time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15
0.14502,9.98861,0.0742202,-0.179565,11408.0,6112.0,6736.0,7312.0,4496.0,3632.0,6176.0,832.0,7504.0,592.0,5856.0,1488.0,2480.0,8928.0,8000.0,8752.0,59168.0,4192.0,816.0,5008.0,4944.0,7104.0,2688.0,40656.0,4928.0,560.0,1536.0,41280.0,1408.0,6304.0,12832.0,12336.0
0.264893,10.9391,-1.01275,-2.0638,10960.0,5840.0,6656.0,7728.0,4800.0,3728.0,6176.0,3808.0,7440.0,544.0,8176.0,3808.0,2992.0,11344.0,9232.0,9520.0,59584.0,4224.0,1424.0,4368.0,18048.0,8576.0,2656.0,42128.0,4896.0,512.0,1584.0,40784.0,1296.0,6528.0,4112.0,6304.0
0.38501,6.79235,-3.15316,-0.730231,24384.0,5248.0,7008.0,7552.0,4512.0,3648.0,6000.0,6096.0,7440.0,592.0,11312.0,6336.0,2832.0,10800.0,9696.0,9648.0,21424.0,5024.0,1200.0,8176.0,16288.0,11312.0,2720.0,41088.0,5024.0,544.0,1568.0,41056.0,1376.0,6144.0,5424.0,7344.0
0.504883,9.4954,2.04465,-4.41251,14768.0,6000.0,6656.0,7696.0,4384.0,3600.0,6032.0,1632.0,7712.0,528.0,3664.0,2352.0,2624.0,9088.0,8016.0,8672.0,15072.0,8656.0,1456.0,9248.0,15936.0,9520.0,2880.0,42768.0,5440.0,512.0,2080.0,42384.0,1376.0,6496.0,5328.0,6368.0
0.633057,8.3414,1.51074,1.27132,63424.0,3008.0,4496.0,8144.0,4432.0,3632.0,6320.0,2688.0,8384.0,608.0,3920.0,2800.0,2640.0,9248.0,7872.0,8480.0,27952.0,6816.0,752.0,8304.0,16224.0,12432.0,3008.0,40192.0,5264.0,656.0,2144.0,41696.0,1536.0,4256.0,6720.0,8032.0
0.743896,10.0628,-1.26414,0.304064,5776.0,2400.0,5216.0,7344.0,3056.0,3840.0,6400.0,2896.0,8272.0,704.0,3872.0,3072.0,2880.0,9184.0,8176.0,8704.0,51744.0,6672.0,640.0,5856.0,7088.0,9152.0,3024.0,41488.0,4992.0,432.0,2736.0,41248.0,1728.0,6400.0,6896.0,8080.0
0.864014,9.8689,-2.87543,0.287304,6032.0,2992.0,4864.0,7600.0,2864.0,4112.0,6464.0,3536.0,8400.0,720.0,5392.0,3072.0,2384.0,8992.0,8048.0,8672.0,57744.0,5792.0,1168.0,6096.0,6720.0,7312.0,3184.0,41920.0,5008.0,432.0,1760.0,39936.0,1568.0,7856.0,7424.0,8176.0
0.985107,9.80186,-2.24337,0.85473,5984.0,3136.0,6224.0,6864.0,2400.0,4528.0,6720.0,3376.0,8464.0,448.0,5568.0,2992.0,2560.0,9088.0,8096.0,8496.0,50960.0,5968.0,1088.0,5952.0,6784.0,7312.0,3376.0,40944.0,5072.0,464.0,2048.0,40720.0,1408.0,8160.0,8288.0,9264.0
1.10498,9.56962,-2.20266,0.708683,6208.0,3136.0,6528.0,6992.0,2672.0,4480.0,6816.0,3296.0,8176.0,480.0,4672.0,2848.0,2576.0,9088.0,8112.0,8608.0,53264.0,6304.0,768.0,5888.0,6416.0,7392.0,2896.0,38608.0,5040.0,480.0,1856.0,38528.0,816.0,6944.0,7264.0,8080.0
1.22388,9.2081,-2.45645,-0.241814,6592.0,3328.0,6352.0,7136.0,2528.0,4768.0,6736.0,2944.0,8112.0,480.0,4624.0,2912.0,2560.0,9104.0,8176.0,8576.0,50304.0,6144.0,800.0,5904.0,6448.0,7840.0,2768.0,38848.0,5024.0,464.0,2880.0,38976.0,1472.0,7168.0,7680.0,8176.0
