time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15
0.148926,7.08444,8.71729,0.102951,65040.0,4656.0,3088.0,10848.0,10448.0,17936.0,2096.0,1888.0,6064.0,464.0,2096.0,1872.0,2688.0,8096.0,10848.0,10208.0,43232.0,8752.0,1760.0,6928.0,5184.0,7520.0,4320.0,39440.0,5424.0,480.0,1216.0,39680.0,1200.0,4304.0,2528.0,5312.0
0.269043,7.50821,6.51223,-0.114922,65120.0,4752.0,3360.0,15536.0,12800.0,12496.0,3808.0,2560.0,6464.0,656.0,2848.0,2080.0,2592.0,7680.0,8528.0,9056.0,34944.0,8928.0,1872.0,7008.0,5328.0,7568.0,4448.0,39088.0,5536.0,608.0,1248.0,39312.0,688.0,4944.0,3136.0,5344.0
0.368896,7.3478,7.74763,0.112527,64384.0,4512.0,3200.0,10320.0,9952.0,19664.0,2528.0,1808.0,6576.0,464.0,5424.0,1984.0,2432.0,8480.0,17616.0,13776.0,42256.0,8736.0,1728.0,6896.0,5632.0,7984.0,4336.0,39664.0,5392.0,448.0,1152.0,39680.0,688.0,4512.0,2576.0,5072.0
0.468018,7.40287,6.42364,1.35991,64944.0,4448.0,3104.0,13296.0,11936.0,18272.0,3328.0,2448.0,6976.0,448.0,2752.0,2000.0,2592.0,7808.0,10560.0,10320.0,41856.0,8704.0,1760.0,6880.0,5584.0,8224.0,4800.0,39424.0,5392.0,464.0,1168.0,39408.0,688.0,4448.0,2544.0,5216.0
0.567871,7.39569,6.70855,0.380678,64800.0,4176.0,3088.0,12736.0,11408.0,19456.0,2656.0,1728.0,6432.0,464.0,4864.0,1952.0,2480.0,7920.0,16656.0,14176.0,45776.0,8768.0,1712.0,7008.0,5840.0,7952.0,4016.0,39504.0,5424.0,464.0,1120.0,39344.0,656.0,4432.0,2560.0,5328.0
0.668945,7.28316,7.1826,0.251391,64960.0,4256.0,3072.0,13520.0,11936.0,19664.0,3136.0,2480.0,6528.0,464.0,2224.0,1968.0,2496.0,8016.0,13264.0,12064.0,42192.0,8768.0,1744.0,6944.0,5856.0,7904.0,4048.0,39616.0,5504.0,464.0,1184.0,39504.0,688.0,4448.0,2592.0,5440.0
0.788818,7.37653,6.94558,0.304064,64960.0,4224.0,3040.0,13648.0,12000.0,20016.0,2480.0,2512.0,6480.0,432.0,2608.0,2064.0,2576.0,8000.0,15520.0,13760.0,45776.0,8736.0,1728.0,6880.0,5984.0,7968.0,4368.0,39136.0,5440.0,448.0,1104.0,39264.0,688.0,4512.0,2592.0,5408.0
0.908936,7.37414,6.78038,0.289698,64992.0,4240.0,3248.0,14064.0,12176.0,19936.0,3200.0,2576.0,6448.0,528.0,2832.0,2064.0,2624.0,8016.0,14896.0,13488.0,43408.0,8752.0,1760.0,6960.0,5904.0,7824.0,4256.0,39856.0,5424.0,464.0,1168.0,39600.0,704.0,4512.0,2624.0,5040.0
1.02905,7.40047,7.02698,0.335188,64944.0,4352.0,3136.0,14160.0,12240.0,19760.0,3120.0,2608.0,6416.0,464.0,2944.0,2080.0,2592.0,8000.0,15280.0,13584.0,43152.0,8704.0,1744.0,6928.0,5472.0,8176.0,4784.0,39440.0,5456.0,480.0,1168.0,39664.0,672.0,4512.0,2672.0,5328.0
1.14893,7.31668,7.02937,0.277727,65040.0,4288.0,3120.0,14496.0,12320.0,20064.0,2784.0,2480.0,6448.0,480.0,2896.0,2192.0,2592.0,7904.0,15504.0,13520.0,43184.0,8736.0,1760.0,6944.0,5952.0,7952.0,4352.0,41248.0,5376.0,448.0,1168.0,41232.0,720.0,4528.0,2672.0,5312.0
1.24805,7.23049,7.07726,0.196324,64896.0,4304.0,3216.0,14368.0,12368.0,19744.0,3120.0,2576.0,6656.0,464.0,3008.0,2096.0,2592.0,7936.0,15520.0,13392.0,48976.0,8720.0,1712.0,6864.0,5568.0,8176.0,4704.0,41280.0,5424.0,464.0,1152.0,41296.0,672.0,4528.0,2560.0,4864.0
1.3479,7.37414,7.03656,0.423774,64976.0,4304.0,3200.0,14368.0,12432.0,19888.0,3280.0,2496.0,6464.0,448.0,2896.0,2080.0,2592.0,7952.0,15552.0,13600.0,43360.0,8736.0,1760.0,6944.0,5904.0,7968.0,4144.0,41488.0,5440.0,416.0,1152.0,41504.0,672.0,4528.0,2480.0,5152.0
1.448,7.38132,6.91206,0.316035,64960.0,4464.0,3200.0,14496.0,12336.0,19664.0,3136.0,2496.0,6224.0,448.0,2976.0,2080.0,2624.0,7968.0,15584.0,13712.0,44048.0,8704.0,1792.0,6960.0,5440.0,8176.0,4768.0,41520.0,5424.0,512.0,1136.0,41536.0,704.0,4576.0,2448.0,5264.0
1.54785,7.29513,7.0605,0.423774,64976.0,4192.0,3152.0,14736.0,12464.0,19984.0,3312.0,2560.0,6464.0,448.0,2912.0,2048.0,2592.0,7680.0,15648.0,11840.0,43200.0,8784.0,1824.0,6992.0,5888.0,7936.0,4192.0,41568.0,5328.0,480.0,1104.0,41568.0,720.0,4544.0,2496.0,5264.0
1.64795,7.31428,7.07008,0.277727,64992.0,4176.0,3168.0,14640.0,12480.0,19744.0,3008.0,2592.0,6608.0,512.0,2992.0,2080.0,2640.0,7984.0,15632.0,12240.0,43040.0,8784.0,1744.0,6960.0,5440.0,8176.0,4816.0,41552.0,5376.0,448.0,1136.0,41584.0,720.0,4592.0,2560.0,5280.0
1.77686,7.17063,7.08684,0.292093,64896.0,4128.0,3104.0,14736.0,12544.0,20272.0,2832.0,2080.0,6464.0,432.0,2880.0,2080.0,2608.0,7648.0,15664.0,13888.0,38400.0,8768.0,1744.0,7312.0,6016.0,7936.0,4368.0,41664.0,5408.0,464.0,1152.0,41664.0,688.0,4576.0,2656.0,5376.0
1.88794,7.19697,6.94318,0.292093,64928.0,4608.0,3168.0,14768.0,12560.0,19744.0,2400.0,2080.0,6464.0,448.0,4384.0,2112.0,2608.0,7616.0,15904.0,14160.0,38352.0,8736.0,1712.0,6880.0,5168.0,7392.0,4352.0,41520.0,5392.0,448.0,1168.0,41504.0,864.0,5392.0,3056.0,5040.0
1.98804,7.34062,6.88333,0.323217,64976.0,4128.0,3184.0,14912.0,12576.0,19984.0,3200.0,2528.0,6464.0,464.0,4416.0,2080.0,2608.0,7616.0,15680.0,13120.0,38848.0,8720.0,1760.0,6912.0,5792.0,7808.0,4256.0,41600.0,5392.0,480.0,1216.0,41520.0,704.0,4576.0,2592.0,5360.0
2.08691,7.35738,6.90248,0.354342,65008.0,4176.0,3168.0,14912.0,12608.0,19872.0,3104.0,2464.0,6272.0,464.0,4288.0,2048.0,2608.0,7616.0,15648.0,12896.0,38496.0,8672.0,1776.0,6880.0,5424.0,8176.0,4816.0,40912.0,5456.0,464.0,1152.0,40752.0,704.0,4512.0,2640.0,5312.0
