run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,0.010131597518920898,170,10,75,3344.0,26294.0,512.0,24565.0,1984.0,544.0,19460.0,65535.0,4929.0,544.0,528.0,560.0,2240.0,512.0,22437.0,65503.
0,0.07323837280273438,170,11,75,608.0,25318.0,608.0,23381.0,1680.0,704.0,19140.0,64751.0,2720.0,656.0,560.0,6865.0,592.0,592.0,19908.0,64879.
0,0.1408088207244873,170,12,75,608.0,24565.0,560.0,20533.0,2080.0,1632.0,19764.0,65535.0,3904.0,592.0,560.0,9762.0,576.0,576.0,20661.0,65535.
0,0.20132017135620117,170,13,75,1568.0,24565.0,592.0,20308.0,576.0,1744.0,18436.0,65535.0,3904.0,576.0,560.0,2224.0,560.0,560.0,22533.0,592.
0,0.26067185401916504,170,14,75,1424.0,24758.0,560.0,20420.0,560.0,1776.0,19220.0,65247.0,4913.0,512.0,544.0,2592.0,592.0,576.0,22629.0,65519.
0,0.3337247371673584,170,15,75,1216.0,25766.0,576.0,19540.0,560.0,752.0,18020.0,65535.0,5169.0,576.0,576.0,2816.0,576.0,592.0,22565.0,65535.
0,0.39113521575927734,170,16,75,1088.0,24341.0,544.0,20148.0,576.0,576.0,19124.0,65535.0,2816.0,592.0,560.0,2224.0,592.0,560.0,19972.0,65535.
0,0.4588186740875244,170,17,75,608.0,24533.0,592.0,19780.0,560.0,560.0,18116.0,65535.0,5025.0,608.0,576.0,1632.0,576.0,544.0,19124.0,65535.
0,0.5209758281707764,170,18,75,560.0,24277.0,544.0,19748.0,544.0,1680.0,18836.0,65535.0,4177.0,1168.0,560.0,976.0,528.0,464.0,22853.0,544.
0,0.5779430866241455,170,19,75,2592.0,24245.0,544.0,19812.0,544.0,1728.0,18852.0,65535.0,4577.0,1104.0,560.0,976.0,560.0,560.0,21541.0,64943.
0,0.6357614994049072,170,20,75,2896.0,24261.0,544.0,20164.0,560.0,1728.0,18884.0,65535.0,4000.0,1040.0,528.0,944.0,560.0,560.0,21685.0,576.
0,0.6957645416259766,170,21,75,2832.0,24293.0,576.0,20244.0,560.0,1728.0,19044.0,65535.0,3968.0,1088.0,544.0,912.0,544.0,576.0,20533.0,65183.
0,0.7572226524353027,170,22,75,2944.0,24069.0,544.0,20292.0,544.0,1696.0,18084.0,65535.0,5361.0,960.0,544.0,784.0,528.0,528.0,19204.0,65535.
0,0.8198542594909668,170,23,75,2848.0,23925.0,576.0,19892.0,544.0,1712.0,18372.0,65519.0,5201.0,1056.0,560.0,1456.0,544.0,544.0,24630.0,65519.
0,0.875389814376831,170,24,75,2752.0,23701.0,544.0,20260.0,528.0,544.0,18004.0,65535.0,5505.0,560.0,528.0,1456.0,528.0,544.0,21429.0,65535.
0,0.9385490417480469,170,25,75,848.0,23765.0,544.0,20404.0,576.0,528.0,19124.0,65087.0,4993.0,800.0,560.0,1248.0,560.0,528.0,20452.0,65535.
0,0.9977772235870361,170,26,75,688.0,23829.0,544.0,20116.0,480.0,528.0,15299.0,65455.0,4801.0,1056.0,544.0,1296.0,544.0,544.0,24806.0,65503.
0,1.047579050064087,170,27,75,640.0,23701.0,576.0,18980.0,544.0,528.0,15635.0,65535.0,4177.0,1040.0,528.0,1456.0,528.0,544.0,22933.0,65535.
0,1.1126596927642822,170,28,75,544.0,23941.0,528.0,18900.0,864.0,528.0,15667.0,64927.0,5137.0,672.0,544.0,1536.0,544.0,528.0,23013.0,65535.
0,1.1877336502075195,170,29,75,560.0,23909.0,560.0,19492.0,544.0,560.0,15651.0,65535.0,4961.0,768.0,528.0,1440.0,544.0,512.0,19396.0,64543.
0,1.2462859153747559,170,30,75,560.0,24117.0,544.0,20501.0,544.0,544.0,15699.0,65535.0,5137.0,1040.0,544.0,1456.0,544.0,528.0,21029.0,65535.
0,1.3075933456420898,170,31,75,688.0,24101.0,560.0,20388.0,544.0,544.0,15763.0,65535.0,5761.0,1040.0,544.0,1456.0,544.0,544.0,20837.0,65535.
0,1.368537187576294,170,32,75,848.0,24309.0,608.0,20436.0,608.0,464.0,15715.0,65535.0,5985.0,800.0,768.0,1408.0,560.0,544.0,20965.0,65535.
