run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
0,0.016064167022705078,170,10,75,576.0,26294.0,544.0,18676.0,1488.0,576.0,13411.0,65535.0,2576.0,592.0,576.0,576.0,576.0,608.0,24614.0,65535.
0,0.08030247688293457,170,11,75,608.0,25750.0,608.0,17060.0,592.0,640.0,12819.0,65535.0,2192.0,592.0,608.0,704.0,640.0,624.0,23989.0,640.
0,0.14441418647766113,170,12,75,576.0,24565.0,592.0,18772.0,576.0,592.0,10690.0,65535.0,3072.0,672.0,656.0,544.0,512.0,480.0,18692.0,65439.
0,0.2045612335205078,170,13,75,640.0,24485.0,640.0,18132.0,720.0,656.0,12018.0,65183.0,4369.0,544.0,512.0,560.0,1840.0,576.0,18820.0,65519.
0,0.26459336280822754,170,14,75,560.0,24549.0,656.0,17796.0,656.0,512.0,11426.0,65503.0,3872.0,560.0,576.0,560.0,560.0,560.0,19172.0,65455.
0,0.32282328605651855,170,15,75,672.0,24485.0,640.0,17620.0,640.0,656.0,12627.0,64975.0,4129.0,464.0,544.0,560.0,1264.0,560.0,21669.0,65503.
0,0.38449788093566895,170,16,75,576.0,24662.0,672.0,15939.0,656.0,672.0,12387.0,65535.0,4080.0,672.0,656.0,656.0,896.0,656.0,20645.0,65519.
0,0.45080089569091797,170,17,75,576.0,24325.0,592.0,16388.0,704.0,672.0,11362.0,65535.0,4097.0,688.0,640.0,656.0,736.0,640.0,20693.0,65471.
0,0.523984432220459,170,18,75,672.0,24565.0,640.0,16804.0,672.0,656.0,11570.0,65535.0,4048.0,656.0,640.0,656.0,720.0,656.0,22757.0,65503.
0,0.5992603302001953,170,19,75,656.0,24421.0,672.0,16323.0,656.0,656.0,11698.0,65535.0,4241.0,672.0,672.0,656.0,832.0,656.0,21013.0,65375.
0,0.675269603729248,170,20,75,656.0,24485.0,672.0,16836.0,656.0,640.0,12066.0,65535.0,4161.0,656.0,640.0,640.0,624.0,464.0,20741.0,65183.
0,0.7392616271972656,170,21,75,656.0,24309.0,672.0,17252.0,672.0,656.0,11698.0,65535.0,3872.0,672.0,640.0,800.0,768.0,656.0,20773.0,65535.
0,0.7994174957275391,170,22,75,656.0,24325.0,656.0,17300.0,640.0,688.0,11570.0,65535.0,3872.0,656.0,656.0,1456.0,640.0,656.0,19972.0,64271.
0,0.8755538463592529,170,23,75,640.0,24501.0,656.0,17012.0,512.0,592.0,12194.0,65535.0,3456.0,768.0,672.0,4529.0,656.0,656.0,20180.0,65519.
0,0.9395546913146973,170,24,75,592.0,24998.0,688.0,17732.0,656.0,656.0,12627.0,65535.0,4241.0,656.0,656.0,6177.0,656.0,640.0,20276.0,65535.
0,0.9998555183410645,170,25,75,672.0,24485.0,640.0,17812.0,656.0,656.0,12739.0,65535.0,5041.0,656.0,640.0,6993.0,704.0,640.0,19988.0,65519.
0,1.0540947914123535,170,26,75,480.0,23765.0,864.0,17732.0,560.0,656.0,13571.0,65535.0,5249.0,672.0,656.0,6657.0,656.0,1760.0,19604.0,65471.
0,1.1127281188964844,170,27,75,464.0,24309.0,544.0,17732.0,672.0,592.0,11154.0,65535.0,6897.0,688.0,656.0,7329.0,656.0,7265.0,18340.0,65535.
0,1.199296474456787,170,28,75,704.0,24389.0,656.0,18516.0,656.0,656.0,12611.0,65535.0,6433.0,656.0,656.0,6273.0,656.0,656.0,20901.0,65519.
0,1.266930103302002,170,29,75,672.0,24485.0,624.0,18660.0,640.0,480.0,10802.0,64655.0,6193.0,560.0,560.0,7105.0,576.0,576.0,22869.0,65535.
0,1.3320164680480957,170,30,75,560.0,24117.0,560.0,19204.0,576.0,576.0,11858.0,65535.0,6817.0,656.0,656.0,7553.0,672.0,656.0,19524.0,65535.
0,1.396498203277588,170,31,75,688.0,24293.0,672.0,20693.0,656.0,672.0,12339.0,65535.0,7329.0,688.0,640.0,8786.0,656.0,656.0,19252.0,65535.
0,1.4549036026000977,170,32,75,688.0,24565.0,688.0,20949.0,656.0,704.0,12242.0,65535.0,7137.0,656.0,656.0,9026.0,672.0,656.0,16548.0,65503.
0,1.5091102123260498,170,33,75,560.0,24293.0,560.0,21669.0,576.0,576.0,11490.0,65535.0,6113.0,592.0,864.0,9426.0,688.0,656.0,13379.0,65519.
0,1.5670075416564941,170,34,75,576.0,24357.0,656.0,20533.0,576.0,592.0,11362.0,65535.0,6689.0,688.0,656.0,9554.0,672.0,656.0,13731.0,65503.
0,1.6279973983764648,170,35,75,608.0,24630.0,576.0,21317.0,560.0,592.0,11234.0,65535.0,7425.0,704.0,656.0,8322.0,704.0,640.0,19044.0,65503.
0,1.6861176490783691,170,36,75,672.0,24902.0,688.0,20805.0,704.0,448.0,11314.0,64927.0,5729.0,592.0,576.0,1616.0,560.0,560.0,18692.0,65471.
0,1.7527096271514893,170,37,75,672.0,25686.0,656.0,18740.0,896.0,640.0,12307.0,65535.0,4369.0,656.0,608.0,1600.0,656.0,672.0,23877.0,65535.
0,1.8236944675445557,170,38,75,576.0,26342.0,592.0,18500.0,1024.0,688.0,12819.0,65535.0,4849.0,672.0,640.0,5345.0,656.0,656.0,22677.0,65519.
0,1.8814520835876465,170,39,75,656.0,26294.0,576.0,18388.0,768.0,704.0,12291.0,65535.0,4273.0,656.0,656.0,4369.0,656.0,608.0,24565.0,65519.
0,1.936227798461914,170,40,75,576.0,26966.0,576.0,18660.0,864.0,576.0,12034.0,65535.0,2944.0,592.0,576.0,7633.0,592.0,592.0,24053.0,65535.
0,1.9946954250335693,170,41,75,608.0,26390.0,592.0,18964.0,1056.0,656.0,11394.0,65535.0,2656.0,656.0,672.0,7521.0,656.0,656.0,21669.0,65535.
0,2.073716163635254,170,42,75,576.0,25910.0,592.0,19124.0,912.0,576.0,10770.0,65535.0,5201.0,592.0,592.0,6241.0,704.0,672.0,22053.0,65503.
0,2.128178119659424,170,43,75,672.0,26262.0,672.0,20917.0,1072.0,528.0,576.0,64607.0,4225.0,560.0,576.0,4609.0,560.0,560.0,20629.0,65535.
0,2.1819121837615967,170,44,75,688.0,26454.0,656.0,19348.0,1024.0,672.0,11122.0,65535.0,3408.0,672.0,656.0,3008.0,576.0,544.0,20052.0,65535.
0,2.2391715049743652,170,45,75,688.0,26486.0,656.0,19476.0,1024.0,656.0,12483.0,65535.0,4481.0,672.0,640.0,7249.0,656.0,672.0,21797.0,65343.
0,2.297048568725586,170,46,75,864.0,26566.0,672.0,19412.0,1040.0,656.0,10786.0,65535.0,5649.0,640.0,656.0,7169.0,656.0,640.0,21653.0,65231.
0,2.3512730598449707,170,47,75,592.0,26214.0,592.0,19124.0,1168.0,704.0,12242.0,65535.0,5633.0,672.0,656.0,7713.0,656.0,656.0,20420.0,65503.
0,2.4056999683380127,170,48,75,608.0,26678.0,672.0,19124.0,1040.0,656.0,12755.0,65535.0,3104.0,640.0,656.0,8113.0,672.0,720.0,20597.0,65535.
0,2.4866530895233154,170,49,75,688.0,26598.0,672.0,19220.0,1040.0,672.0,12835.0,65535.0,2560.0,512.0,560.0,4833.0,560.0,560.0,20965.0,65535.
0,2.5541608333587646,170,50,75,672.0,26678.0,672.0,21173.0,1056.0,656.0,12739.0,65535.0,912.0,656.0,656.0,5841.0,416.0,560.0,20180.0,65535.
0,2.613422155380249,170,51,75,672.0,26662.0,656.0,20757.0,1120.0,672.0,12595.0,65535.0,784.0,672.0,672.0,6993.0,544.0,528.0,20212.0,65535.
0,2.6722488403320312,170,52,75,672.0,26838.0,656.0,20821.0,1088.0,640.0,12563.0,65535.0,1328.0,672.0,656.0,5921.0,544.0,528.0,20741.0,65535.
