timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,vibratio
0.01121973991394043,170,10,75,384.0,400.0,528.0,22325.0,496.0,512.0,512.0,65471.0,3408.0,544.0,512.0,2752.0,3920.0,528.0,512.0,480.
0.07406926155090332,170,11,75,512.0,464.0,352.0,22405.0,464.0,480.0,480.0,65535.0,3472.0,528.0,384.0,2640.0,3936.0,400.0,480.0,480.
0.13545513153076172,170,12,75,448.0,464.0,400.0,22357.0,384.0,448.0,464.0,65535.0,3200.0,544.0,528.0,2672.0,3904.0,544.0,592.0,432.
0.19892668724060059,170,13,75,432.0,336.0,496.0,22405.0,480.0,352.0,464.0,65535.0,3264.0,496.0,512.0,2528.0,4064.0,464.0,432.0,400.
0.2617475986480713,170,14,75,512.0,480.0,432.0,22341.0,368.0,512.0,464.0,65535.0,3280.0,400.0,480.0,2608.0,3984.0,384.0,448.0,400.
0.32280588150024414,170,15,75,448.0,464.0,432.0,22293.0,448.0,432.0,464.0,65535.0,3344.0,496.0,480.0,2416.0,4032.0,384.0,480.0,65391.
0.38512563705444336,170,16,75,400.0,464.0,400.0,22421.0,432.0,480.0,480.0,65535.0,3248.0,480.0,464.0,2496.0,4097.0,448.0,384.0,65343.
0.4479682445526123,170,17,75,416.0,448.0,400.0,22421.0,448.0,432.0,448.0,64863.0,3344.0,480.0,352.0,2720.0,4145.0,480.0,512.0,65359.
0.5095815658569336,170,18,75,416.0,432.0,432.0,22421.0,512.0,480.0,448.0,65535.0,3216.0,448.0,480.0,2112.0,4161.0,432.0,448.0,65423.
0.5728435516357422,170,19,75,496.0,464.0,512.0,22341.0,496.0,464.0,480.0,65535.0,3328.0,496.0,416.0,2352.0,4529.0,464.0,528.0,65439.
0.6358087062835693,170,20,75,432.0,480.0,464.0,22341.0,512.0,448.0,448.0,65535.0,3088.0,480.0,480.0,2336.0,4881.0,432.0,480.0,65471.
0.6980695724487305,170,21,75,336.0,448.0,480.0,22245.0,384.0,352.0,448.0,65535.0,3760.0,496.0,544.0,9106.0,1232.0,640.0,496.0,65135.
0.7764358520507812,170,22,75,480.0,496.0,464.0,22341.0,512.0,480.0,480.0,65183.0,4897.0,512.0,464.0,8161.0,1984.0,512.0,528.0,65535.
