run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
15,6.798024415969849,175,140,80,512.0,23877.0,480.0,11522.0,512.0,512.0,512.0,512.0,528.0,23973.0,512.0,10434.0,480.0,512.0,528.0,480.
15,6.855133056640625,175,141,80,512.0,24517.0,560.0,11138.0,528.0,544.0,464.0,512.0,560.0,24453.0,528.0,11106.0,576.0,512.0,464.0,608.
15,6.920729875564575,175,142,80,528.0,24565.0,560.0,8354.0,592.0,480.0,480.0,544.0,560.0,24565.0,336.0,8001.0,512.0,512.0,496.0,544.
15,6.969799280166626,175,143,80,576.0,23845.0,512.0,10514.0,480.0,464.0,464.0,512.0,512.0,23893.0,544.0,9602.0,512.0,496.0,512.0,528.
15,7.028968334197998,175,144,80,464.0,24101.0,464.0,10546.0,528.0,464.0,480.0,528.0,480.0,24213.0,656.0,10722.0,496.0,480.0,496.0,512.
16,0.012792110443115234,175,35,80,464.0,21717.0,448.0,640.0,480.0,464.0,480.0,464.0,560.0,576.0,496.0,464.0,480.0,480.0,448.0,464.
16,0.0923614501953125,175,36,80,528.0,19092.0,480.0,496.0,448.0,416.0,528.0,464.0,464.0,19172.0,464.0,464.0,480.0,480.0,448.0,448.
16,0.17088627815246582,175,37,80,480.0,20837.0,480.0,448.0,464.0,528.0,1040.0,736.0,480.0,20789.0,480.0,480.0,480.0,512.0,912.0,512.
16,0.21712946891784668,175,38,80,480.0,20356.0,464.0,480.0,480.0,464.0,816.0,432.0,480.0,20244.0,512.0,464.0,512.0,480.0,480.0,512.
16,0.280442476272583,175,39,80,480.0,20901.0,480.0,480.0,512.0,464.0,656.0,512.0,512.0,20917.0,480.0,512.0,496.0,512.0,592.0,560.
16,0.34371328353881836,175,40,80,512.0,19924.0,480.0,7521.0,512.0,544.0,592.0,528.0,544.0,19940.0,528.0,544.0,480.0,560.0,496.0,528.
16,0.411421537399292,175,41,80,496.0,20661.0,464.0,448.0,544.0,464.0,464.0,496.0,448.0,20501.0,480.0,464.0,448.0,496.0,480.0,480.
16,0.474107027053833,175,42,80,544.0,21429.0,544.0,8177.0,480.0,480.0,512.0,512.0,512.0,21221.0,480.0,7249.0,480.0,480.0,448.0,496.
16,0.5574798583984375,175,43,80,912.0,13299.0,704.0,752.0,544.0,464.0,480.0,576.0,544.0,21061.0,464.0,480.0,464.0,480.0,736.0,736.
