run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
0,0.013535022735595703,170,10,75,6593.0,560.0,528.0,528.0,528.0,528.0,544.0,65535.0,11954.0,560.0,560.0,528.0,10402.0,544.0,1952.0,65391.
0,0.0687093734741211,170,11,75,6881.0,544.0,448.0,544.0,528.0,784.0,544.0,65519.0,11922.0,528.0,560.0,544.0,11410.0,544.0,544.0,65471.
0,0.1237339973449707,170,12,75,6977.0,544.0,576.0,544.0,560.0,528.0,544.0,65215.0,11842.0,480.0,560.0,544.0,11746.0,544.0,512.0,65471.
0,0.1793828010559082,170,13,75,6929.0,512.0,544.0,528.0,544.0,528.0,496.0,65535.0,11938.0,736.0,576.0,560.0,12002.0,512.0,480.0,576.
0,0.23736858367919922,170,14,75,6865.0,528.0,544.0,544.0,768.0,576.0,560.0,65535.0,12291.0,592.0,560.0,496.0,12419.0,560.0,544.0,64975.
0,0.2956700325012207,170,15,75,6961.0,592.0,576.0,560.0,560.0,576.0,560.0,65535.0,12499.0,560.0,560.0,560.0,11922.0,560.0,448.0,64495.
0,0.3586084842681885,170,16,75,7089.0,560.0,560.0,560.0,544.0,560.0,560.0,64831.0,12034.0,480.0,640.0,528.0,11810.0,560.0,528.0,65487.
0,0.41669583320617676,170,17,75,7073.0,560.0,576.0,560.0,544.0,560.0,560.0,65535.0,11810.0,448.0,544.0,528.0,11826.0,560.0,560.0,65487.
0,0.47960972785949707,170,18,75,7057.0,560.0,496.0,512.0,528.0,736.0,528.0,65535.0,11922.0,544.0,528.0,560.0,11922.0,560.0,576.0,65471.
0,0.5385222434997559,170,19,75,7057.0,560.0,560.0,512.0,512.0,464.0,608.0,65535.0,12947.0,576.0,560.0,576.0,12114.0,560.0,560.0,65487.
0,0.6015305519104004,170,20,75,7057.0,544.0,752.0,592.0,560.0,560.0,560.0,65535.0,12387.0,544.0,544.0,560.0,12018.0,560.0,576.0,65471.
0,0.6664731502532959,170,21,75,7073.0,576.0,560.0,544.0,560.0,560.0,560.0,65535.0,12499.0,544.0,560.0,560.0,12050.0,544.0,544.0,65503.
0,0.7267920970916748,170,22,75,7041.0,560.0,576.0,560.0,560.0,576.0,576.0,65535.0,12547.0,560.0,576.0,544.0,12098.0,560.0,496.0,64639.
0,0.7916004657745361,170,23,75,6993.0,560.0,592.0,560.0,496.0,528.0,480.0,65535.0,12371.0,768.0,592.0,576.0,12082.0,560.0,560.0,65503.
0,0.8533830642700195,170,24,75,6641.0,560.0,544.0,560.0,640.0,560.0,544.0,65535.0,12627.0,576.0,544.0,544.0,12419.0,7249.0,560.0,65519.
0,0.919684648513794,170,25,75,6561.0,576.0,592.0,576.0,560.0,544.0,640.0,65535.0,12675.0,560.0,544.0,560.0,11698.0,2528.0,576.0,65503.
0,0.9794535636901855,170,26,75,560.0,560.0,560.0,576.0,544.0,544.0,560.0,65535.0,12467.0,576.0,576.0,544.0,10834.0,784.0,576.0,65487.
0,1.037508249282837,170,27,75,560.0,576.0,560.0,592.0,560.0,560.0,560.0,65535.0,12162.0,576.0,560.0,560.0,10898.0,560.0,560.0,64239.
0,1.1170337200164795,170,28,75,592.0,560.0,560.0,560.0,560.0,560.0,560.0,65535.0,11986.0,592.0,560.0,544.0,10930.0,560.0,560.0,65487.
0,1.1744604110717773,170,29,75,592.0,576.0,576.0,608.0,576.0,560.0,560.0,65535.0,12355.0,592.0,576.0,544.0,10418.0,560.0,544.0,65487.
0,1.2248880863189697,170,30,75,576.0,576.0,576.0,512.0,512.0,544.0,560.0,65535.0,12130.0,560.0,528.0,3872.0,8418.0,544.0,528.0,65535.
0,1.2866332530975342,170,31,75,576.0,560.0,576.0,592.0,560.0,544.0,560.0,65535.0,11650.0,560.0,576.0,7041.0,8866.0,576.0,480.0,63823.
0,1.3480908870697021,170,32,75,544.0,560.0,528.0,544.0,560.0,688.0,576.0,65535.0,11570.0,576.0,544.0,6689.0,8738.0,560.0,560.0,65487.
0,1.4058489799499512,170,33,75,592.0,560.0,544.0,576.0,528.0,544.0,544.0,65535.0,11986.0,576.0,576.0,5441.0,8466.0,560.0,560.0,65455.
0,1.4671721458435059,170,34,75,608.0,432.0,544.0,544.0,544.0,592.0,544.0,65535.0,11650.0,576.0,560.0,5041.0,8674.0,560.0,544.0,65487.
0,1.5329885482788086,170,35,75,576.0,560.0,560.0,560.0,528.0,544.0,576.0,65535.0,11810.0,576.0,608.0,5041.0,8546.0,528.0,480.0,65535.
0,1.5914132595062256,170,36,75,560.0,560.0,576.0,576.0,544.0,560.0,560.0,65535.0,11938.0,592.0,560.0,4961.0,8626.0,512.0,480.0,65535.
0,1.6448700428009033,170,37,75,576.0,592.0,576.0,592.0,576.0,560.0,576.0,65535.0,12066.0,576.0,560.0,4913.0,8898.0,560.0,560.0,65471.
