timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
1.7409231662750244,170,36,75,2368.0,10370.0,352.0,26534.0,464.0,528.0,608.0,65519.0,11010.0,560.0,512.0,16067.0,23189.0,512.0,512.0,65311.
1.8019688129425049,170,37,75,2416.0,12979.0,496.0,26550.0,528.0,528.0,512.0,65535.0,10898.0,400.0,480.0,15619.0,23141.0,640.0,480.0,65455.
1.8528404235839844,170,38,75,2112.0,11282.0,528.0,26422.0,528.0,496.0,416.0,65503.0,11058.0,544.0,512.0,16035.0,23237.0,496.0,416.0,65007.
1.914881944656372,170,39,75,1840.0,12723.0,464.0,26374.0,512.0,448.0,480.0,65535.0,11090.0,544.0,480.0,16259.0,23221.0,464.0,512.0,65471.
1.9810538291931152,170,40,75,1072.0,13603.0,480.0,26486.0,640.0,480.0,496.0,65535.0,11042.0,480.0,416.0,16532.0,22869.0,352.0,416.0,65535.
2.0358214378356934,170,41,75,1328.0,12691.0,496.0,26438.0,528.0,624.0,528.0,65535.0,11058.0,512.0,512.0,16388.0,23317.0,480.0,512.0,65471.
2.092463254928589,170,42,75,1344.0,13539.0,480.0,26710.0,464.0,528.0,528.0,65359.0,11106.0,528.0,512.0,16307.0,23269.0,480.0,416.0,65487.
2.1540868282318115,170,43,75,1392.0,12771.0,544.0,26406.0,528.0,496.0,432.0,65535.0,10898.0,480.0,512.0,16291.0,23349.0,432.0,528.0,65535.
2.2133541107177734,170,44,75,912.0,11666.0,352.0,26310.0,480.0,512.0,464.0,65535.0,11170.0,448.0,480.0,16420.0,23365.0,528.0,448.0,65311.
2.283771276473999,170,45,75,768.0,12355.0,368.0,26054.0,480.0,352.0,416.0,65535.0,10914.0,512.0,384.0,16644.0,23125.0,400.0,512.0,65311.
2.345285654067993,170,46,75,1120.0,12419.0,464.0,25942.0,384.0,496.0,512.0,65535.0,11058.0,512.0,512.0,16772.0,23173.0,528.0,480.0,65343.
2.4082207679748535,170,47,75,1232.0,12355.0,352.0,25718.0,528.0,528.0,512.0,65487.0,11090.0,400.0,480.0,14771.0,23189.0,464.0,528.0,65343.
2.479323148727417,170,48,75,1184.0,12194.0,512.0,25558.0,384.0,512.0,352.0,65535.0,11170.0,336.0,480.0,14899.0,22805.0,320.0,528.0,65327.
2.5409998893737793,170,49,75,1200.0,11570.0,464.0,25782.0,448.0,464.0,512.0,65535.0,11186.0,400.0,512.0,16916.0,23045.0,336.0,480.0,65375.
2.6005918979644775,170,50,75,720.0,12867.0,352.0,25974.0,416.0,512.0,256.0,65535.0,11090.0,528.0,512.0,16868.0,23093.0,480.0,432.0,65487.
2.6637070178985596,170,51,75,912.0,11282.0,480.0,25638.0,560.0,528.0,496.0,65199.0,11154.0,464.0,544.0,17156.0,22997.0,368.0,448.0,65535.
2.7419686317443848,170,52,75,1040.0,11682.0,352.0,25958.0,464.0,512.0,384.0,65519.0,11202.0,464.0,544.0,17028.0,22965.0,352.0,528.0,65391.
2.8073694705963135,170,53,75,912.0,9042.0,464.0,25126.0,480.0,352.0,528.0,65535.0,11106.0,496.0,544.0,16644.0,23557.0,432.0,432.0,64943.
2.8711063861846924,170,54,75,688.0,14675.0,464.0,25414.0,352.0,480.0,512.0,65535.0,10962.0,448.0,496.0,16836.0,23717.0,480.0,432.0,65279.
2.958613634109497,170,55,75,1184.0,14307.0,496.0,24854.0,416.0,480.0,432.0,65535.0,11170.0,528.0,464.0,17060.0,23653.0,464.0,496.0,64879.
3.0200936794281006,170,56,75,1984.0,14291.0,384.0,25782.0,512.0,480.0,384.0,65535.0,11266.0,384.0,432.0,14739.0,23637.0,480.0,464.0,65535.
3.078495979309082,170,57,75,2384.0,13603.0,480.0,24630.0,480.0,480.0,464.0,65535.0,11090.0,304.0,448.0,14803.0,23349.0,416.0,528.0,65535.
3.1400318145751953,170,58,75,1360.0,12643.0,432.0,25094.0,496.0,464.0,448.0,65167.0,11138.0,336.0,512.0,14499.0,23605.0,464.0,496.0,65535.
3.2008461952209473,170,59,75,1168.0,11986.0,528.0,24694.0,432.0,480.0,480.0,65535.0,11218.0,480.0,496.0,14611.0,23861.0,464.0,560.0,65343.
3.2668721675872803,170,60,75,1088.0,11490.0,384.0,25910.0,400.0,480.0,432.0,65535.0,11202.0,560.0,464.0,14691.0,23093.0,512.0,496.0,65535.
3.332707405090332,170,61,75,1168.0,11746.0,528.0,24710.0,496.0,480.0,416.0,65535.0,11170.0,384.0,480.0,16596.0,22869.0,512.0,544.0,65535.
3.3949153423309326,170,62,75,1632.0,11554.0,496.0,24870.0,384.0,512.0,320.0,65535.0,11154.0,448.0,352.0,16644.0,23237.0,384.0,352.0,65535.
3.460040807723999,170,63,75,1344.0,11650.0,464.0,24886.0,496.0,432.0,448.0,65535.0,10914.0,464.0,528.0,16996.0,22965.0,496.0,576.0,65167.
3.5191195011138916,170,64,75,1504.0,11442.0,560.0,24950.0,352.0,496.0,528.0,65535.0,11058.0,352.0,384.0,14739.0,22965.0,512.0,512.0,65311.
3.5734572410583496,170,65,75,1440.0,11618.0,592.0,25670.0,384.0,480.0,480.0,65535.0,10882.0,352.0,512.0,14339.0,22629.0,560.0,512.0,65359.
3.639772653579712,170,66,75,1328.0,11906.0,512.0,25606.0,448.0,496.0,480.0,65535.0,11074.0,512.0,528.0,15139.0,23589.0,544.0,512.0,65535.
3.71706485748291,170,67,75,976.0,11650.0,432.0,26022.0,512.0,384.0,384.0,65535.0,11026.0,544.0,464.0,14755.0,23141.0,496.0,512.0,65519.
3.7805097103118896,170,68,75,1264.0,11858.0,512.0,25702.0,496.0,544.0,512.0,65535.0,11058.0,480.0,480.0,16147.0,23189.0,384.0,528.0,65535.
3.8381857872009277,170,69,75,1104.0,11746.0,528.0,25622.0,528.0,560.0,480.0,65535.0,10914.0,480.0,400.0,15283.0,23237.0,400.0,416.0,65535.
3.901893377304077,170,70,75,1696.0,12098.0,480.0,25510.0,528.0,528.0,496.0,65535.0,11154.0,496.0,512.0,15075.0,22869.0,512.0,400.0,65535.
3.96752667427063,170,71,75,1744.0,11426.0,384.0,25990.0,416.0,304.0,512.0,65535.0,10818.0,448.0,192.0,16612.0,22805.0,384.0,384.0,65535.
4.025883674621582,170,72,75,1840.0,11362.0,480.0,25750.0,496.0,480.0,512.0,65535.0,11074.0,464.0,352.0,16820.0,23333.0,448.0,384.0,65535.
4.100295305252075,170,73,75,1760.0,11282.0,480.0,24934.0,528.0,480.0,416.0,65535.0,11218.0,464.0,384.0,15619.0,23093.0,480.0,512.0,64975.
4.154244661331177,170,74,75,1872.0,11410.0,464.0,24630.0,528.0,448.0,432.0,65535.0,11138.0,496.0,480.0,15107.0,23077.0,560.0,400.0,64879.
4.2122483253479,170,75,75,1552.0,11554.0,544.0,24838.0,464.0,496.0,400.0,65535.0,11106.0,448.0,496.0,15427.0,23061.0,352.0,384.0,65375.
4.266730785369873,170,76,75,1728.0,11490.0,528.0,25446.0,432.0,400.0,512.0,65535.0,11090.0,528.0,448.0,14627.0,22885.0,512.0,480.0,65471.
4.324918508529663,170,77,75,1584.0,11410.0,384.0,26006.0,352.0,512.0,416.0,65535.0,11106.0,400.0,512.0,15331.0,23029.0,480.0,400.0,65487.
4.3746654987335205,170,78,75,1504.0,11458.0,512.0,25350.0,544.0,448.0,544.0,65535.0,11186.0,496.0,528.0,14819.0,23269.0,416.0,384.0,65503.
4.437295913696289,170,79,75,1552.0,11554.0,432.0,24598.0,480.0,528.0,368.0,65535.0,11074.0,336.0,512.0,15379.0,23317.0,384.0,496.0,64959.
4.502793550491333,170,80,75,1312.0,11586.0,528.0,24646.0,480.0,512.0,496.0,65535.0,11090.0,496.0,512.0,15747.0,23141.0,480.0,512.0,65455.
4.564288854598999,170,81,75,1440.0,11650.0,480.0,24646.0,496.0,352.0,416.0,65535.0,11058.0,464.0,496.0,14643.0,23045.0,480.0,512.0,65023.
4.625922203063965,170,82,75,1264.0,11778.0,528.0,25606.0,480.0,416.0,368.0,65535.0,10978.0,496.0,416.0,14435.0,23077.0,528.0,512.0,65535.
4.67626166343689,170,83,75,1296.0,11922.0,480.0,25926.0,496.0,304.0,400.0,65535.0,11170.0,352.0,528.0,14595.0,23141.0,480.0,512.0,65407.
4.734646797180176,170,84,75,1040.0,11810.0,384.0,25670.0,464.0,384.0,464.0,65535.0,10978.0,368.0,416.0,14563.0,23237.0,528.0,528.0,65327.
4.789003133773804,170,85,75,1136.0,11730.0,496.0,26374.0,512.0,368.0,512.0,65535.0,10898.0,448.0,464.0,14803.0,23109.0,432.0,560.0,65535.
4.847028970718384,170,86,75,1216.0,12707.0,576.0,25382.0,400.0,320.0,336.0,65535.0,11202.0,352.0,480.0,14835.0,23237.0,352.0,480.0,65535.
4.912403106689453,170,87,75,912.0,12547.0,512.0,25414.0,480.0,512.0,544.0,65535.0,11122.0,480.0,352.0,14531.0,22741.0,464.0,464.0,64943.
4.979503393173218,170,88,75,896.0,12851.0,512.0,25750.0,480.0,384.0,496.0,65535.0,11202.0,304.0,480.0,14291.0,23045.0,496.0,416.0,65087.
5.03810715675354,170,89,75,864.0,12739.0,512.0,25638.0,384.0,464.0,400.0,65535.0,11138.0,432.0,352.0,14691.0,23125.0,480.0,496.0,65135.
5.096333980560303,170,90,75,1280.0,14211.0,480.0,26246.0,480.0,480.0,480.0,65535.0,11106.0,416.0,384.0,15139.0,23045.0,384.0,384.0,65183.
5.1584250926971436,170,91,75,1440.0,13779.0,480.0,25414.0,464.0,416.0,480.0,65311.0,10914.0,464.0,448.0,15043.0,23077.0,528.0,384.0,65535.
5.2254958152771,170,92,75,1280.0,14003.0,544.0,25286.0,512.0,400.0,512.0,65391.0,11010.0,512.0,512.0,14947.0,23077.0,400.0,496.0,65375.
5.283775568008423,170,93,75,1232.0,13891.0,432.0,25350.0,448.0,512.0,544.0,65535.0,11154.0,400.0,448.0,15171.0,22917.0,496.0,432.0,65359.
5.346007347106934,170,94,75,1472.0,11794.0,432.0,25382.0,416.0,512.0,416.0,65535.0,10962.0,464.0,448.0,15107.0,23109.0,512.0,512.0,65535.
5.401468753814697,170,95,75,912.0,13443.0,384.0,25254.0,400.0,528.0,416.0,65535.0,11154.0,528.0,464.0,14675.0,22981.0,512.0,480.0,65519.
5.461547136306763,170,96,75,1360.0,12178.0,480.0,26086.0,352.0,512.0,512.0,65535.0,11074.0,448.0,464.0,15027.0,22949.0,480.0,448.0,65535.
5.527868986129761,170,97,75,1488.0,12563.0,528.0,25814.0,480.0,480.0,480.0,65535.0,11314.0,512.0,400.0,14515.0,23093.0,464.0,432.0,65535.
5.585670471191406,170,98,75,1744.0,12547.0,480.0,25670.0,480.0,304.0,512.0,65535.0,11186.0,480.0,464.0,14899.0,22757.0,464.0,352.0,65535.
5.647465944290161,170,99,75,1344.0,12899.0,352.0,25910.0,464.0,432.0,496.0,65535.0,11090.0,480.0,480.0,14819.0,22965.0,592.0,512.0,65535.
5.710596084594727,170,100,75,1488.0,12947.0,512.0,25926.0,400.0,544.0,512.0,65535.0,11026.0,544.0,560.0,15107.0,23125.0,480.0,512.0,65311.
5.76588773727417,170,101,75,960.0,13123.0,416.0,26182.0,560.0,480.0,512.0,65535.0,11058.0,528.0,576.0,14707.0,22853.0,512.0,480.0,65535.
5.837554931640625,170,102,75,1024.0,13315.0,528.0,25686.0,512.0,592.0,464.0,65535.0,11154.0,480.0,512.0,14835.0,22917.0,432.0,432.0,65535.
5.900216102600098,170,103,75,1280.0,12979.0,416.0,26294.0,496.0,464.0,512.0,65535.0,11170.0,480.0,480.0,14947.0,22757.0,480.0,560.0,65535.
5.958811283111572,170,104,75,1232.0,12339.0,496.0,26182.0,496.0,432.0,480.0,65535.0,11106.0,480.0,416.0,15011.0,22997.0,384.0,448.0,65535.
6.021877765655518,170,105,75,1472.0,14419.0,480.0,26150.0,496.0,560.0,512.0,65199.0,11218.0,400.0,432.0,15123.0,23173.0,384.0,384.0,65535.
6.079020261764526,170,106,75,1504.0,14307.0,400.0,26198.0,512.0,464.0,496.0,65519.0,11218.0,480.0,480.0,15075.0,22853.0,368.0,560.0,65535.
6.137380361557007,170,107,75,1680.0,14499.0,480.0,26214.0,480.0,416.0,496.0,65535.0,11090.0,480.0,384.0,14659.0,23061.0,544.0,384.0,65119.
6.195146083831787,170,108,75,1440.0,14595.0,464.0,26038.0,528.0,512.0,400.0,65535.0,11170.0,480.0,592.0,14739.0,22933.0,512.0,512.0,53901.
6.272419214248657,170,109,75,1328.0,13763.0,480.0,25702.0,512.0,480.0,640.0,65535.0,11058.0,528.0,432.0,14675.0,23093.0,400.0,448.0,65535.
6.338057279586792,170,110,75,1376.0,13091.0,512.0,26086.0,416.0,432.0,512.0,65535.0,11138.0,400.0,432.0,15523.0,23173.0,528.0,416.0,65327.
6.39286994934082,170,111,75,1584.0,10802.0,528.0,26630.0,464.0,496.0,496.0,65471.0,10850.0,512.0,432.0,15155.0,23221.0,464.0,384.0,65535.
6.455201864242554,170,112,75,1008.0,14003.0,560.0,26918.0,336.0,464.0,480.0,65535.0,10914.0,336.0,336.0,15011.0,23029.0,432.0,384.0,65103.
6.514374017715454,170,113,75,1328.0,13667.0,400.0,26918.0,464.0,368.0,544.0,65535.0,10962.0,512.0,384.0,14867.0,23045.0,352.0,528.0,65535.
6.572759389877319,170,114,75,512.0,11394.0,512.0,26870.0,480.0,448.0,512.0,65535.0,11058.0,400.0,480.0,15043.0,22981.0,448.0,384.0,65535.
6.663034915924072,170,115,75,448.0,11810.0,560.0,26726.0,464.0,400.0,496.0,65503.0,11058.0,464.0,480.0,15043.0,23045.0,384.0,528.0,65535.
6.730413913726807,170,116,75,432.0,11938.0,480.0,26550.0,352.0,416.0,384.0,65343.0,11106.0,384.0,512.0,15267.0,22629.0,400.0,528.0,65535.
6.796329975128174,170,117,75,384.0,12611.0,512.0,26454.0,432.0,512.0,544.0,65455.0,11058.0,480.0,544.0,14739.0,22949.0,400.0,480.0,65535.
6.846198081970215,170,118,75,496.0,14771.0,480.0,26902.0,464.0,480.0,384.0,65535.0,10946.0,512.0,320.0,14787.0,23205.0,432.0,432.0,65535.
6.904728889465332,170,119,75,528.0,14851.0,480.0,27478.0,384.0,512.0,480.0,65519.0,10978.0,384.0,496.0,15011.0,22853.0,512.0,528.0,65535.
0.02765369415283203,170,10,75,368.0,12114.0,464.0,23573.0,448.0,448.0,480.0,65535.0,11074.0,448.0,464.0,7585.0,23109.0,480.0,464.0,65455.
0.09008026123046875,170,11,75,448.0,12194.0,464.0,23717.0,464.0,448.0,400.0,65535.0,11026.0,432.0,512.0,7201.0,23509.0,480.0,496.0,65503.
0.1540687084197998,170,12,75,416.0,12146.0,432.0,23621.0,448.0,352.0,352.0,65535.0,11122.0,448.0,352.0,7265.0,23493.0,464.0,352.0,65535.
0.21842503547668457,170,13,75,336.0,11922.0,480.0,23829.0,464.0,192.0,400.0,65535.0,11042.0,400.0,416.0,8498.0,23429.0,528.0,528.0,65007.
0.2737853527069092,170,14,75,576.0,10642.0,496.0,23829.0,480.0,352.0,512.0,65471.0,11186.0,432.0,480.0,8450.0,23461.0,368.0,480.0,65135.
0.33029866218566895,170,15,75,480.0,10706.0,512.0,23525.0,480.0,512.0,352.0,65231.0,11090.0,480.0,448.0,7553.0,23381.0,7233.0,480.0,65407.
0.39340710639953613,170,16,75,528.0,10306.0,416.0,23813.0,432.0,336.0,432.0,65535.0,11170.0,384.0,528.0,6721.0,22885.0,6385.0,496.0,65535.
0.46756458282470703,170,17,75,352.0,10466.0,432.0,23845.0,352.0,480.0,400.0,65167.0,11170.0,432.0,464.0,10258.0,23317.0,7489.0,512.0,65135.
0.526299238204956,170,18,75,416.0,9554.0,544.0,23925.0,528.0,512.0,512.0,65455.0,11170.0,336.0,464.0,10658.0,23077.0,7441.0,528.0,64879.
0.5875935554504395,170,19,75,512.0,9042.0,528.0,24549.0,480.0,448.0,464.0,65535.0,10946.0,480.0,384.0,12931.0,23205.0,7473.0,512.0,65535.
0.661750078201294,170,20,75,512.0,13459.0,512.0,25286.0,464.0,496.0,528.0,65535.0,11090.0,368.0,528.0,13411.0,23173.0,7233.0,512.0,65263.
0.7322859764099121,170,21,75,400.0,15555.0,432.0,25606.0,336.0,576.0,496.0,65535.0,11218.0,448.0,400.0,13331.0,23253.0,416.0,352.0,65535.
0.7899332046508789,170,22,75,464.0,15491.0,496.0,26134.0,416.0,368.0,576.0,65535.0,11186.0,368.0,384.0,13107.0,23061.0,368.0,448.0,65359.
0.8541083335876465,170,23,75,464.0,14643.0,480.0,25894.0,528.0,464.0,496.0,65535.0,11090.0,416.0,560.0,13475.0,23045.0,496.0,512.0,65263.
0.9158968925476074,170,24,75,256.0,15027.0,528.0,25654.0,512.0,496.0,512.0,65535.0,11106.0,512.0,544.0,13491.0,23013.0,464.0,368.0,64991.
0.9813480377197266,170,25,75,400.0,15187.0,400.0,25990.0,432.0,368.0,528.0,65535.0,11106.0,352.0,512.0,14291.0,22869.0,464.0,352.0,65231.
1.0326855182647705,170,26,75,528.0,14755.0,464.0,25814.0,384.0,464.0,400.0,65535.0,11122.0,400.0,528.0,14355.0,22613.0,352.0,480.0,65535.
1.0873608589172363,170,27,75,512.0,13955.0,400.0,25686.0,528.0,416.0,512.0,65535.0,11042.0,480.0,512.0,14355.0,22933.0,480.0,496.0,65439.
1.1445531845092773,170,28,75,304.0,13155.0,528.0,25622.0,512.0,400.0,512.0,65455.0,11058.0,368.0,448.0,13235.0,22629.0,480.0,512.0,65375.
1.2289576530456543,170,29,75,528.0,12050.0,512.0,25318.0,480.0,480.0,512.0,65535.0,11154.0,432.0,400.0,13363.0,22837.0,368.0,512.0,65535.
1.3220922946929932,170,30,75,560.0,10946.0,496.0,25126.0,480.0,560.0,480.0,65535.0,11058.0,384.0,464.0,13475.0,23205.0,432.0,384.0,65471.
1.395669937133789,170,31,75,400.0,10194.0,480.0,25062.0,464.0,496.0,512.0,65535.0,11010.0,464.0,432.0,14115.0,22997.0,512.0,528.0,65327.
1.4611854553222656,170,32,75,528.0,11106.0,464.0,25142.0,512.0,528.0,512.0,65535.0,11090.0,480.0,560.0,13859.0,22965.0,352.0,368.0,65535.
1.5128145217895508,170,33,75,464.0,10898.0,320.0,25254.0,416.0,528.0,416.0,65327.0,10882.0,512.0,416.0,13923.0,22981.0,528.0,512.0,65247.
1.580418586730957,170,34,75,720.0,11202.0,512.0,25254.0,480.0,480.0,480.0,65535.0,10962.0,496.0,512.0,14035.0,22821.0,512.0,528.0,65535.
1.6402475833892822,170,35,75,464.0,11954.0,416.0,25046.0,512.0,400.0,480.0,65535.0,11042.0,368.0,464.0,13667.0,23189.0,464.0,352.0,65535.
1.700500249862671,170,36,75,400.0,11522.0,512.0,24998.0,480.0,336.0,464.0,65535.0,11058.0,448.0,544.0,13843.0,23077.0,384.0,368.0,65535.
1.7604162693023682,170,37,75,464.0,10930.0,464.0,25478.0,464.0,448.0,560.0,65471.0,11074.0,528.0,528.0,13875.0,23109.0,400.0,464.0,65391.
1.8339872360229492,170,38,75,432.0,10546.0,448.0,25062.0,448.0,480.0,464.0,65535.0,10978.0,480.0,480.0,14115.0,22933.0,480.0,432.0,65535.
1.8982257843017578,170,39,75,528.0,11090.0,512.0,24758.0,400.0,368.0,512.0,65535.0,11138.0,384.0,480.0,14019.0,22757.0,480.0,448.0,65535.
1.952075481414795,170,40,75,480.0,11010.0,416.0,25078.0,432.0,432.0,512.0,65183.0,11074.0,416.0,400.0,13971.0,23109.0,464.0,432.0,65231.
2.021441698074341,170,41,75,416.0,11026.0,432.0,24854.0,352.0,320.0,480.0,65535.0,10866.0,400.0,496.0,14195.0,22917.0,480.0,432.0,65263.
2.076974630355835,170,42,75,528.0,10882.0,544.0,24774.0,464.0,480.0,464.0,65535.0,11010.0,352.0,480.0,14499.0,22709.0,448.0,320.0,65311.
2.138953685760498,170,43,75,464.0,11922.0,528.0,24870.0,320.0,400.0,464.0,65359.0,11090.0,528.0,480.0,14163.0,22821.0,448.0,512.0,65247.
2.2007570266723633,170,44,75,480.0,12499.0,384.0,24565.0,512.0,400.0,512.0,65535.0,11042.0,528.0,400.0,13923.0,22885.0,480.0,496.0,65247.
2.2657816410064697,170,45,75,576.0,12194.0,448.0,24533.0,480.0,464.0,416.0,65535.0,11186.0,464.0,352.0,14003.0,22949.0,384.0,384.0,65487.
2.322105646133423,170,46,75,528.0,12258.0,576.0,24646.0,512.0,496.0,432.0,65535.0,11026.0,416.0,480.0,14291.0,22901.0,464.0,512.0,65535.
2.3883795738220215,170,47,75,512.0,12483.0,464.0,24838.0,416.0,384.0,512.0,65535.0,10786.0,512.0,432.0,14019.0,22741.0,512.0,384.0,65103.
2.451050281524658,170,48,75,464.0,12210.0,480.0,24886.0,384.0,480.0,208.0,65535.0,11026.0,480.0,352.0,13955.0,22597.0,528.0,528.0,65295.
2.5135557651519775,170,49,75,528.0,11858.0,544.0,24565.0,416.0,384.0,512.0,65535.0,11074.0,464.0,416.0,14163.0,22581.0,480.0,496.0,65455.
2.5758988857269287,170,50,75,528.0,12002.0,416.0,24582.0,512.0,528.0,496.0,65199.0,11074.0,400.0,352.0,14035.0,22405.0,352.0,432.0,65535.
2.633770227432251,170,51,75,432.0,12162.0,512.0,25238.0,528.0,688.0,496.0,65535.0,10978.0,512.0,448.0,14419.0,22805.0,512.0,496.0,65455.
2.6913604736328125,170,52,75,544.0,11922.0,528.0,24325.0,512.0,512.0,560.0,65535.0,11010.0,464.0,480.0,14467.0,22597.0,480.0,464.0,64959.
2.745774984359741,170,53,75,480.0,12082.0,432.0,24790.0,512.0,448.0,496.0,65535.0,11090.0,560.0,512.0,14371.0,22757.0,512.0,544.0,65535.
2.800819158554077,170,54,75,544.0,11954.0,496.0,24790.0,496.0,384.0,464.0,65535.0,11058.0,352.0,528.0,14531.0,22789.0,480.0,400.0,65535.
2.855790615081787,170,55,75,544.0,11778.0,512.0,24069.0,512.0,448.0,480.0,65535.0,10850.0,448.0,512.0,14419.0,22693.0,336.0,496.0,65535.
2.9156694412231445,170,56,75,528.0,11682.0,528.0,24005.0,512.0,512.0,352.0,65535.0,11042.0,368.0,352.0,13667.0,23189.0,448.0,544.0,65135.
2.9766998291015625,170,57,75,544.0,11698.0,544.0,24037.0,432.0,384.0,464.0,65535.0,10978.0,480.0,352.0,11810.0,22981.0,480.0,400.0,64975.
3.0400264263153076,170,58,75,352.0,11442.0,384.0,24598.0,464.0,464.0,384.0,65535.0,10994.0,384.0,464.0,13379.0,22693.0,496.0,528.0,65359.
3.1061789989471436,170,59,75,528.0,11714.0,560.0,24277.0,480.0,512.0,416.0,65535.0,10914.0,560.0,480.0,13571.0,22821.0,432.0,464.0,64879.
3.1685054302215576,170,60,75,416.0,12851.0,528.0,24421.0,464.0,480.0,496.0,65167.0,10850.0,400.0,480.0,14211.0,22709.0,448.0,416.0,65535.
3.227816343307495,170,61,75,496.0,12435.0,496.0,24341.0,400.0,352.0,496.0,65535.0,11042.0,480.0,528.0,14307.0,22501.0,480.0,496.0,65535.
