timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,vibratio
0.01248025894165039,170,10,75,512.0,5601.0,400.0,23301.0,512.0,480.0,496.0,65519.0,1216.0,480.0,480.0,13475.0,6001.0,480.0,512.0,65487.
0.07488536834716797,170,11,75,512.0,2688.0,512.0,22901.0,464.0,480.0,480.0,65535.0,848.0,512.0,496.0,10002.0,5633.0,400.0,480.0,65391.
0.13754677772521973,170,12,75,400.0,2464.0,416.0,22181.0,384.0,480.0,416.0,65535.0,1728.0,480.0,432.0,9634.0,6305.0,480.0,512.0,65535.
0.20031166076660156,170,13,75,416.0,2752.0,384.0,22837.0,400.0,368.0,464.0,65535.0,2432.0,400.0,464.0,9762.0,5249.0,464.0,400.0,65535.
0.2632591724395752,170,14,75,464.0,1296.0,480.0,23013.0,448.0,480.0,480.0,65535.0,1792.0,480.0,480.0,9570.0,5953.0,480.0,480.0,65535.
0.3262488842010498,170,15,75,480.0,2432.0,432.0,22965.0,336.0,464.0,496.0,65535.0,2352.0,480.0,416.0,9650.0,5585.0,480.0,496.0,65439.
0.3888695240020752,170,16,75,384.0,3216.0,512.0,22917.0,480.0,384.0,480.0,65535.0,2464.0,528.0,320.0,9602.0,5249.0,464.0,416.0,65311.
0.45137572288513184,170,17,75,416.0,3456.0,480.0,22581.0,480.0,496.0,352.0,65535.0,816.0,480.0,560.0,9554.0,5281.0,512.0,480.0,65423.
0.5139811038970947,170,18,75,352.0,1824.0,480.0,22821.0,496.0,480.0,480.0,65535.0,720.0,304.0,464.0,9778.0,6465.0,496.0,400.0,65535.
0.5762760639190674,170,19,75,464.0,1504.0,432.0,22501.0,464.0,464.0,480.0,65535.0,2784.0,512.0,448.0,9218.0,5521.0,480.0,464.0,65535.
0.639345645904541,170,20,75,464.0,1488.0,464.0,22517.0,496.0,384.0,496.0,65535.0,3008.0,480.0,384.0,9010.0,6417.0,384.0,384.0,65535.
0.7180938720703125,170,21,75,448.0,2240.0,384.0,22565.0,496.0,512.0,432.0,65535.0,2208.0,464.0,480.0,9186.0,6849.0,432.0,416.0,65535.
0.7951343059539795,170,22,75,480.0,2464.0,480.0,21973.0,480.0,464.0,464.0,65535.0,1312.0,400.0,464.0,9154.0,6017.0,400.0,560.0,65535.
0.857487678527832,170,23,75,384.0,1120.0,480.0,21701.0,336.0,448.0,480.0,65535.0,1024.0,464.0,480.0,8386.0,5761.0,496.0,480.0,65503.
0.9345109462738037,170,24,75,480.0,2288.0,448.0,22789.0,480.0,480.0,480.0,65535.0,2944.0,384.0,416.0,8386.0,6929.0,400.0,416.0,65535.
0.997967004776001,170,25,75,480.0,2192.0,480.0,22821.0,416.0,416.0,480.0,65535.0,3200.0,512.0,384.0,8658.0,6545.0,480.0,496.0,65311.
1.060011863708496,170,26,75,352.0,2480.0,480.0,22677.0,480.0,400.0,496.0,65519.0,3248.0,448.0,480.0,8418.0,7569.0,416.0,480.0,65375.
1.1224215030670166,170,27,75,336.0,3376.0,512.0,22085.0,480.0,448.0,480.0,65535.0,3424.0,496.0,480.0,8370.0,6561.0,480.0,416.0,65439.
1.1849603652954102,170,28,75,384.0,3648.0,480.0,21957.0,400.0,416.0,432.0,65535.0,2896.0,464.0,496.0,8113.0,7921.0,512.0,496.0,65535.
