run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
0,0.011948347091674805,170,10,75,7697.0,7089.0,560.0,576.0,11234.0,560.0,528.0,65535.0,12755.0,560.0,544.0,544.0,11426.0,10114.0,544.0,65391.
0,0.07192134857177734,170,11,75,7633.0,5377.0,560.0,544.0,12034.0,528.0,560.0,65519.0,12835.0,544.0,544.0,544.0,10850.0,544.0,560.0,65439.
0,0.1360635757446289,170,12,75,7841.0,816.0,544.0,560.0,12371.0,528.0,544.0,65535.0,12691.0,544.0,544.0,528.0,10642.0,6433.0,528.0,65471.
0,0.19620251655578613,170,13,75,8194.0,528.0,544.0,576.0,12915.0,528.0,544.0,65535.0,12643.0,544.0,560.0,528.0,11074.0,6577.0,544.0,65471.
0,0.26025819778442383,170,14,75,8226.0,528.0,544.0,560.0,13091.0,528.0,560.0,63839.0,12547.0,512.0,528.0,528.0,11682.0,5665.0,736.0,65503.
0,0.3213949203491211,170,15,75,8145.0,464.0,512.0,560.0,13027.0,560.0,576.0,65535.0,12627.0,592.0,528.0,544.0,11298.0,528.0,560.0,65503.
0,0.3716704845428467,170,16,75,8322.0,544.0,576.0,560.0,13459.0,544.0,544.0,65535.0,12739.0,560.0,528.0,544.0,11346.0,528.0,544.0,65455.
0,0.43079161643981934,170,17,75,8210.0,560.0,544.0,560.0,13235.0,528.0,528.0,65535.0,12867.0,528.0,528.0,528.0,11314.0,528.0,544.0,496.
0,0.4901108741760254,170,18,75,8402.0,544.0,528.0,528.0,13747.0,528.0,528.0,60782.0,15203.0,560.0,544.0,544.0,11090.0,528.0,544.0,64911.
0,0.5499546527862549,170,19,75,8033.0,512.0,544.0,528.0,13283.0,528.0,528.0,65535.0,12931.0,544.0,528.0,528.0,11394.0,560.0,432.0,528.
0,0.6169338226318359,170,20,75,8354.0,528.0,560.0,544.0,14099.0,544.0,528.0,65535.0,13603.0,528.0,528.0,544.0,10690.0,528.0,544.0,65471.
0,0.6787464618682861,170,21,75,8210.0,464.0,560.0,544.0,13747.0,528.0,544.0,65535.0,13747.0,560.0,544.0,528.0,10850.0,544.0,528.0,65471.
0,0.7505214214324951,170,22,75,8370.0,560.0,560.0,544.0,14371.0,544.0,448.0,65327.0,13523.0,544.0,576.0,544.0,10562.0,528.0,528.0,65487.
0,0.8056020736694336,170,23,75,8097.0,560.0,592.0,592.0,14259.0,560.0,560.0,65535.0,14051.0,560.0,560.0,544.0,10562.0,7393.0,528.0,65535.
0,0.8720495700836182,170,24,75,7937.0,576.0,560.0,560.0,14403.0,560.0,544.0,65535.0,13907.0,560.0,560.0,560.0,11026.0,7729.0,512.0,65071.
0,0.9467296600341797,170,25,75,8097.0,560.0,576.0,576.0,14179.0,544.0,448.0,64079.0,13763.0,544.0,544.0,528.0,10962.0,7697.0,528.0,65455.
0,1.0112073421478271,170,26,75,7841.0,544.0,560.0,576.0,14163.0,560.0,560.0,65535.0,14083.0,576.0,576.0,480.0,11426.0,7649.0,544.0,65535.
0,1.0763564109802246,170,27,75,8017.0,560.0,560.0,560.0,14419.0,560.0,560.0,65535.0,13971.0,544.0,560.0,544.0,12082.0,7601.0,544.0,65471.
0,1.1392874717712402,170,28,75,7505.0,528.0,608.0,544.0,14179.0,608.0,576.0,65535.0,14115.0,576.0,544.0,544.0,12082.0,7265.0,560.0,65487.
0,1.201472520828247,170,29,75,7761.0,576.0,576.0,608.0,14227.0,544.0,576.0,65535.0,13667.0,528.0,528.0,608.0,12002.0,7777.0,560.0,65439.
0,1.259014368057251,170,30,75,7985.0,560.0,544.0,576.0,14595.0,560.0,560.0,65535.0,14195.0,560.0,432.0,464.0,11666.0,8145.0,688.0,65487.
0,1.3133065700531006,170,31,75,7761.0,560.0,448.0,528.0,14083.0,544.0,576.0,65535.0,14307.0,576.0,544.0,544.0,11986.0,8097.0,560.0,65487.
0,1.3712739944458008,170,32,75,7809.0,544.0,576.0,592.0,14467.0,560.0,560.0,65535.0,14227.0,560.0,560.0,560.0,12178.0,8145.0,560.0,65503.
0,1.4258182048797607,170,33,75,7841.0,656.0,576.0,560.0,14307.0,560.0,576.0,65535.0,14003.0,560.0,576.0,592.0,12034.0,9602.0,544.0,65487.
0,1.4803392887115479,170,34,75,7761.0,560.0,560.0,560.0,14227.0,560.0,544.0,65535.0,13475.0,576.0,448.0,528.0,10978.0,10498.0,560.0,65471.
0,1.5589826107025146,170,35,75,7825.0,560.0,560.0,576.0,14787.0,560.0,560.0,65535.0,12835.0,592.0,560.0,544.0,11362.0,8866.0,560.0,65503.
0,1.6138930320739746,170,36,75,7713.0,528.0,576.0,592.0,14851.0,560.0,560.0,65519.0,12627.0,544.0,560.0,560.0,10850.0,9810.0,560.0,65503.
0,1.6890499591827393,170,37,75,8274.0,6065.0,464.0,512.0,12643.0,544.0,544.0,65535.0,13043.0,560.0,592.0,9858.0,9650.0,5185.0,560.0,65487.
0,1.7662303447723389,170,38,75,7201.0,5377.0,560.0,544.0,11826.0,576.0,560.0,65535.0,10274.0,576.0,464.0,8706.0,9298.0,7441.0,544.0,65535.
0,1.848078727722168,170,39,75,6625.0,6881.0,560.0,576.0,11554.0,560.0,560.0,65535.0,10242.0,544.0,576.0,9922.0,8946.0,6721.0,560.0,65487.
0,1.925933837890625,170,40,75,6961.0,6993.0,576.0,560.0,11666.0,576.0,480.0,65071.0,9522.0,544.0,544.0,11266.0,9250.0,6529.0,528.0,65535.
0,1.987180233001709,170,41,75,5505.0,7697.0,576.0,672.0,11442.0,544.0,560.0,65519.0,10082.0,560.0,576.0,13283.0,9490.0,7137.0,560.0,65471.
0,2.0747897624969482,170,42,75,5505.0,6417.0,560.0,576.0,11186.0,528.0,560.0,65535.0,10178.0,560.0,576.0,13971.0,9794.0,5585.0,544.0,65503.
