run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,0.013021469116210938,155,35,70,2976.0,11618.0,560.0,560.0,528.0,512.0,7777.0,528.0,3344.0,11746.0,544.0,528.0,528.0,560.0,7681.0,61342.
0,0.09053850173950195,155,36,70,1952.0,12210.0,560.0,528.0,528.0,544.0,7921.0,64015.0,3008.0,12291.0,528.0,560.0,544.0,512.0,7937.0,63567.
0,0.1688539981842041,155,37,70,3376.0,12371.0,512.0,512.0,560.0,512.0,8033.0,64991.0,3024.0,11682.0,560.0,560.0,528.0,576.0,7777.0,62431.
0,0.24842333793640137,155,38,70,3136.0,12274.0,512.0,512.0,512.0,560.0,8097.0,64975.0,3248.0,12387.0,528.0,512.0,528.0,480.0,6817.0,64927.
0,0.31045103073120117,155,39,70,13267.0,11410.0,528.0,576.0,35144.0,544.0,8177.0,65295.0,13075.0,10802.0,512.0,544.0,36696.0,528.0,7553.0,57662.
0,0.3885002136230469,155,40,70,13283.0,12355.0,528.0,512.0,36472.0,560.0,5889.0,57341.0,12210.0,9858.0,560.0,576.0,34392.0,544.0,6385.0,59982.
0,0.4516582489013672,155,41,70,13779.0,12066.0,592.0,640.0,34872.0,592.0,4481.0,59886.0,14419.0,11602.0,528.0,544.0,37785.0,560.0,5217.0,62255.
0,0.5156905651092529,155,42,70,13971.0,11586.0,528.0,560.0,37481.0,544.0,6705.0,62223.0,14979.0,12531.0,512.0,544.0,39721.0,560.0,7041.0,65391.
0,0.5953752994537354,155,43,70,13827.0,11058.0,592.0,576.0,34776.0,576.0,5953.0,57630.0,14147.0,11570.0,544.0,544.0,36552.0,544.0,6577.0,62271.
0,0.6749422550201416,155,44,70,18116.0,12467.0,560.0,544.0,34712.0,576.0,6433.0,57341.0,15763.0,11554.0,576.0,560.0,35032.0,576.0,6289.0,57614.
0,0.7382254600524902,155,45,70,17284.0,13827.0,512.0,512.0,38233.0,528.0,6737.0,59294.0,14899.0,11970.0,576.0,560.0,33544.0,608.0,6273.0,57341.
0,0.8161325454711914,155,46,70,15491.0,11922.0,576.0,560.0,34120.0,576.0,6401.0,57662.0,15763.0,11682.0,624.0,560.0,34568.0,592.0,6241.0,62287.
0,0.8794209957122803,155,47,70,15587.0,12643.0,560.0,576.0,34088.0,576.0,7953.0,62239.0,17732.0,12579.0,512.0,448.0,38713.0,528.0,8482.0,65359.
0,0.941537618637085,155,48,70,13219.0,12611.0,576.0,13443.0,34120.0,592.0,7745.0,57710.0,13651.0,13283.0,560.0,13155.0,35544.0,544.0,8498.0,65311.
0,1.0209836959838867,155,49,70,14147.0,13075.0,512.0,14339.0,38617.0,512.0,8754.0,65359.0,16083.0,13411.0,512.0,12851.0,33896.0,608.0,12242.0,57341.
0,1.0839385986328125,155,50,70,18916.0,13795.0,512.0,560.0,37257.0,560.0,13763.0,57165.0,16404.0,11890.0,560.0,576.0,33032.0,592.0,13731.0,57341.
0,1.1472806930541992,155,51,70,17124.0,11682.0,576.0,14003.0,36424.0,544.0,14323.0,65039.0,18884.0,12691.0,560.0,14611.0,36873.0,560.0,13363.0,57245.
0,1.2112808227539062,155,52,70,14915.0,14947.0,576.0,13139.0,33352.0,576.0,13331.0,57566.0,15443.0,15555.0,560.0,13603.0,35464.0,560.0,15443.0,62463.
0,1.2747881412506104,155,53,70,17844.0,19076.0,528.0,16660.0,37721.0,480.0,21093.0,57341.0,15075.0,17236.0,576.0,576.0,33208.0,576.0,20276.0,57550.
0,1.3541009426116943,155,54,70,16516.0,18740.0,544.0,13731.0,36280.0,544.0,22693.0,65343.0,17316.0,20228.0,512.0,13011.0,33400.0,576.0,19588.0,57293.
0,1.4161162376403809,155,55,70,16211.0,19380.0,512.0,14083.0,36312.0,528.0,23125.0,60830.0,15491.0,16820.0,560.0,12947.0,33320.0,576.0,20228.0,57438.
0,1.4802095890045166,155,56,70,15315.0,16820.0,592.0,12563.0,32711.0,576.0,18820.0,57341.0,15267.0,16884.0,560.0,12515.0,32968.0,576.0,20020.0,59518.
0,1.5431978702545166,155,57,70,15251.0,16724.0,576.0,12627.0,32679.0,592.0,16163.0,59614.0,15699.0,17332.0,560.0,13731.0,35496.0,560.0,18532.0,62351.
0,1.6071345806121826,155,58,70,15299.0,19092.0,560.0,13907.0,35624.0,560.0,21573.0,62543.0,16179.0,20917.0,576.0,14899.0,37385.0,512.0,20565.0,57598.
0,1.6706900596618652,155,59,70,14931.0,18980.0,592.0,16211.0,34280.0,544.0,21029.0,62463.0,15875.0,17940.0,544.0,16163.0,34216.0,544.0,22389.0,60510.
0,1.747877597808838,155,60,70,15363.0,18228.0,560.0,15955.0,31671.0,592.0,19556.0,59390.0,15971.0,18964.0,544.0,17252.0,34328.0,560.0,20661.0,62159.
0,1.8119142055511475,155,61,70,17172.0,20100.0,560.0,15843.0,31623.0,560.0,18964.0,57341.0,14979.0,19348.0,576.0,15939.0,31511.0,576.0,19108.0,58958.
0,1.8740928173065186,155,62,70,16147.0,21285.0,544.0,17156.0,34568.0,512.0,20180.0,57341.0,14627.0,19716.0,576.0,15667.0,31719.0,576.0,19108.0,57341.
0,1.9543590545654297,155,63,70,15331.0,20164.0,560.0,16227.0,31783.0,576.0,18836.0,57454.0,16083.0,20869.0,544.0,16772.0,32968.0,576.0,20468.0,62143.
0,2.0163705348968506,155,64,70,14659.0,20404.0,608.0,14691.0,32920.0,576.0,19540.0,62127.0,14547.0,22069.0,544.0,15027.0,34472.0,560.0,20452.0,62159.
0,2.079633951187134,155,65,70,16227.0,20869.0,576.0,14051.0,31799.0,560.0,19460.0,59422.0,16420.0,21509.0,528.0,15619.0,34440.0,576.0,20452.0,62143.
0,2.159764051437378,155,66,70,18292.0,21141.0,560.0,656.0,31575.0,592.0,18900.0,57341.0,17044.0,20677.0,576.0,560.0,31559.0,576.0,18964.0,58766.
0,2.239367723464966,155,67,70,16868.0,20949.0,576.0,576.0,32968.0,560.0,19556.0,59422.0,17796.0,22741.0,528.0,528.0,34472.0,544.0,20485.0,62127.
0,2.3034615516662598,155,68,70,17428.0,20549.0,592.0,592.0,31895.0,592.0,18948.0,57341.0,17300.0,20629.0,560.0,560.0,32007.0,608.0,19732.0,59438.
0,2.366896629333496,155,69,70,18356.0,21717.0,544.0,528.0,34728.0,544.0,20757.0,62111.0,18996.0,22725.0,544.0,528.0,34712.0,592.0,19812.0,57470.
0,2.445819616317749,155,70,70,17412.0,20805.0,592.0,576.0,32071.0,576.0,19604.0,59406.0,18148.0,22581.0,560.0,560.0,34728.0,560.0,20549.0,62127.
0,2.50984525680542,155,71,70,16948.0,20901.0,560.0,576.0,32215.0,576.0,19012.0,57646.0,17092.0,21077.0,592.0,560.0,33384.0,560.0,19668.0,62351.
0,2.572497844696045,155,72,70,17876.0,19428.0,528.0,18324.0,36184.0,560.0,18788.0,57309.0,16339.0,17764.0,576.0,16948.0,31847.0,592.0,19044.0,57566.
0,2.634159803390503,155,73,70,16532.0,18180.0,576.0,17380.0,33096.0,592.0,23173.0,59454.0,17668.0,19636.0,528.0,17668.0,34728.0,544.0,24357.0,62191.
0,2.698158025741577,155,74,70,17636.0,20340.0,576.0,528.0,34904.0,560.0,24854.0,60830.0,16564.0,18676.0,560.0,544.0,32119.0,592.0,23189.0,57341.
0,2.7617580890655518,155,75,70,17060.0,20036.0,544.0,544.0,33240.0,688.0,25094.0,62159.0,17876.0,21045.0,528.0,528.0,34776.0,560.0,25158.0,62143.
0,2.825359344482422,155,76,70,18468.0,21317.0,560.0,544.0,34872.0,544.0,25158.0,62207.0,18452.0,20789.0,512.0,544.0,31927.0,592.0,23093.0,56957.
0,2.8891122341156006,155,77,70,18276.0,22757.0,512.0,544.0,32007.0,592.0,23285.0,57341.0,16804.0,20052.0,640.0,576.0,31975.0,592.0,23429.0,57406.
0,2.95322322845459,155,78,70,16548.0,20036.0,560.0,560.0,32135.0,576.0,23445.0,57358.0,17284.0,20661.0,592.0,560.0,33288.0,576.0,25270.0,62143.
0,3.015254020690918,155,79,70,17732.0,21125.0,544.0,560.0,34856.0,576.0,25318.0,62127.0,17700.0,21141.0,576.0,544.0,32295.0,592.0,23429.0,57325.
0,3.094818353652954,155,80,70,15267.0,20404.0,544.0,544.0,33288.0,560.0,25366.0,62159.0,17332.0,21221.0,528.0,544.0,34888.0,592.0,25350.0,62143.
0,3.1583669185638428,155,81,70,17268.0,21013.0,544.0,528.0,34824.0,544.0,25510.0,62175.0,17236.0,20404.0,544.0,576.0,31879.0,592.0,23461.0,57325.
0,3.222395181655884,155,82,70,16355.0,20100.0,544.0,528.0,31895.0,592.0,23573.0,57341.0,14483.0,19332.0,560.0,624.0,32039.0,608.0,23701.0,59374.
0,3.285353183746338,155,83,70,14051.0,19796.0,544.0,544.0,33304.0,560.0,25398.0,62175.0,14851.0,20645.0,528.0,560.0,34760.0,560.0,25510.0,62207.
0,3.3649446964263916,155,84,70,12819.0,18964.0,560.0,576.0,32039.0,592.0,23477.0,57486.0,13667.0,19892.0,576.0,544.0,33208.0,560.0,25318.0,62191.
0,3.428417921066284,155,85,70,13331.0,20148.0,544.0,528.0,34760.0,528.0,25382.0,62175.0,14003.0,21013.0,544.0,640.0,34696.0,576.0,25398.0,60782.
0,3.4924230575561523,155,86,70,12435.0,19380.0,560.0,560.0,32103.0,640.0,23621.0,57422.0,14163.0,20132.0,544.0,544.0,33384.0,608.0,25478.0,62159.
0,3.5560128688812256,155,87,70,15539.0,21349.0,528.0,560.0,31975.0,576.0,23493.0,57341.0,14051.0,19844.0,608.0,560.0,32183.0,608.0,23701.0,57422.
0,3.620047092437744,155,88,70,13907.0,19924.0,576.0,11810.0,32295.0,592.0,23733.0,57454.0,15187.0,20677.0,560.0,12435.0,33416.0,560.0,25574.0,62143.
0,3.6835546493530273,155,89,70,16548.0,21717.0,560.0,12963.0,35112.0,560.0,26726.0,59630.0,15267.0,19844.0,560.0,8946.0,32199.0,576.0,23589.0,57341.
0,3.7636866569519043,155,90,70,12979.0,20036.0,560.0,12435.0,32343.0,560.0,23621.0,57454.0,13123.0,20036.0,544.0,13683.0,33560.0,544.0,24517.0,62111.
0,3.8262829780578613,155,91,70,15411.0,20068.0,560.0,11778.0,33720.0,560.0,24501.0,59534.0,15971.0,21733.0,560.0,13395.0,35272.0,576.0,25510.0,62191.
0,3.89028263092041,155,92,70,16003.0,19908.0,592.0,13859.0,32343.0,576.0,23621.0,57341.0,15955.0,20084.0,576.0,13843.0,32551.0,560.0,24485.0,59422.
0,3.9538722038269043,155,93,70,16307.0,20549.0,528.0,13955.0,35128.0,576.0,25510.0,62143.0,17204.0,21557.0,528.0,14291.0,36760.0,528.0,23749.0,57149.
0,4.033465147018433,155,94,70,17188.0,21717.0,528.0,12162.0,32215.0,608.0,23493.0,57277.0,15827.0,19908.0,560.0,10194.0,32407.0,576.0,23605.0,57438.
0,4.097463130950928,155,95,70,16436.0,21749.0,544.0,688.0,35192.0,544.0,25414.0,62143.0,17300.0,21413.0,528.0,960.0,34152.0,576.0,23413.0,57165.
0,4.16105055809021,155,96,70,16195.0,21221.0,560.0,608.0,32327.0,576.0,23493.0,57390.0,16275.0,21509.0,576.0,672.0,33640.0,576.0,24277.0,59454.
0,4.238600015640259,155,97,70,17956.0,23285.0,576.0,656.0,35240.0,528.0,23397.0,57165.0,16388.0,21445.0,576.0,608.0,32359.0,640.0,23525.0,57406.
0,4.301710605621338,155,98,70,17892.0,24101.0,528.0,640.0,35208.0,560.0,25414.0,63535.0,17524.0,22453.0,560.0,640.0,32279.0,608.0,23525.0,57341.
0,4.381269931793213,155,99,70,16612.0,22085.0,576.0,576.0,32391.0,592.0,23557.0,57374.0,16420.0,22213.0,560.0,592.0,33624.0,576.0,24469.0,59422.
0,4.443655490875244,155,100,70,16916.0,21957.0,560.0,736.0,33736.0,576.0,24405.0,59454.0,17540.0,23685.0,528.0,14499.0,35256.0,560.0,25414.0,62159.
0,4.50765585899353,155,101,70,16628.0,21701.0,560.0,8850.0,32487.0,576.0,23557.0,57470.0,16724.0,21797.0,560.0,10594.0,33720.0,640.0,24421.0,62143.
0,4.585865259170532,155,102,70,17732.0,23269.0,544.0,784.0,36488.0,544.0,23461.0,57165.0,16275.0,21269.0,592.0,608.0,32487.0,608.0,23525.0,57390.
0,4.664082050323486,155,103,70,16724.0,21269.0,560.0,12371.0,32535.0,576.0,23509.0,57341.0,16259.0,21429.0,560.0,11090.0,32679.0,576.0,24453.0,59454.
0,4.7272069454193115,155,104,70,16388.0,21413.0,560.0,13107.0,32776.0,560.0,24421.0,59454.0,16900.0,22181.0,544.0,14259.0,35464.0,592.0,25446.0,62191.
0,4.790206670761108,155,105,70,17092.0,21285.0,560.0,9442.0,32599.0,592.0,23509.0,57341.0,16452.0,21429.0,560.0,768.0,32776.0,592.0,24469.0,59454.
0,4.851472616195679,155,106,70,16452.0,21349.0,576.0,800.0,32647.0,576.0,23541.0,57406.0,16532.0,21445.0,560.0,800.0,33864.0,544.0,24421.0,59454.
0,4.915501594543457,155,107,70,16388.0,21397.0,576.0,14547.0,33864.0,560.0,24421.0,59454.0,17716.0,23061.0,544.0,15379.0,35416.0,544.0,25382.0,62159.
0,4.978772163391113,155,108,70,17828.0,22901.0,528.0,704.0,35464.0,560.0,25414.0,62207.0,17828.0,23093.0,736.0,464.0,33048.0,592.0,23365.0,57245.
0,5.041329383850098,155,109,70,15843.0,20677.0,576.0,17060.0,32407.0,576.0,23013.0,57534.0,15779.0,21221.0,560.0,16868.0,32535.0,576.0,24069.0,59694.
0,5.119369745254517,155,110,70,15459.0,23077.0,592.0,17156.0,32119.0,560.0,24565.0,59502.0,16147.0,24870.0,528.0,18484.0,34760.0,544.0,25350.0,62207.
0,5.182898759841919,155,111,70,16339.0,23141.0,576.0,17076.0,32023.0,608.0,23381.0,57341.0,15747.0,23253.0,544.0,17108.0,32231.0,576.0,24678.0,59454.
0,5.246496915817261,155,112,70,15107.0,24021.0,528.0,14083.0,34776.0,528.0,27238.0,62143.0,15827.0,25030.0,560.0,12563.0,34808.0,528.0,25606.0,57149.
0,5.325055360794067,155,113,70,15747.0,24245.0,576.0,1888.0,34824.0,576.0,26886.0,62159.0,16355.0,25286.0,528.0,1952.0,34744.0,688.0,26406.0,57758.
0,5.404323101043701,155,114,70,15059.0,23509.0,560.0,1824.0,33128.0,544.0,25654.0,59454.0,15683.0,25286.0,528.0,1888.0,34616.0,544.0,27094.0,62191.
0,5.468448638916016,155,115,70,15331.0,23493.0,560.0,1856.0,32055.0,576.0,26278.0,59534.0,16019.0,24469.0,528.0,1984.0,34696.0,528.0,27590.0,62159.
0,5.548569440841675,155,116,70,16980.0,24229.0,576.0,1680.0,31767.0,592.0,25750.0,57341.0,15459.0,23557.0,560.0,1744.0,32039.0,576.0,25910.0,59470.
0,5.628148555755615,155,117,70,16628.0,25126.0,560.0,1728.0,34728.0,576.0,28630.0,58558.0,15011.0,23125.0,560.0,1632.0,31911.0,624.0,26134.0,57390.
