run,timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p1
0,0.01099705696105957,175,35,80,5329.0,16900.0,560.0,16788.0,544.0,560.0,5937.0,61967.0,5217.0,17188.0,560.0,17252.0,544.0,560.0,6241.0,63855.
0,0.07278728485107422,175,36,80,5377.0,18356.0,544.0,528.0,544.0,544.0,7537.0,64047.0,5457.0,17876.0,544.0,544.0,544.0,528.0,8242.0,64031.
0,0.13669300079345703,175,37,80,5569.0,18372.0,544.0,544.0,528.0,528.0,7457.0,63967.0,5553.0,17956.0,560.0,560.0,528.0,528.0,7473.0,63999.
0,0.19956040382385254,175,38,80,5889.0,19556.0,544.0,544.0,512.0,528.0,7409.0,64159.0,5841.0,19044.0,560.0,592.0,528.0,528.0,7425.0,64175.
0,0.262998104095459,175,39,80,5633.0,20773.0,512.0,560.0,560.0,528.0,7185.0,64191.0,5665.0,20837.0,528.0,528.0,544.0,512.0,7201.0,64127.
0,0.32657766342163086,175,40,80,5809.0,20436.0,528.0,560.0,3632.0,560.0,7409.0,64127.0,5729.0,20485.0,560.0,512.0,528.0,560.0,7425.0,64127.
0,0.3901219367980957,175,41,80,5809.0,19940.0,576.0,512.0,560.0,528.0,7441.0,64255.0,5777.0,19844.0,528.0,544.0,544.0,560.0,7425.0,64143.
0,0.45192646980285645,175,42,80,6305.0,18388.0,544.0,512.0,9746.0,528.0,7425.0,63903.0,6353.0,18228.0,560.0,512.0,544.0,560.0,7441.0,64111.
0,0.5160565376281738,175,43,80,6145.0,17108.0,544.0,528.0,576.0,544.0,7377.0,64559.0,6177.0,17316.0,544.0,528.0,560.0,544.0,7361.0,63695.
0,0.5769031047821045,175,44,80,6177.0,15971.0,512.0,544.0,528.0,528.0,7345.0,63823.0,6177.0,16147.0,544.0,544.0,528.0,528.0,7377.0,63935.
0,0.6385986804962158,175,45,80,5857.0,16836.0,544.0,528.0,544.0,528.0,7361.0,63823.0,5825.0,16355.0,560.0,528.0,480.0,528.0,7345.0,63615.
0,0.7016797065734863,175,46,80,5857.0,15331.0,528.0,512.0,528.0,560.0,7281.0,63391.0,5793.0,15635.0,528.0,576.0,544.0,544.0,7313.0,63327.
0,0.7626771926879883,175,47,80,6065.0,16275.0,480.0,528.0,512.0,512.0,7345.0,63727.0,6097.0,16291.0,512.0,576.0,528.0,512.0,7329.0,62751.
0,0.8398981094360352,175,48,80,6465.0,16948.0,512.0,528.0,496.0,528.0,7137.0,59454.0,6113.0,16243.0,512.0,544.0,528.0,528.0,7185.0,59486.
0,0.9167816638946533,175,49,80,62063.0,61487.0,544.0,480.0,528.0,512.0,7521.0,62335.0,6241.0,16580.0,480.0,512.0,496.0,528.0,7537.0,65519.
0,0.9791958332061768,175,50,80,6225.0,16660.0,560.0,528.0,512.0,496.0,7489.0,61631.0,6209.0,16836.0,544.0,544.0,544.0,480.0,7457.0,61262.
0,1.0418381690979004,175,51,80,6193.0,17108.0,512.0,496.0,528.0,528.0,7473.0,65391.0,6177.0,17124.0,512.0,528.0,544.0,576.0,7473.0,65391.
