timestep,servo1,servo2,servo3,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
1.006206750869751,170,25,75,512.0,224.0,528.0,22693.0,400.0,480.0,480.0,65519.0,6417.0,496.0,512.0,14371.0,512.0,352.0,512.0,65535.
1.0684940814971924,170,26,75,304.0,352.0,512.0,22837.0,512.0,528.0,544.0,65535.0,5761.0,512.0,576.0,14227.0,464.0,480.0,384.0,64879.
1.1447031497955322,170,27,75,512.0,512.0,480.0,22549.0,432.0,480.0,432.0,65535.0,5185.0,416.0,592.0,14307.0,496.0,464.0,512.0,65183.
1.2078216075897217,170,28,75,480.0,384.0,400.0,22741.0,512.0,464.0,512.0,65535.0,5393.0,512.0,464.0,14291.0,496.0,416.0,464.0,65535.
1.2702693939208984,170,29,75,480.0,464.0,416.0,22949.0,448.0,336.0,368.0,65535.0,5441.0,528.0,480.0,14035.0,528.0,480.0,448.0,65535.
1.3482701778411865,170,30,75,512.0,400.0,512.0,22725.0,464.0,560.0,528.0,65503.0,5153.0,416.0,480.0,14291.0,352.0,544.0,512.0,65327.
1.410745620727539,170,31,75,352.0,352.0,512.0,23317.0,384.0,368.0,464.0,65535.0,4449.0,512.0,512.0,14403.0,336.0,432.0,544.0,65183.
1.4728522300720215,170,32,75,560.0,352.0,448.0,23349.0,320.0,560.0,512.0,65519.0,4369.0,448.0,464.0,14275.0,464.0,496.0,368.0,65471.
1.535348653793335,170,33,75,512.0,512.0,480.0,23285.0,512.0,464.0,512.0,65535.0,4561.0,464.0,464.0,14227.0,464.0,448.0,384.0,64719.
1.5973033905029297,170,34,75,416.0,400.0,480.0,23877.0,464.0,304.0,464.0,65087.0,3984.0,464.0,512.0,13971.0,400.0,448.0,400.0,65535.
1.659182071685791,170,35,75,448.0,432.0,512.0,24069.0,464.0,384.0,480.0,65535.0,3904.0,432.0,480.0,14275.0,384.0,560.0,512.0,65535.
1.722273588180542,170,36,75,480.0,496.0,352.0,23845.0,512.0,480.0,512.0,65199.0,4417.0,464.0,368.0,14115.0,448.0,400.0,544.0,65231.
1.7843103408813477,170,37,75,464.0,400.0,352.0,23845.0,480.0,336.0,496.0,65535.0,4417.0,528.0,496.0,15027.0,528.0,496.0,336.0,65375.
1.8468425273895264,170,38,75,528.0,512.0,528.0,23365.0,560.0,496.0,480.0,65535.0,5777.0,480.0,480.0,14563.0,400.0,464.0,352.0,65535.
1.90873122215271,170,39,75,592.0,464.0,512.0,23045.0,496.0,464.0,448.0,65535.0,5329.0,480.0,560.0,14243.0,416.0,496.0,528.0,65535.
1.9877007007598877,170,40,75,464.0,544.0,464.0,23301.0,400.0,512.0,512.0,65535.0,4769.0,512.0,480.0,14371.0,528.0,544.0,416.0,65535.
2.04962158203125,170,41,75,528.0,464.0,400.0,22933.0,480.0,384.0,512.0,65535.0,4625.0,528.0,512.0,14387.0,672.0,480.0,416.0,65535.
2.112429141998291,170,42,75,464.0,464.0,416.0,22885.0,480.0,352.0,448.0,65535.0,4417.0,416.0,352.0,14339.0,544.0,480.0,528.0,65295.
2.1742758750915527,170,43,75,560.0,352.0,496.0,23045.0,416.0,480.0,432.0,65535.0,3536.0,496.0,528.0,14259.0,864.0,512.0,416.0,65359.
2.2366220951080322,170,44,75,480.0,336.0,496.0,22725.0,512.0,512.0,464.0,65535.0,3920.0,480.0,544.0,14259.0,512.0,496.0,416.0,65439.
2.2997853755950928,170,45,75,512.0,496.0,480.0,22917.0,480.0,400.0,480.0,65535.0,3648.0,336.0,352.0,14163.0,480.0,528.0,528.0,65535.
2.3623046875,170,46,75,496.0,512.0,400.0,22949.0,496.0,496.0,528.0,65535.0,3168.0,512.0,464.0,14291.0,480.0,384.0,400.0,65039.
2.4238646030426025,170,47,75,512.0,480.0,528.0,23557.0,352.0,496.0,352.0,65327.0,3456.0,464.0,480.0,14531.0,464.0,512.0,352.0,65151.
2.485532760620117,170,48,75,512.0,544.0,480.0,23701.0,384.0,336.0,384.0,65199.0,3904.0,512.0,480.0,14275.0,496.0,432.0,528.0,65135.
2.546814441680908,170,49,75,464.0,480.0,480.0,23365.0,480.0,432.0,352.0,65535.0,3968.0,464.0,352.0,14563.0,432.0,512.0,480.0,65471.
2.62446665763855,170,50,75,512.0,512.0,480.0,23333.0,528.0,384.0,512.0,65375.0,4417.0,512.0,512.0,14499.0,512.0,336.0,512.0,65295.
2.6880314350128174,170,51,75,416.0,480.0,512.0,23509.0,448.0,512.0,512.0,65535.0,4945.0,512.0,416.0,14435.0,336.0,480.0,496.0,65279.
2.7506377696990967,170,52,75,528.0,544.0,544.0,23317.0,416.0,384.0,496.0,65535.0,4657.0,384.0,480.0,14483.0,464.0,464.0,352.0,65535.
2.8140618801116943,170,53,75,480.0,336.0,384.0,23621.0,512.0,384.0,368.0,65535.0,4641.0,464.0,368.0,14467.0,480.0,400.0,352.0,65231.
2.8758697509765625,170,54,75,496.0,480.0,352.0,23605.0,464.0,496.0,384.0,65535.0,4769.0,528.0,496.0,14291.0,352.0,512.0,512.0,65247.
2.9374873638153076,170,55,75,512.0,384.0,400.0,23653.0,512.0,480.0,352.0,65535.0,5041.0,528.0,384.0,14467.0,528.0,512.0,528.0,65343.
2.998674154281616,170,56,75,352.0,528.0,464.0,23461.0,400.0,352.0,400.0,65535.0,4689.0,528.0,368.0,14339.0,512.0,448.0,496.0,65375.
3.060021162033081,170,57,75,416.0,496.0,512.0,23397.0,512.0,512.0,560.0,65535.0,4801.0,400.0,400.0,14499.0,384.0,528.0,432.0,65535.
3.121832847595215,170,58,75,432.0,400.0,384.0,23381.0,400.0,432.0,496.0,65535.0,4657.0,384.0,432.0,14611.0,512.0,512.0,480.0,65535.
3.2148847579956055,170,59,75,544.0,384.0,480.0,23205.0,384.0,400.0,512.0,65535.0,4609.0,528.0,400.0,14515.0,480.0,512.0,416.0,65359.
3.277266263961792,170,60,75,512.0,512.0,528.0,23173.0,416.0,384.0,496.0,65535.0,4689.0,496.0,480.0,14435.0,496.0,512.0,512.0,65535.
3.340439558029175,170,61,75,352.0,384.0,448.0,23525.0,464.0,528.0,480.0,65535.0,3968.0,528.0,432.0,14435.0,512.0,496.0,480.0,65455.
3.4177377223968506,170,62,75,416.0,480.0,448.0,23253.0,464.0,480.0,384.0,65535.0,3152.0,480.0,512.0,14627.0,480.0,368.0,384.0,65535.
3.4794647693634033,170,63,75,464.0,496.0,400.0,23333.0,352.0,464.0,256.0,65103.0,3536.0,416.0,480.0,14259.0,448.0,448.0,368.0,65183.
3.541574001312256,170,64,75,384.0,384.0,528.0,23349.0,512.0,368.0,464.0,65535.0,2720.0,480.0,384.0,14275.0,464.0,560.0,480.0,65535.
3.604313850402832,170,65,75,352.0,384.0,352.0,23317.0,480.0,384.0,512.0,65535.0,3856.0,528.0,512.0,14515.0,496.0,448.0,464.0,65263.
3.666996955871582,170,66,75,352.0,512.0,576.0,23781.0,576.0,512.0,480.0,65535.0,3504.0,496.0,464.0,14355.0,480.0,448.0,560.0,65535.
