time_step,x,y,z,s_1_0,s_1_1,s_1_2,s_1_3,s_1_4,s_1_5,s_1_6,s_1_7,s_1_8,s_1_9,s_1_10,s_1_11,s_1_12,s_1_13,s_1_14,s_1_15,s_2_0,s_2_1,s_2_2,s_2_3,s_2_4,s_2_5,s_2_6,s_2_7,s_2_8,s_2_9,s_2_10,s_2_11,s_2_12,s_2_13,s_2_14,s_2_15,serv1,serv2,serv3,serv4
1.86084,9.35893,-3.96959,-0.474052,3792.0,3856.0,2752.0,1632.0,2816.0,6944.0,5536.0,3200.0,4480.0,480.0,2912.0,3200.0,1856.0,6320.0,7184.0,8176.0,57104.0,928.0,544.0,1408.0,3712.0,8528.0,480.0,1472.0,2064.0,448.0,1504.0,1440.0,1248.0,13248.0,17280.0,15184.0,49.9898,49.9898,59.9878,99.9796
1.97314,9.33499,-4.11324,-0.756567,3904.0,3904.0,2752.0,1584.0,2848.0,6864.0,5552.0,3200.0,4400.0,464.0,2896.0,3200.0,1792.0,6368.0,7248.0,7968.0,54592.0,912.0,576.0,1488.0,3744.0,8432.0,464.0,1376.0,2288.0,480.0,1232.0,1408.0,1200.0,13200.0,17344.0,15584.0,49.9898,49.9898,59.9878,99.9796
2.09424,9.36132,-3.97198,-0.538695,3840.0,3872.0,2704.0,1600.0,2864.0,6912.0,5632.0,3120.0,4432.0,432.0,2912.0,3152.0,1744.0,6352.0,7232.0,7968.0,54848.0,832.0,544.0,1568.0,3648.0,8528.0,448.0,1456.0,2128.0,464.0,1344.0,1408.0,1168.0,13280.0,17424.0,15504.0,49.9898,49.9898,59.9878,99.9796
2.20605,9.33499,-4.00071,-0.687136,3776.0,3888.0,2752.0,1616.0,2896.0,6880.0,5648.0,3216.0,4432.0,432.0,2832.0,3200.0,1808.0,6400.0,7216.0,6976.0,54768.0,928.0,576.0,1440.0,3648.0,8480.0,480.0,1408.0,2208.0,464.0,1376.0,1424.0,1200.0,13248.0,17472.0,15456.0,49.9898,49.9898,59.9878,99.9796
2.31982,9.38527,-4.04381,-0.667982,3760.0,3856.0,2784.0,1616.0,2784.0,6912.0,5696.0,3216.0,4448.0,480.0,2816.0,3168.0,1792.0,6352.0,7232.0,7616.0,55552.0,864.0,560.0,1488.0,3664.0,8448.0,464.0,1472.0,2176.0,464.0,1504.0,1408.0,1152.0,13280.0,17472.0,15008.0,49.9898,49.9898,59.9878,99.9796
2.43311,9.34217,-4.07014,-0.699107,3808.0,3856.0,2736.0,1632.0,2848.0,6944.0,5600.0,3152.0,4496.0,544.0,2928.0,3200.0,1776.0,6368.0,7232.0,8176.0,54528.0,848.0,528.0,1424.0,3680.0,8432.0,464.0,1456.0,2080.0,464.0,1424.0,1408.0,1264.0,13312.0,17536.0,15136.0,49.9898,49.9898,59.9878,99.9796
2.5459,9.34457,-3.93607,-0.663194,3776.0,3856.0,2784.0,1664.0,2880.0,6912.0,5648.0,3200.0,4448.0,432.0,2896.0,3168.0,1792.0,6352.0,7216.0,8176.0,54080.0,832.0,576.0,1424.0,3680.0,8512.0,432.0,1456.0,1888.0,432.0,1360.0,1408.0,960.0,13296.0,17552.0,15392.0,49.9898,49.9898,59.9878,99.9796
2.6582,9.39963,-3.94325,-0.651223,3840.0,3872.0,2736.0,1616.0,2880.0,6896.0,5520.0,3168.0,4432.0,448.0,2976.0,3120.0,1856.0,6384.0,7200.0,8176.0,53152.0,992.0,528.0,1456.0,3648.0,8720.0,464.0,1440.0,1952.0,432.0,1296.0,1440.0,944.0,13248.0,17632.0,15152.0,49.9898,49.9898,59.9878,99.9796
2.771,9.37569,-4.00789,-0.703895,3856.0,3840.0,2784.0,1616.0,2848.0,6896.0,5456.0,3136.0,4464.0,448.0,2896.0,3168.0,1792.0,6400.0,7200.0,8176.0,53392.0,1008.0,544.0,1472.0,3632.0,8544.0,464.0,1456.0,1952.0,432.0,1296.0,1472.0,1040.0,13232.0,17664.0,15568.0,49.9898,49.9898,59.9878,99.9796
2.89307,9.34696,-3.99113,-0.6608,3856.0,3792.0,2752.0,1584.0,2896.0,6928.0,5424.0,3152.0,4496.0,464.0,2880.0,3184.0,1728.0,6368.0,7216.0,8288.0,54032.0,976.0,544.0,1408.0,3632.0,8384.0,512.0,1472.0,1968.0,464.0,1232.0,1472.0,928.0,13184.0,17584.0,15216.0,49.9898,49.9898,59.9878,99.9796
3.00488,9.32781,-4.06056,-0.679953,3920.0,3840.0,2752.0,1600.0,2912.0,6976.0,5328.0,3152.0,4480.0,528.0,2944.0,3184.0,1728.0,6336.0,7216.0,7632.0,54288.0,944.0,544.0,1472.0,3616.0,8176.0,448.0,1456.0,1760.0,464.0,1104.0,1456.0,832.0,13152.0,17632.0,15440.0,49.9898,49.9898,59.9878,99.9796
3.11816,9.35654,-4.03423,-0.723049,3840.0,3808.0,2736.0,1616.0,2896.0,6912.0,5328.0,3168.0,4496.0,496.0,3008.0,3200.0,1680.0,6368.0,7200.0,8240.0,55856.0,864.0,544.0,1440.0,3648.0,8416.0,464.0,1376.0,1856.0,432.0,1232.0,1440.0,864.0,13232.0,17552.0,15824.0,49.9898,49.9898,59.9878,99.9796
3.23096,9.41639,-3.96719,-0.617704,3744.0,3904.0,2816.0,1504.0,2880.0,6928.0,5280.0,3200.0,4400.0,464.0,2976.0,3200.0,1680.0,6384.0,7216.0,8256.0,59488.0,864.0,544.0,1408.0,3648.0,8080.0,432.0,1456.0,1760.0,464.0,1264.0,1472.0,1056.0,13232.0,17680.0,15312.0,49.9898,49.9898,59.9878,99.9796
