time_step,x,y,z,s1,s2,s3,s4,s5,s6
11,9.85693,1.39103,0.126893,-1.57208,-0.00576469,-0.248255,-1.95319,2.63776,1.66402
11,9.80665,1.57778,0.189142,-0.61144,-3.18652,1.60641,-20.9741,0.9055,1.11292
11,9.742,1.6496,0.0287304,5.77709,0.427271,1.24507,-1.82606,-2.47113,-2.30789
12,9.90242,1.93451,0.304064,-4.65752,0.38834,1.25609,-7.93895,-2.61079,2.02514
12,9.91199,1.68791,0.73502,5.07907,-0.0959935,1.27843,-21.8041,2.61232,-0.163646
12,9.88565,1.96085,0.28491,-1.09674,-1.51282,-1.5891,1.12456,2.23508,3.83338
12,9.82341,1.49638,0.304064,1.4151,-2.6156,0.0875372,-14.759,-4.57885,0.56018
12,9.87129,1.64242,0.442927,2.07873,-2.05513,-2.75915,15.1214,0.960897,-3.55935
12,9.92396,1.41737,0.172382,-0.829541,1.80337,-1.90656,9.95407,2.80404,-0.346724
12,9.79467,1.37427,0.220267,2.00479,-2.88101,-0.984124,12.2201,-0.691232,2.23106
12,9.98382,1.38624,0.201113,-1.07584,3.40468,-1.92672,13.7623,1.75063,2.51891
12,9.93833,1.32639,0.464475,1.5628,-1.91583,2.3387,-31.4368,-1.22935,4.54497
12,9.84496,1.23062,0.23942,-1.92613,0.711475,2.04622,0.42695,2.39217,0.854607
12,10.0221,1.35991,0.486023,-1.48848,2.23955,1.08367,-21.4924,-2.27353,-3.72236
12,9.83777,1.53229,0.0861912,0.661631,3.91715,3.72069,-19.3676,-1.72654,-4.54386
13,9.87129,1.06781,0.373495,2.49418,0.502787,-0.769787,-17.6294,2.51166,-1.10328
13,9.93593,0.83797,0.4956,-0.857754,-3.29393,-0.308165,-15.5053,-0.742293,-0.439521
13,10.2065,1.33357,0.550666,2.57491,-2.83985,-2.41999,-45.3532,1.12911,-3.69106
13,9.97663,1.02472,0.703895,-1.04633,1.60855,-4.5724,15.6925,-1.28519,5.61137
13,10.082,1.21386,0.416591,1.85718,-0.914605,2.00513,8.45214,-3.37279,2.58216
13,9.84256,0.950498,0.486023,-0.849495,1.37139,-0.910576,29.1654,0.375652,0.717399
13,10.0604,1.15879,0.531512,0.26059,0.835743,0.218628,-9.00239,0.366615,-3.71538
13,9.75637,0.727837,0.471658,-2.9938,-2.45575,-1.57543,-0.272397,0.196075,1.52864
13,10.0365,0.725443,0.191536,0.527311,0.814013,-5.24339,21.6086,3.58236,3.93047
13,10.0604,0.825999,0.603339,-0.166934,-2.60198,-0.998888,0.866621,-0.206082,-0.365348
13,9.78989,0.902614,0.639252,-1.86248,0.427752,0.184677,3.95612,0.0248888,3.40197
13,9.9072,0.943315,0.529118,3.24712,2.40764,-1.89364,-27.5949,3.73873,-0.285959
13,10.2855,1.13006,0.835576,-3.49213,-4.08003,-0.271255,0.654118,-1.24544,-4.93827
14,10.2089,1.28808,0.548272,0.408973,1.54501,-2.11862,1.74029,-0.282431,1.16602
14,10.161,1.22344,0.459687,2.436,1.68084,2.80076,11.1469,2.16631,-4.56353
14,10.1466,1.403,0.483629,3.43965,0.0715467,4.59787,2.97565,3.91851,2.45692
14,9.9072,1.16598,0.311246,-0.387632,3.14978,1.17526,-1.04089,-1.84039,1.62627
14,9.92396,1.64003,0.416591,1.06348,0.383716,-3.23632,11.0011,-2.68023,1.74209
14,9.8258,1.58496,0.390255,-0.503684,0.0836489,1.78631,-6.5479,1.70902,1.54349
14,10.0987,1.70228,0.385466,-0.641442,-2.24361,-1.39882,15.3443,2.85183,-1.1544
14,9.77073,1.44131,0.311246,0.254985,0.667824,1.15471,21.2268,1.57869,4.18718
14,10.173,1.70228,0.610521,1.61617,2.53109,-0.103781,-33.1491,0.257083,-2.97812
14,10.0269,1.26893,0.603339,-1.65146,-1.44142,0.191279,34.5862,-1.05812,-1.37917
14,10.2256,1.89621,-0.0574608,1.85088,-4.13004,1.25312,6.56024,-2.66984,3.34901
14,9.8258,1.95846,0.88346,0.00874066,3.42813,1.85597,-12.5523,-1.80424,0.865651
15,10.0102,1.41737,0.296881,-2.35176,-0.40714,-1.254,-2.48643,-1.23112,2.39918
15,10.2041,1.74058,-0.153229,-1.9692,2.19028,-1.94677,-7.64216,-0.404088,0.215758
15,9.97663,1.99916,0.529118,-0.50562,-2.72929,2.64138,-22.8988,3.23271,-0.513461
15,9.96227,1.97043,0.730231,0.93118,2.33803,-0.657349,-8.1059,1.6624,-0.00493032
15,10.1227,1.52032,0.347159,-2.01521,0.0364193,2.38225,8.96602,-4.93837,1.45979
15,9.98861,2.10929,0.220267,0.230106,-0.0819908,1.4827,-13.623,-0.662369,0.544493
15,9.96227,1.89142,0.737414,1.05753,-2.92917,-0.382695,4.60565,-1.00159,0.251427
15,10.0437,1.81002,-0.0263362,5.52801,1.1847,0.850245,5.84965,-0.249314,0.121819
15,10.0437,1.69509,0.299275,-1.99559,2.25631,2.25242,-9.16551,-0.402826,0.0595713
15,10.0628,1.94888,0.634463,-1.09882,-2.76119,2.17611,2.85003,0.079752,1.23877
15,10.0652,1.70946,0.430956,1.72589,3.4542,1.76761,-11.522,3.47682,-3.60414
15,10.0078,1.79805,0.248997,1.65427,-3.02999,-0.208356,17.5275,1.78263,3.31257
15,9.94072,2.04704,0.507571,-3.13423,-2.51452,-3.3812,1.27092,-1.0922,0.712238
16,10.0724,1.81002,0.325611,-0.220403,2.08801,-2.02391,-19.0582,-2.15209,-0.568188
16,9.8665,1.75974,0.311246,1.45038,-4.74047,0.112847,11.4838,-2.94244,-3.24096
16,10.0317,1.83396,0.342371,-0.286658,0.038447,2.19951,-14.0269,1.80109,-4.5043
16,9.99579,1.79326,0.241814,4.39217,3.71616,-2.44446,8.19152,-1.7056,-1.10156
16,9.99339,1.83396,0.447716,-0.852696,1.62087,0.76042,-6.61108,-0.233474,5.31973
16,10.07,1.92733,0.488417,1.05414,1.68342,1.15365,-4.87249,-2.4074,-1.71878
16,10.003,1.78847,0.392649,-0.186196,-0.232701,0.937979,12.3983,-1.386,-2.13869
16,9.94791,1.72143,0.390255,-3.33688,1.2308,0.795547,-1.16211,0.972691,2.24816
16,9.95269,1.78129,0.296881,-0.487179,0.724122,-1.32235,4.46723,4.11008,-0.876952
16,9.94551,1.82438,0.371101,2.13979,-2.21189,-1.93964,-33.9625,2.94575,-0.305376
16,10.1179,2.1452,0.40462,0.42737,0.960378,3.25332,-2.83128,-2.18792,0.466355
16,10.137,2.11887,0.627281,0.686305,0.352158,-0.907536,-29.1028,3.2235,3.76876
17,9.85693,2.32238,0.299275,-3.94079,-2.7181,-0.972246,-4.47158,-0.913883,2.46771
17,10.1945,2.6839,0.52433,4.58167,0.68317,-0.826281,24.3795,-3.5522,1.86987
17,10.137,2.61926,0.45011,-3.76405,1.12091,0.701242,7.79973,4.87762,3.0205
17,10.1251,2.44687,0.37589,-1.55,0.620001,2.18555,12.7799,-1.26233,-3.48577
17,10.1083,2.57137,0.507571,-2.7778,0.91497,-1.3409,-4.22124,5.11514,-1.62215
17,10.0892,2.90895,0.548272,-3.28517,-3.21185,-0.874109,27.6889,0.819252,2.09287
17,10.1083,3.00951,0.840364,0.492302,2.11437,-2.19025,21.6169,-2.32801,-0.154599
17,9.98142,2.67911,0.646434,-1.00959,1.36798,-2.7438,35.4799,1.19122,-5.10676
17,9.74679,2.58813,0.3304,1.97033,3.5802,-1.79721,-5.70451,-2.69122,-3.0271
17,9.95509,2.62404,0.308852,0.582517,1.18098,-1.22379,-27.2221,4.14655,-0.69531
17,10.0293,2.58334,0.565031,-0.886632,-2.58332,1.64467,-9.46043,-2.32911,-0.874591
17,9.76834,2.83952,0.323217,2.34006,0.724791,5.63028,43.3054,3.31904,0.128198
17,9.70848,2.89698,0.270545,0.258738,1.97431,1.82503,29.2783,-2.29223,-4.81187
18,9.91439,2.32956,0.153229,1.78927,1.71793,-0.0249747,28.3197,-3.21827,0.616255
18,10.0509,1.97043,0.387861,0.191167,-3.10827,-2.97497,24.3646,0.812088,-0.0351615
18,10.1035,2.05422,0.318429,1.47197,2.74385,0.248423,0.512994,-2.87185,-3.22997
18,9.6175,2.38223,0.143652,1.14771,2.3333,-0.862317,-46.4249,-2.9111,1.23856
18,9.91678,2.6432,0.464475,0.0679573,-2.78529,-0.208701,14.1341,3.89582,0.558415
18,9.93114,2.11168,0.179565,1.4288,2.60164,3.09938,3.64993,3.29515,-0.868344
18,9.99339,2.229,0.277727,2.26571,-2.68823,0.971653,11.3432,-0.535818,-0.528263
18,9.94551,2.20745,0.43335,-0.7217,1.2061,-2.45313,-13.0651,0.148703,0.0343017
18,9.92396,2.48997,0.342371,0.3167,4.0005,-2.07046,-2.93719,-0.797319,2.92319
18,9.9503,2.40378,0.474052,-3.26929,-1.4481,1.18252,41.079,0.0638035,-1.71886
18,9.96227,2.25773,0.509965,-0.470151,0.121274,2.51956,-25.8686,1.81457,0.314144
18,9.61511,1.90818,-0.0215478,1.61389,3.31659,-0.0308031,8.8886,-3.50076,3.13801
19,9.79228,1.67594,0.201113,0.423983,-1.79691,-0.431373,8.94577,-2.71527,-1.6066
19,9.94312,2.04225,0.323217,4.26434,-4.06847,1.49356,48.3566,-1.19007,-1.97742
19,9.92875,2.87065,0.457292,1.61942,-0.840471,-1.15951,92.7259,2.8423,-0.543261
19,9.59596,2.19788,0.667982,-1.82639,5.75435,-2.48078,-59.2603,1.47061,-0.832681
19,9.98621,2.40138,0.746991,-1.13072,-0.873413,-1.38772,22.3222,-3.28998,2.11861
19,9.95269,2.02549,0.0694318,-1.18007,1.51485,2.78933,7.13625,-1.74264,1.26551
19,9.94072,2.11168,0.414197,0.503012,-1.96287,6.3734,-33.3781,3.15195,0.64057
19,9.991,2.03028,0.533907,-2.83861,4.25233,0.463166,21.1787,-2.41501,-4.83947
19,9.82819,2.26252,0.64404,2.65143,0.277714,4.60996,6.61325,-1.00691,-2.60474
19,9.99339,1.58736,0.11971,-0.612187,-2.90646,-3.94184,14.8825,-3.0551,2.11547
19,10.0868,2.25773,0.548272,0.665606,2.01722,-1.35197,11.969,-2.02996,-0.93336
19,9.95509,2.23379,0.383072,1.85304,0.765354,-0.912708,1.50491,-0.812241,2.85016
19,9.96706,1.79805,0.146046,1.34781,0.354946,-1.07455,-6.09179,-2.12398,3.73904
20,9.93593,1.98958,0.280121,-0.135187,0.172118,-0.582986,17.914,-1.80088,-1.06744
20,9.93593,2.00634,0.385466,-0.137851,0.991377,-2.03315,-6.08845,-1.55566,-0.784008
20,9.95269,1.85072,0.282516,1.36601,-3.75259,-0.62072,-12.4285,1.45234,0.72995
20,9.95509,1.87227,0.395043,1.70556,-1.68743,2.60965,11.708,3.79096,2.80515
20,9.90002,1.6089,0.368707,-3.39101,-1.41802,-2.17423,0.138744,-0.140487,-1.28521
20,9.85453,1.73819,0.263362,0.233193,-1.35283,0.596669,-15.8295,-1.68866,3.45087
20,9.89523,1.63524,0.47884,-0.0175994,3.59789,0.744345,-4.70881,3.34677,0.157383
20,9.77313,1.68791,-0.023942,1.1171,1.61364,-1.33699,4.25975,-0.864408,-0.665705
20,9.72285,1.28569,0.378284,-0.488904,1.07964,0.631715,3.21113,2.53345,-0.695449
20,9.94072,2.00155,-0.136469,-0.332832,4.03984,-0.107444,-6.87897,2.41472,-3.6284
20,10.0365,1.67594,0.701501,-1.00668,-0.282118,-0.0901724,-12.6994,1.89362,1.339
20,9.83298,1.90818,0.19393,0.870806,0.565414,2.22764,-13.8015,1.59661,-2.17376
21,9.81144,1.39342,0.28491,0.549455,3.22039,-1.58399,-19.4113,-2.33988,-0.182237
21,9.91199,1.68312,0.435745,0.280285,-0.432315,-0.714554,9.29413,-1.12514,-0.614633
21,9.7827,1.43413,0.387861,-1.30167,1.95443,-0.344589,5.64181,-1.15419,-0.348454
21,9.85453,1.43413,0.339977,0.672673,-1.42495,1.57405,-4.42399,1.12259,2.70501
21,9.96227,1.43173,0.26815,0.14515,-3.49026,2.67055,15.6893,-3.3156,-0.690937
21,9.79467,1.30484,0.11971,1.49453,2.05608,-1.4005,-8.83471,-0.834956,-2.86723
21,9.77073,1.35512,0.280121,0.55802,-3.57835,-0.93006,-1.49602,3.07474,1.78028
21,9.88565,1.30005,0.21069,0.560144,-1.63332,-2.22008,-3.27169,-1.59262,1.15901
21,9.91199,1.11091,0.55306,-4.01973,-2.22951,0.72617,-5.9932,0.0782745,0.593715
21,9.95509,1.12288,0.399832,-3.26334,1.88931,0.216681,-25.6086,0.11564,1.50284
21,10.0341,1.02232,0.588974,-0.577868,-4.56587,-1.64874,-35.5119,0.366012,0.845459
21,10.0341,1.03429,0.557849,0.946357,1.81886,0.171774,12.2124,2.4824,-3.8959
21,10.07,1.25456,0.663194,-2.30564,1.2563,2.21713,-33.3555,-0.549158,-1.76411
22,9.92157,1.22583,0.529118,-0.241404,-0.489164,0.745563,13.8544,3.28721,4.30383
22,9.97185,1.01993,0.684741,3.14406,-1.77912,0.939454,14.0569,-3.22439,-2.58119
22,9.76595,1.1157,0.634463,1.8342,0.429689,-1.23039,-10.6451,-2.01511,0.890717
22,9.69412,1.09176,0.37589,-1.65242,3.20768,2.42734,24.0795,-0.796175,0.63044
22,10.5919,0.842759,0.0574608,-1.64409,1.9135,0.626918,-20.4124,2.50708,-1.64642
22,9.62947,0.529118,0.474052,-0.880704,-1.30683,1.99896,6.51006,-3.66597,-1.58753
22,9.8665,0.713472,0.490811,2.1393,-0.842347,-0.308244,0.672829,-0.566431,2.86704
22,9.93593,0.888249,0.138864,-1.29797,0.404275,-4.05414,-8.23445,-3.65165,0.5953
22,10.0365,1.27132,0.476446,2.33524,2.84922,-0.365003,-6.76405,0.182216,-2.05636
22,10.0963,1.05105,0.603339,1.41167,-0.640475,-1.47291,-21.7472,0.266718,-1.82375
22,10.3142,1.22583,0.541089,-0.42181,3.52048,-2.5806,2.93452,-0.458138,3.05051
