time_step,x,y,z,s1,s2,s3,s4,s5,s6
11,10.6518,-3.14837,-0.464475,-1.53902,1.94469,1.08493,14.5421,-0.28907,-2.4044
11,10.1251,-2.99515,-0.739808,-0.133881,3.22126,2.45853,15.9496,2.47252,-3.17404
12,10.1227,-3.04303,-0.835576,1.43022,0.644979,1.9829,23.2975,-0.525989,0.770687
12,9.91678,-3.02866,-0.490811,1.44023,0.232025,3.08646,11.5132,-1.24931,3.16459
12,9.83538,-2.45884,-0.727837,-1.20053,-2.77387,-0.270094,-29.385,-1.0038,-4.26093
12,9.90242,-2.90417,-0.47884,2.42257,-0.481472,-1.73277,12.2426,0.610481,0.801901
12,9.90002,-2.57377,-0.452504,-2.86196,0.145477,-0.388298,13.091,-0.206453,1.25781
12,9.94072,-2.66475,-0.1652,-0.931575,2.1504,2.7312,-19.5583,-0.75146,0.39177
12,10.058,-2.87065,-0.301669,2.46589,-1.63918,-2.11398,7.79245,-0.42675,1.91416
12,9.9072,-2.50433,-0.272939,1.7737,2.36724,2.97345,-8.57145,0.0880268,2.83534
12,9.91917,-2.63123,-0.208295,0.689597,0.307692,-1.66697,13.7937,2.94987,-3.52312
12,10.0149,-2.6839,-0.177171,-0.513449,-2.20114,-1.70278,5.33992,2.91664,-0.728456
12,9.92157,-2.52828,-0.181959,-0.0258099,1.28737,-2.35409,-3.51593,-1.62083,2.31047
12,9.94791,-2.24576,-0.407014,-2.03713,-2.64105,0.682517,3.71566,-0.535912,1.977
13,9.91199,-1.79326,-0.117316,-2.0876,1.29142,0.730078,2.31015,1.80545,-4.11043
13,10.0006,-2.28886,-0.457292,-1.42337,0.865486,-0.441861,-7.62237,1.0708,7.53677
13,9.88565,-2.30083,-0.567425,0.706505,2.79223,-3.16847,7.68832,-1.43136,0.60699
13,9.79707,-2.05901,-0.457292,-0.132247,2.18613,-2.72542,4.70899,-2.61981,4.94448
13,9.87129,-1.91297,-0.0646434,1.63454,-2.26798,-1.13862,-4.05905,-4.33637,-1.17657
13,9.98861,-2.03747,-0.217872,2.09146,-3.45664,-0.00740677,6.00609,-1.86676,-0.295663
13,10.0173,-1.64721,0.117316,18.9538,-1.37204,-0.558881,-15.7487,4.79652,0.787606
13,9.7444,-1.8579,-0.035913,7.25775,-2.68814,-1.76383,15.6857,2.6339,-2.10775
13,9.97424,-2.10929,-0.292093,9.89683,1.61179,1.88163,7.14261,-0.656664,0.787575
13,9.84735,-1.88663,-0.339977,12.3177,-1.22182,0.333933,-20.1938,-1.10182,-2.63265
13,9.90481,-2.04465,-0.402226,10.1926,-2.52213,1.8531,13.979,2.26991,-2.69927
13,9.93593,-2.65277,-0.172382,4.8357,3.44385,2.19767,-0.174443,1.96994,5.44812
13,10.1777,-2.05901,-0.1652,-15.688,-0.468945,0.0553313,-16.3992,-3.50794,0.16854
14,9.85932,-2.9712,-0.112527,0.623722,2.15373,4.25517,4.07536,3.63851,2.20469
14,10.149,-2.33674,-0.591368,-19.5672,-1.61015,-2.08484,1.2005,1.66024,-0.471107
14,10.0269,-2.04704,-0.205901,-15.6965,0.713529,-0.259255,-9.40505,1.40728,-0.975268
14,10.0389,-2.31759,0.335188,-7.10345,1.39206,0.546376,7.45213,0.440602,-0.847282
14,10.1945,-2.49476,-0.56982,-0.850183,-0.361672,-1.64447,-10.4262,-0.108913,0.156382
14,10.161,-2.61926,-0.0191536,0.122557,2.60883,-1.28028,-20.6174,-4.0282,-0.476728
14,10.1658,-2.79403,-0.112527,-2.46903,0.39148,-0.439648,7.3081,1.98846,-0.283403
14,10.0772,-2.63841,-0.373495,0.304961,-2.76799,2.98387,0.295099,3.07334,1.82945
14,10.0006,-2.77727,-0.435745,1.42336,-2.22751,0.914831,4.09688,3.73965,-0.89922
14,10.1897,-2.55701,-0.0574608,-2.0679,1.71012,-4.22339,7.51841,-3.42414,-2.34463
14,10.0652,-2.93769,0.0526724,1.92025,-1.1851,1.22529,-13.3448,-3.89332,-0.787428
14,10.149,-3.06937,-0.778115,0.36974,-0.460378,-0.240674,8.45963,-3.92153,0.251489
15,10.0485,-2.82516,-0.426168,0.129759,-0.819553,-1.93603,19.9671,5.09721,3.06059
15,10.2927,-2.66475,0.395043,-3.12344,3.26017,0.327718,0.739061,0.0189171,-1.11595
15,10.3142,-2.57137,-0.191536,-3.55972,-1.48577,0.880254,-2.12229,2.06138,-1.38702
15,10.5824,-3.01669,-0.196324,2.9259,-0.47272,3.07369,-14.3819,0.661966,1.82234
15,10.4794,-2.98557,0.146046,1.01881,1.83614,-2.27368,-0.284701,-2.88936,-2.59707
15,10.4339,-2.71981,0.0909796,-1.28052,1.08581,1.95852,2.13949,-0.567424,2.12853
15,10.6781,-3.05979,-0.0430956,0.652369,1.456,2.14341,-13.2185,-0.201684,1.34908
15,10.2424,-2.80361,-0.0814028,0.434848,1.40139,-3.16319,15.4373,-0.0919539,-3.0266
15,10.5297,-3.20105,0.337582,-1.51896,0.446193,-0.791573,6.72859,-0.879638,-0.37493
15,10.6566,-3.6727,-0.287304,-1.20257,-2.68301,3.16518,-8.68701,0.631464,1.35602
15,10.2448,-3.15795,-0.318429,3.38709,0.0945821,0.43072,7.78319,2.68024,-0.939376
15,10.4579,-3.32076,-0.232238,2.92474,0.777977,-0.192171,14.0557,2.73629,3.18256
15,10.2735,-3.28006,-0.181959,-2.16822,-1.52574,-2.70806,-17.1317,-0.806352,3.32732
16,9.96466,-3.28245,-0.519542,-0.248944,1.65836,-0.424597,4.46298,0.0164503,4.74149
16,9.97663,-3.40695,-0.507571,0.253628,-0.943666,2.45075,-11.3584,-0.862099,-4.29427
16,10.0844,-3.53623,-0.397437,-0.979521,-1.22526,-0.835034,7.91773,-2.54554,-0.726979
16,9.92396,-2.91135,-0.699107,-0.881706,1.90856,-3.7748,6.99397,-0.905596,-2.27707
16,9.99339,-3.33991,-0.421379,-1.90819,1.161,7.30824,-29.6431,2.46702,3.86656
16,10.173,-3.38301,-0.646434,2.94973,-1.98839,3.26765,-9.5238,2.6804,2.41503
16,10.0221,-3.19147,-0.550666,-2.525,-1.80926,1.57294,-5.12376,-4.31416,0.092586
16,9.69173,-3.18429,-0.624887,-1.29219,1.31351,-0.0670037,-6.03656,3.36998,-2.9328
16,9.72285,-2.52349,-0.742202,3.07708,-3.47837,1.02938,8.10077,-1.87276,-2.30991
16,9.85214,-2.89219,-0.600945,0.704097,1.33742,-0.00480753,-2.30732,-2.67481,-2.6504
16,10.0724,-2.68629,-0.366313,2.01508,0.626696,3.13422,-6.7787,-0.936007,4.85743
16,10.0748,-2.80122,-0.0814028,-1.43991,0.909308,4.16525,11.6357,3.05988,-2.22101
17,9.95748,-2.57616,-0.167594,0.818395,-2.38024,-2.57517,-5.14914,-0.459192,1.3776
17,10.0461,-2.68869,-0.505176,1.97816,2.29456,-0.842095,7.78995,2.47873,-2.58784
17,10.1514,-2.70545,-0.368707,-0.861559,-0.00419319,1.90035,7.92765,-3.09249,-4.1393
17,10.0413,-2.58813,-0.368707,-0.284534,1.03399,0.304144,15.3137,4.38984,2.86852
17,10.24,-2.81558,0.0742202,-1.86943,-3.41771,-3.6946,-7.23567,2.14969,-1.03371
17,10.4842,-2.14999,-0.562637,0.368275,3.73212,-0.183479,11.1984,-2.35957,2.15394
17,10.1203,-1.99437,-1.00556,-0.0063659,1.48016,1.79891,2.24935,3.15904,-3.02512
17,10.2256,-2.86107,-0.435745,-0.62473,0.161112,1.05145,9.06195,-1.77889,2.16804
17,9.97185,-2.9329,-0.31364,-0.966862,-2.24704,0.530514,-2.80643,-3.51828,-3.23152
17,10.2759,-2.21224,-1.01514,-0.533229,1.56961,0.866135,2.73903,0.615453,-1.66749
17,10.3453,-2.60728,-0.296881,0.0357674,1.00947,-0.65864,-2.53559,3.39212,3.19296
17,10.3789,-2.54264,-0.0766144,1.78666,-0.923731,-3.30021,20.383,-2.61012,-2.09214
17,10.3621,-2.82276,-0.0933738,1.03468,-2.32267,-1.35228,-0.0324774,2.88694,-1.65666
18,10.4483,-2.96402,-0.505176,2.26372,1.57358,-0.336382,6.26787,4.43913,2.5442
18,10.5177,-2.71502,-0.129287,-0.705465,-1.86489,2.74453,-14.7232,-3.24062,-1.6337
18,10.0844,-2.82995,-0.0287304,-0.8114,-0.31584,2.21147,16.6577,-2.68013,0.380258
18,10.3022,-2.75572,-0.902614,-1.8795,-2.14574,5.25121,21.1396,-2.62115,-0.542608
18,10.6494,-2.78685,-0.292093,1.82567,-1.8354,-2.20702,2.19516,1.17552,3.15331
18,9.9072,-2.84431,0.0023942,-3.17823,1.30529,0.230752,7.52653,-6.1002,-0.724746
18,10.1682,-2.65038,-1.17316,3.23131,-3.48199,-3.48403,15.2414,0.0532403,2.32059
