x,y,z,s1,s2,s3,s4,s5,s6
0.00985911,-0.0119908,-0.0383706,1.87465,2.02699,1.09925,13.02,1.38087,0.918715
0.00306432,-0.019585,-0.0399694,-1.49229,-3.84019,0.557013,-13.364,-2.85561,-1.25757
0.00572894,-0.0222496,-0.042634,0.491798,1.7009,-1.4678,-5.81967,-3.76195,1.2029
0.00719449,-0.0179862,-0.0406355,-2.22655,0.0182859,-3.75589,-9.0645,3.4016,-0.384468
0.0110582,-0.0157213,-0.0394364,1.56692,-1.50441,-2.71849,4.77682,-2.41157,-2.85364
0.00586217,-0.0163874,-0.0385038,-3.6154,2.00664,0.864107,-6.07444,4.44168,2.37945
0.00492955,-0.0181194,-0.0430337,0.109175,1.5326,3.50107,-8.80269,1.84732,0.670716
0.00293109,-0.0154548,-0.0402358,-0.914845,2.84521,0.552518,-16.732,-1.16923,-0.853511
0.00373047,-0.0130567,-0.035173,2.87738,-5.31496,-2.41154,7.37317,1.28517,2.05299
0.00599541,-0.0166539,-0.0377044,-2.00598,1.94704,1.15455,-9.38564,-0.945432,-1.04683
0.00239816,-0.0189188,-0.0442328,-1.89517,1.96848,2.21598,-15.6904,1.97257,2.18229
0.00519602,-0.012657,-0.0367718,-0.175524,-0.384157,0.0967562,-8.67213,-2.83181,-0.963284
0.00532925,-0.0174533,-0.0415681,0.816966,0.525586,1.70079,0.442872,3.42576,-0.0501571
0.00839357,-0.0166539,-0.0413017,-0.958413,-0.815828,-2.73301,-0.642305,3.01901,-0.893804
0.00612864,-0.0197182,-0.0390367,-1.42711,1.24605,0.0822515,-14.6336,-4.99525,-1.9562
0.00746095,-0.0166539,-0.0407687,6.41455,0.758688,1.07543,-8.9056,-4.47038,1.48241
0.00479632,-0.0157213,-0.0418346,8.17537,-5.97972,-2.25988,-1.55347,5.36025,-0.493926
0.00492955,-0.0170536,-0.0406355,-1.22917,1.04871,3.49465,-12.6331,-0.106706,-0.35186
0.00546248,-0.0151884,-0.0397029,-1.90864,0.569561,0.686559,3.1381,-0.600668,0.955318
0.00759418,-0.0175865,-0.03917,0.387192,-5.7783,-1.19591,-12.1668,0.18911,-0.870388
0.00559571,-0.0139893,-0.0415681,0.611135,-0.56854,-1.86151,-6.2735,1.04338,-0.849363
0.000666156,-0.0162542,-0.040369,2.07979,-2.95492,-0.191731,-0.596468,2.33922,0.985748
0.00119908,-0.0169204,-0.0398361,-2.60788,-2.59599,-1.77151,-11.0565,-0.0572531,0.911593
0.00492955,-0.0150551,-0.0375712,0.973318,0.597436,-0.716626,0.367119,1.30363,-0.0475422
0.00679479,-0.0187856,-0.0397029,1.28433,0.158598,2.54248,-7.70909,1.96822,-0.067789
0.00719449,-0.0146554,-0.0419678,-0.738012,-1.67676,-0.840953,-8.27466,2.82647,1.10038
0.00826034,-0.0147887,-0.0390367,-0.787082,1.29568,-2.57268,-7.18093,1.55257,-0.798785
0.00492955,-0.0181194,-0.0385038,0.483239,1.43024,0.820127,-8.71046,-0.894554,2.36817
0.0081271,-0.0157213,-0.0367718,0.617394,0.772402,-1.45567,-4.04411,-3.46732,-0.261633
0.00572894,-0.015588,-0.0390367,4.65676,0.384925,0.257148,-4.2367,1.13881,-2.60338
0.0102588,-0.0158545,-0.0370383,-0.436699,1.32678,2.25814,-21.0997,2.85823,2.21677
0.00599541,-0.0139893,-0.0395697,1.58615,1.65977,5.92078,-21.7422,-1.27247,-0.572258
0.00333078,-0.0147887,-0.0410352,-1.63837,0.601752,-0.913523,-7.87838,2.01591,-0.73206
0.00479632,-0.0157213,-0.0399694,-1.02021,-0.861776,-1.09335,-2.47309,-0.517042,0.738233
0.00786064,-0.0177197,-0.0381041,0.618134,-4.24157,4.86374,-9.02131,-5.84639,2.20286
0.00559571,-0.0149219,-0.0399694,-1.03649,-1.5869,-1.07642,-21.5681,3.52951,0.10749
0.00586217,-0.0165207,-0.0411684,-0.930832,-0.20056,1.73878,-20.2045,-0.575064,-1.47479
0.00373047,-0.0151884,-0.0397029,-1.93417,-1.18394,-2.65923,-5.52582,-3.97399,2.62469
0.00612864,-0.0130567,-0.0366386,1.19443,1.89976,-3.36143,-3.29315,0.830851,0.752154
0.00413017,-0.0134564,-0.0394364,-1.49713,1.15407,1.04764,-7.64233,3.83953,-2.5595
0.00466309,-0.0134564,-0.0342404,1.65659,1.49279,1.59107,5.95109,-1.29451,1.36231
