time_step,x,y,z,s1,s2,s3,s4,s5,s6
3,10.2137,1.53468,0.90022,-0.515618,-2.16497,-2.72228,29.1274,-3.74917,-0.610262
3,10.2639,1.26174,0.701501,0.484052,-2.47727,-1.72751,-13.4602,1.80033,-0.0987892
3,10.4483,2.44927,1.06781,4.01869,3.51145,0.255699,97.3965,2.34714,2.84962
3,10.3118,1.09654,1.26174,0.336701,4.49309,1.96689,-5.82996,-1.29566,-0.0132632
3,10.1801,1.403,0.646434,0.622856,1.08313,-1.75048,-18.2318,-5.4774,2.74664
4,10.2161,1.34794,0.737414,-1.09359,-3.05473,4.35558,35.9211,1.43066,1.29123
4,10.3429,1.21865,0.866701,0.475851,-5.30431,-2.24936,-13.6993,-2.11107,-6.57221
4,10.1131,1.06781,0.785298,0.626619,2.21342,-2.93672,0.16144,3.33489,1.81918
4,10.1394,1.26414,0.873883,0.644854,2.1225,-2.20891,-1.95182,-1.38546,1.04255
4,10.2735,1.16598,0.876277,1.18158,1.13344,-1.15165,-40.4079,-1.25304,1.96445
4,10.0485,1.0726,0.885855,-1.92072,0.563793,2.00706,-4.84656,3.04953,-3.75939
4,10.1011,1.42455,0.902614,0.576272,4.0642,-1.66513,-16.1202,3.03359,1.75052
4,10.1825,1.42934,1.04627,1.85895,-0.245219,-3.17108,29.2256,-0.650204,-0.791711
4,10.1682,1.37667,1.27372,-2.36002,-2.89905,0.207003,18.1081,1.2315,-1.14119
4,10.1825,1.24259,0.557849,0.522005,-0.230645,-1.18009,-20.7957,1.88054,-2.36937
4,10.1562,1.34075,0.586579,-1.33556,-1.74832,-8.93038,8.23594,0.503602,-0.488712
4,10.1777,1.403,0.651223,4.96235,0.968948,-3.08278,-0.440481,-4.11083,2.09623
4,10.2951,1.30245,0.725443,-0.475741,0.106296,-0.184586,-0.993069,-1.57129,-0.433033
4,10.2017,1.30484,0.605733,-1.93477,-2.32829,-3.38391,2.39543,-2.77486,-0.948405
5,10.0796,1.41497,0.799663,0.0364157,0.920102,-0.514521,7.35157,-2.44732,-0.530977
5,10.149,1.25217,0.608127,1.54644,-2.77646,3.0332,12.5678,1.51092,0.0362564
5,9.75876,2.25055,0.0023942,-1.37987,-2.86053,2.38675,51.6051,2.12187,2.31965
5,10.2855,1.07739,0.316035,0.873882,0.738532,2.46015,19.8151,-2.55115,1.0414
5,10.307,2.03986,0.684741,-1.7075,-1.1879,-2.99836,-0.24378,4.48915,0.80411
5,10.252,1.55862,0.699107,0.943912,2.15845,-0.709948,22.3847,1.57862,0.420455
5,10.2879,1.37667,0.687136,0.622771,1.60669,3.43566,7.75229,-3.29998,-3.27639
5,10.5991,1.00796,0.414197,-2.56042,-0.300907,4.37119,29.1124,1.1988,0.96115
5,10.4579,1.13725,0.567425,2.80749,-0.54779,1.01578,20.1577,0.236028,-0.968444
5,10.2711,1.31442,0.816422,-0.533947,-1.44204,-2.48362,4.93561,-2.19117,-0.604081
5,10.3166,1.41497,0.670376,-1.87349,-0.812229,-3.22769,6.29368,0.993911,-1.21486
5,10.252,1.2809,0.754173,-1.13508,2.1701,1.95266,33.2839,-0.162106,2.50442
5,10.2041,1.16598,0.414197,0.259478,2.43208,-1.00031,-14.7121,3.04454,-0.769062
5,10.1299,1.58736,0.509965,0.502947,2.5245,0.168909,-19.6056,-2.84941,2.0211
5,10.1634,1.39103,0.976834,1.72026,-1.52304,-2.43552,12.7495,-0.951729,-1.67385
5,10.161,1.56581,0.744596,-1.29962,0.142897,-1.72245,-19.8638,-4.51594,-0.757564
5,10.2352,1.5682,0.622492,-1.73684,0.150048,3.12599,9.51672,-3.78687,-0.36557
6,10.2975,1.24498,0.629675,-0.114855,0.0807286,-4.10137,7.96528,-1.46443,1.26137
6,10.0748,1.53947,0.579397,0.312374,-3.14219,3.77615,5.40977,3.86804,1.05013
6,10.137,1.63524,0.629675,0.488649,-0.155631,0.095839,10.5768,-2.84716,1.69105
6,10.1873,1.56102,0.653617,0.572032,0.350701,1.32905,4.67196,-2.42673,-4.2207
6,10.4459,1.31202,0.395043,-2.26737,-2.66973,0.23383,10.5809,0.690859,-0.247384
6,10.4076,1.64003,0.529118,5.5573,-2.47111,2.3522,7.29888,0.810111,3.22505
6,10.2807,1.02472,1.39342,-3.27197,1.86689,2.56357,41.5812,1.0442,-1.83376
6,10.2783,1.2402,0.395043,0.132369,1.79658,4.56554,-31.544,0.569913,-0.97541
6,10.1538,1.82438,0.866701,-2.05412,-1.31551,-3.45544,40.1203,-0.248303,2.39513
6,10.0245,0.390255,0.466869,2.51796,2.03777,4.6921,-74.4687,-1.00435,1.43219
6,10.4986,2.65038,0.562637,-2.46659,3.28471,-0.538991,-15.4268,-2.01157,-2.15495
6,10.4387,2.1069,1.41737,5.05354,-2.20233,0.920463,129.725,-2.02962,-2.14823
6,9.90242,1.53468,-0.737414,-0.0705717,-3.46701,-2.01997,-108.313,1.48914,0.82185
6,10.4339,2.1883,0.217872,-0.0333951,4.98386,1.06303,-57.3102,2.3932,-1.17098
6,9.89045,2.25055,1.62806,-3.42906,0.768329,-3.00956,8.89028,-2.09041,-0.715417
6,10.3406,1.38864,1.01754,0.590222,0.225841,-0.95722,-10.2443,3.53483,-0.968102
7,9.99339,2.28646,0.198719,0.795951,2.44431,1.31993,64.9751,-0.435223,-0.227546
7,10.094,1.74298,0.311246,-0.701983,-2.00507,-0.934633,-20.9171,1.63648,2.18591
7,9.75876,0.744596,0.656011,1.30015,1.60927,0.839713,-4.8597,2.17795,1.88266
7,10.1131,1.85311,-0.124498,0.785049,1.0218,0.225849,28.891,3.53825,1.60035
7,10.2759,1.48919,1.12527,-0.739611,-1.45112,0.698759,32.2063,0.818533,-0.825226
7,10.0054,1.62327,0.562637,2.4164,-1.49152,1.83532,17.3192,-1.65409,3.16599
7,9.6606,1.90578,0.229843,-1.44587,-1.40588,-2.68153,14.4568,-1.60027,0.735066
7,9.742,2.25534,0.79248,-1.54996,0.0855689,3.21657,37.7172,-0.552808,-3.42848
7,10.0748,1.87466,0.83797,0.302379,-2.23558,-1.73134,-24.2368,-0.854856,1.99667
7,10.2951,1.7358,0.246603,2.28853,-0.465203,-0.0084222,-56.0406,-2.51624,-0.965937
7,10.4531,2.66714,1.24498,-0.125987,-0.473633,-0.230933,-93.9307,-1.11932,-0.648299
7,10.3094,2.50194,1.75255,-1.00919,0.883414,-3.01357,-10.45,6.96416,-0.635818
7,9.99579,1.07021,-1.06063,-0.882171,0.533264,2.27991,-19.5155,2.72057,-0.0377787
7,10.0868,3.27048,0.584185,2.71524,-1.47206,-0.215152,41.0395,-1.60919,1.44613
7,9.95748,1.39821,0.0574608,0.173745,1.46988,-0.527734,6.99472,0.689098,-0.297178
7,10.1921,2.38941,1.20668,-1.15657,-0.522546,-1.50619,-7.6025,-1.27176,1.20386
7,10.1897,2.19309,0.282516,-4.16327,-0.367897,-2.29033,52.1044,-3.34562,-0.426254
8,10.1251,2.33913,0.924162,0.213908,-1.93274,1.92044,23.0967,-0.444361,2.88208
8,10.3166,1.98,0.924162,-1.43474,4.35284,-0.527542,-55.7465,-1.5502,1.69041
8,10.738,3.0957,-1.7765,3.47842,2.68188,0.444537,35.7253,-2.08911,-4.30186
8,9.59596,2.50912,-0.715866,-0.496843,0.225924,-1.15891,12.8687,-1.44573,1.14558
8,9.83059,1.62806,-1.14922,0.696026,0.617569,-3.57177,9.90594,-1.95598,-0.283461
8,9.91199,2.22182,-0.632069,1.03041,-3.66937,1.69469,-12.8653,0.0668839,3.50027
8,9.94791,1.25935,-0.562637,0.56695,-0.715472,-0.601968,-2.2107,0.657848,-4.85494
8,9.27035,1.84832,-0.179565,-1.15661,3.46204,-2.46869,1.87717,3.2586,2.18497
8,9.82101,2.09014,-0.323217,1.57937,1.20434,2.00752,-15.4026,2.76818,2.08619
8,9.96706,1.52032,-0.799663,1.57183,-2.33416,-0.166777,-13.0915,-1.72056,1.41603
8,10.0652,1.99437,-0.414197,1.14441,-0.874123,-0.487658,-4.7106,0.319999,-3.5907
8,10.0724,2.25773,0.316035,-3.42316,3.61355,-3.15548,-12.8396,-2.01372,-1.00745
8,9.99579,1.60651,-0.342371,-0.898302,-2.416,-0.973475,-33.9944,-2.08927,2.45403
8,10.1323,1.25217,-0.452504,-0.97485,-2.46783,3.05934,-11.8642,-0.590173,2.67736
8,9.60314,1.74058,-0.126893,0.611805,-3.3696,-0.760251,-4.47485,-2.29496,-1.13296
8,9.89045,2.05183,-0.100556,0.700234,-3.05513,2.30414,16.6478,3.01495,1.50001
9,10.0437,1.4461,-0.392649,0.379155,2.39422,4.55232,-4.24455,0.107467,-1.96003
9,9.97185,1.41258,-0.536301,-1.25097,-0.449424,-2.61646,-32.5864,-3.25302,-1.50537
9,9.97185,1.5706,-0.277727,-0.439886,2.81615,1.46409,-2.71452,0.9885,2.62612
9,9.79228,1.72861,-0.325611,-0.199965,2.86279,-3.05304,34.8546,3.06399,1.66154
9,9.78031,1.97043,-0.509965,3.92101,3.27862,-1.00013,28.889,0.0631207,1.45269
9,9.98621,1.92254,-0.732625,1.44781,-1.63745,-0.445435,12.6409,-1.53851,-3.55072
9,9.97663,1.57538,-0.670376,4.45401,1.18089,-0.819046,-2.04945,3.42488,1.89411
9,8.48265,-2.45884,2.99515,-3.16852,0.757128,-0.455409,-41.2309,-2.79852,-1.62482
9,11.2982,3.96001,-3.39977,0.543437,0.387058,2.65199,65.7156,-0.938974,-0.723527
9,10.0341,1.84114,-1.76213,-1.28748,-2.6889,-0.716961,-85.8938,3.5964,1.09202
9,9.2057,-1.49638,2.32477,-0.5403,1.30337,2.64961,-12.3101,3.03453,2.71007
9,10.5321,4.91529,0.205901,-1.3942,1.70974,-0.102006,-9.60154,-0.673775,2.43088
9,10.2448,0.217872,-0.0766144,0.655196,0.098969,-1.31362,220.017,-4.3118,-0.984799
9,10.7619,1.46525,0.189142,-0.393707,-4.338,2.9578,21.0414,-2.77354,-0.678388
9,10.1155,1.2809,-0.325611,19.6003,1.72759,-0.501743,-28.5883,0.0214941,2.52997
9,10.0963,1.02472,0.0263362,12.8256,-0.477093,-0.119052,20.55,1.27238,-0.245107
10,10.3453,1.7765,-0.47884,8.01445,1.0871,-0.0469192,-13.3594,-1.30776,-0.556129
10,10.0556,1.18752,0.52433,5.22038,1.55876,-2.90197,-99.0579,3.20298,0.52345
10,10.1251,1.14203,-0.28491,-25.5928,0.553743,0.896525,8.22355,-1.7998,-1.94708
10,9.6606,1.13246,0.220267,-16.1972,-1.72037,2.69276,151.784,-0.0475349,0.820411
10,9.72046,0.21069,-0.588974,-9.10096,-0.719836,0.082265,-88.7564,2.0246,-2.31829
10,9.42597,1.21386,1.29526,-2.82186,1.93356,-1.81344,-67.9932,-4.58363,-0.775987
10,9.84016,2.59053,-0.627281,-4.11533,-0.58918,0.917373,4.15006,-1.37979,-1.25504
10,10.161,1.30005,0.799663,0.315156,0.7106,-4.61514,-19.8808,2.58426,2.1863
10,10.0173,1.075,0.306458,2.40908,-2.44187,-3.01964,73.0588,2.76932,-1.5566
10,9.41639,2.8467,0.0766144,0.245773,0.827582,3.30493,-25.6531,-3.36056,-3.57683
10,9.56004,2.48039,0.56982,-1.1013,2.33007,-0.225168,-7.09911,3.38635,0.26927
10,9.87368,0.294487,-0.694318,20.648,-1.79545,-2.62355,-7.14777,0.441877,0.313919
10,9.94551,0.821211,-0.579397,14.5156,1.13108,-2.41892,-1.47105,-0.497854,3.0502
10,9.92875,2.21703,0.275333,-11.8163,-0.0999956,2.12552,24.6332,-0.913038,0.920078
10,9.82101,1.6496,0.706289,-6.05361,1.02973,1.94427,-5.83663,2.97719,1.53673
10,10.2328,1.72382,-0.392649,-5.26518,-2.27835,1.94114,-24.6316,-2.25056,-4.90926
11,10.1203,0.981623,-0.035913,19.6483,0.90835,-1.23508,3.5535,3.18578,2.24005
11,9.91439,1.64721,0.378284,-7.17815,-2.78549,-0.801949,21.1761,-0.932998,1.21333
11,9.79947,1.36469,0.605733,-11.0778,1.75716,-2.98826,-20.0154,-0.984028,-2.80786
11,9.87608,0.979228,0.1652,17.7666,-0.830809,0.577371,-17.4676,1.74561,-1.14927
11,9.97903,1.1971,0.131681,11.0956,-1.16416,1.07146,16.873,-2.65934,0.292454
11,9.90002,0.995988,0.701501,6.78952,0.19662,-1.14641,2.67992,0.122988,1.9627
11,9.82101,1.29766,0.476446,1.40382,-1.27461,-0.179375,24.6854,0.491014,4.61026
11,9.87368,1.10373,0.196324,1.95478,4.40725,2.52412,14.5018,-0.62784,-1.4302
11,9.81622,0.960075,0.129287,0.236667,0.337216,-2.5457,-10.1016,-1.22099,-4.21522
11,9.87129,1.24498,0.244209,-1.69133,-4.92357,1.82498,-14.2888,-0.680487,0.728641
11,9.85214,1.03429,0.296881,1.35578,1.14706,-1.70925,11.8715,1.09916,-1.6667
11,9.91917,0.864306,0.203507,-1.71667,-1.99758,-0.769437,-0.51956,0.667518,-2.43881
11,9.93354,0.814028,0.112527,-5.37544,3.11082,-0.6733,-8.01048,-1.40371,2.67659
11,9.64145,0.486023,-0.0023942,-19.7892,0.754766,2.82582,-13.1048,0.294013,1.35758
11,9.83298,0.672771,0.361524,13.2393,-1.13942,-0.908932,-1.78992,0.534831,0.136549
11,9.96706,1.30245,0.452504,-16.4613,0.44345,2.5306,-7.12743,0.902034,-0.513471
11,9.85932,0.945709,0.71826,-12.781,-0.527745,-0.767362,-3.52218,-0.638004,-0.303829
12,10.0341,1.29526,0.402226,-4.71424,0.811945,5.20333,8.12104,1.63497,-2.42878
12,9.93593,1.39103,0.241814,-3.00582,-1.2482,-4.37863,-6.88483,3.25162,3.15511
12,9.6199,0.536301,0.414197,-4.32908,2.72505,-1.40108,14.1526,-2.80856,-2.68533
12,9.89762,1.74777,0.0646434,-2.0759,-5.26203,-0.921925,-5.28304,-0.634758,1.41377
12,9.95748,0.864306,0.260968,20.2845,1.37824,-2.21533,6.39169,2.6357,0.103212
12,9.97903,1.74298,0.0742202,-6.34504,-1.54616,-2.15144,-7.27744,0.116706,-3.18488
12,9.91199,0.732625,0.421379,18.4653,1.01525,1.72987,12.6044,-0.581358,2.46821
12,9.92636,1.68073,0.0550666,-7.81669,-1.61817,1.4006,3.45551,2.53767,-4.18797
12,9.83059,1.13006,0.122104,10.9528,1.29189,2.47846,3.79557,2.70709,-0.867482
12,9.82819,1.4844,0.227449,-8.69627,-0.92175,-0.0642574,0.465014,3.503,0.286355
12,9.78989,1.41018,-0.0694318,-4.69164,-1.19638,1.29343,-4.21768,1.37956,1.87474
12,9.67975,1.28329,0.105345,-4.68484,0.484344,1.05542,4.50286,-0.794345,-4.38287
12,9.92875,1.47243,0.0454898,-1.07031,0.333683,-2.32489,-11.5304,1.22084,-1.78954
12,9.93833,1.46286,0.0742202,1.32822,-4.14782,-1.39499,-15.4541,1.34792,0.292946
12,9.85214,1.42934,0.462081,-0.62243,0.992348,-0.706559,-11.7957,1.63516,2.82643
12,10.003,2.03507,0.292093,-0.419585,-0.983921,-0.650692,24.08,2.09855,-3.22639
13,9.98861,1.31681,0.306458,-1.35351,4.00796,0.488963,11.5922,-4.61495,-2.29835
13,10.1083,1.82438,-0.0622492,0.371066,-1.6496,2.05469,2.24874,-2.53882,0.479637
13,9.93593,1.7765,0.505176,0.274913,-2.27111,-1.40744,4.58024,2.1438,0.379548
13,10.0269,2.29843,0.409408,-0.692116,-2.1517,-0.0717253,10.3622,2.26257,0.803787
13,10.0485,1.4844,0.390255,1.02644,1.73218,-0.814735,7.53606,-1.66225,-1.89774
13,10.1131,1.87466,0.373495,-2.55654,-0.873253,-0.77178,-0.406031,-1.66868,1.44146
13,10.1035,1.77171,0.246603,-0.390452,0.554718,2.77069,5.86896,-2.03213,-1.65786
13,10.2017,1.76692,0.011971,-0.41612,-1.98695,-2.37656,11.4427,1.77494,-0.492334
13,9.97903,1.94649,0.227449,2.35346,3.1431,1.9122,21.4403,-0.0185139,-0.817237
13,9.45709,1.84353,0.292093,-0.891843,-2.10697,-1.06131,13.126,-2.36421,1.82291
13,10.6494,1.7358,0.071826,1.65415,-4.24065,0.437708,-4.63644,0.299969,-1.78668
13,10.2544,1.75734,0.390255,-1.57887,2.78854,0.833475,2.8664,-2.60175,1.76334
13,9.8258,1.67355,0.0861912,4.77131,1.80437,1.37131,-22.9154,3.33056,2.00873
13,9.9503,1.81241,0.0430956,-2.01581,0.92356,1.66581,4.32343,-1.97114,1.0873
13,9.89045,1.59933,0.342371,-2.51719,-2.72631,0.372895,6.70057,-1.05974,1.98204
13,10.0365,1.80523,0.332794,0.0689301,0.65321,-1.29718,-24.5715,5.23228,-0.0359641
14,9.99818,1.86748,0.122104,-1.59142,0.499095,-2.20881,-10.2126,0.806253,0.496539
14,10.1083,1.81002,0.189142,4.22915,1.16787,-0.388704,-4.23487,-1.73592,-1.98562
14,10.137,2.34871,0.265756,0.550284,-4.26945,-4.21764,14.0501,-3.08718,-1.77836
14,10.0317,2.10929,0.114922,0.435066,-0.857384,-0.758696,9.08462,-1.41161,-0.641488
14,9.90002,2.14042,0.294487,-1.21193,1.4334,-0.85884,9.66068,4.1702,-0.898436
14,10.082,2.54504,0.299275,-1.32691,-1.10362,3.85533,5.34656,-2.97663,-0.492805
14,10.0054,2.04944,0.189142,-0.716162,-1.00571,0.603561,7.97419,1.80485,1.72659
14,10.0006,2.37505,0.301669,3.96314,1.43816,-2.46955,12.5684,2.08528,-5.87444
14,10.0437,2.57616,0.141258,0.0550151,0.87848,-2.06376,7.84521,0.597062,-0.977725
14,10.1107,2.49236,0.0143652,-1.28047,-2.4339,1.18713,0.511178,-2.32325,-1.74801
14,9.9072,2.53067,0.0311246,0.694896,-2.0552,-2.33085,11.7009,2.94618,0.166866
14,9.93833,2.03268,0.110133,0.157113,2.93292,-0.569044,-23.476,-1.29915,2.75147
14,9.98861,2.43969,0.0646434,-1.68192,-2.52827,2.65275,-58.8297,0.55656,-1.8243
14,9.62708,2.33195,-0.083797,-1.28484,1.58666,1.03089,35.098,2.9577,2.23336
14,9.98382,2.71742,0.337582,-0.671035,1.63656,-0.959073,14.3833,-1.72187,-0.899396
14,9.74919,2.41335,0.126893,1.10746,0.879231,-1.20652,29.5321,-0.826723,1.35266
15,9.62229,2.14042,0.0215478,0.974322,-3.27742,0.480112,-4.8753,0.129235,-0.0109895
15,9.73961,2.76291,-0.011971,0.213874,4.35312,0.331675,17.5564,2.99141,-1.20363
15,9.89523,1.80044,-0.227449,-2.49653,1.53174,-1.2688,37.3689,2.33412,1.57758
15,10.1801,1.20189,-0.112527,0.817785,-3.85396,-1.05293,-12.5371,-0.448529,-1.00473
15,9.8689,1.4868,-0.289698,-0.855592,1.71476,-1.15955,-18.1787,0.241717,2.22769
15,10.1083,2.11408,0.172382,-0.532308,-1.11068,-0.626106,-6.34752,-0.444825,1.10597
15,10.0987,2.40857,0.237026,1.4714,1.55538,-1.75201,6.4369,-1.70865,1.37842
15,9.9072,2.28646,0.246603,0.876881,0.951103,1.58905,18.7877,0.16619,-1.82689
15,10.0485,1.53708,-0.107739,-0.693892,0.483047,2.13651,-7.58856,0.776545,-1.72518
15,10.0389,0.737414,-0.177171,0.998869,-0.294578,1.7739,-10.6011,-3.04173,1.95996
15,10.1131,0.979228,-0.311246,0.912343,-2.76975,1.23704,-39.2364,-0.128052,-1.66714
15,9.80665,2.11887,0.0167594,0.485103,3.86414,0.639253,6.98558,1.80228,2.43142
15,10.1179,1.83156,0.00957681,-2.03407,5.01294,-1.12379,15.4012,-0.0866366,-2.23145
15,9.77073,1.68552,0.232238,-0.668359,-3.2533,-3.86239,2.33183,-2.17453,0.571335
15,10.003,1.04148,0.0143652,1.44446,1.60721,-0.21783,-17.0675,-1.55981,0.12738
15,9.83059,1.45328,-0.275333,-0.270342,1.37805,0.346395,-14.25,0.328809,-4.2713
15,9.92875,1.75255,-0.416591,0.0818997,-1.54681,-0.0918851,64.79,-0.0429023,1.76502
16,10.0197,2.3966,-0.0622492,2.93942,-0.655516,-0.370965,18.1474,-2.91938,-3.64073
16,9.87847,2.478,0.227449,-1.17874,4.61281,-3.39351,-49.2117,3.99664,4.40574
16,9.78749,1.84832,-0.0287304,-1.4181,1.56673,1.46092,-14.4247,-3.01079,2.78789
16,9.89284,1.60411,-0.0167594,0.669484,3.05249,0.996985,-24.4697,-0.48252,1.42268
16,9.96227,1.66397,-0.421379,0.75324,-3.75625,-0.321371,9.80052,0.760117,-3.01299
16,9.90481,1.7765,-0.181959,-2.47264,-1.47804,-1.97276,7.20981,3.34214,-3.85507
16,9.83538,1.78607,0.363919,-0.632148,2.18839,-1.73483,3.28869,-0.370277,-3.31268
16,9.92157,2.03268,0.177171,0.577596,-2.38075,0.520796,14.5351,-1.80215,0.826257
16,9.98382,1.81959,-0.136469,-0.169917,3.98026,0.680969,6.08213,-1.02891,0.625324
16,9.92875,1.90578,0.0311246,-2.16882,1.57833,2.4168,3.95223,-0.819695,-0.278555
16,9.92875,1.96324,0.213084,-1.55282,-3.27769,1.67411,6.02728,-0.199655,0.415665
16,9.96466,1.78129,0.059855,4.3502,0.00212538,-2.0156,8.76472,-0.079647,3.13337
16,9.98382,1.9417,0.0550666,0.0140032,1.88819,-1.24288,0.728162,0.265006,-1.08097
16,9.95748,1.75974,0.143652,-0.486126,-2.62015,1.41282,-14.2922,0.157217,1.51005
16,9.9503,1.79326,0.14844,0.0198328,-0.465351,0.87425,14.344,3.5643,1.5283
16,9.98621,1.81002,0.215478,-2.01186,-0.759161,0.747161,5.7674,-3.09484,2.25983
17,10.0269,1.71425,0.296881,-1.77255,3.59781,0.697194,-7.90027,3.50541,-2.1695
17,10.1227,1.76931,0.392649,1.63824,1.88981,2.11382,15.1075,2.77442,1.82443
17,9.96945,1.69749,0.409408,-2.98925,1.54222,-1.07993,6.23075,-0.518223,2.06104
17,9.88565,1.56102,-0.222661,1.00199,1.11355,1.55562,-6.29722,-0.42292,-2.60025
17,9.9096,1.36709,0.0215478,-0.122224,-3.74215,-0.490113,-2.05513,-2.80003,-1.90144
17,9.87608,1.37427,0.409408,-1.55508,2.93565,-3.23287,-9.02148,-1.37498,3.86464
17,9.95269,1.62327,0.158017,-3.77655,-2.1499,1.55935,-3.84584,0.463589,1.79254
17,9.98861,1.45567,0.162806,3.03338,-3.4212,-0.393008,-1.97675,-1.11047,-2.01076
17,10.0532,1.56581,0.452504,-1.55889,0.688107,-2.03911,-2.1865,0.473073,-3.29009
17,9.97663,1.652,0.452504,1.84206,0.247575,1.41225,-3.5282,-0.281443,-1.28678
17,9.98861,1.48919,0.28491,-0.302856,1.55325,-3.18057,-3.15952,-1.62409,-1.20603
17,10.0724,1.43173,0.306458,0.0455136,-0.85244,-1.67661,-7.50894,0.208034,-0.945154
17,9.80665,1.37906,0.373495,1.17735,0.574694,-5.45457,1.47216,0.192282,0.944988
17,9.94551,1.45807,0.31364,1.58806,-2.20669,-5.13451,10.8906,0.404754,2.33218
17,9.92157,1.18752,0.251391,-1.70845,0.667581,2.11533,-9.58839,-2.65371,3.35579
17,9.79467,1.22583,0.179565,-3.10573,-0.0482915,3.19572,-16.6543,0.718188,-1.26689
17,9.83298,1.21386,0.438139,0.85162,-3.23985,6.08022,-16.667,3.11118,-1.48759
18,9.88565,0.945709,0.555454,2.3733,-2.78418,-2.9072,-7.19005,-3.98718,2.07307
18,9.65102,1.24738,0.23942,-0.705839,2.84805,-1.11912,4.74397,-1.31217,1.87278
18,9.84735,1.22583,0.325611,-0.211652,1.47225,-0.520869,9.11662,-0.585228,-2.18761
18,9.83538,0.960075,0.462081,-0.624425,0.425907,1.48964,3.42241,3.43364,-3.3962
18,9.75158,1.15401,0.325611,-0.0504313,0.484498,-0.250634,12.7286,0.0445186,-1.34052
18,10.0916,0.821211,0.21069,0.300684,-1.71057,-2.18386,10.9468,3.0568,-0.0229358
18,9.91199,1.16598,0.260968,-1.56577,2.7017,-0.72279,-6.25059,-3.08182,-0.256582
18,9.90242,0.770933,0.289698,3.09618,0.504826,2.85949,1.5223,-2.52706,-0.752611
18,10.173,0.720654,0.220267,-0.410358,0.778456,0.0199752,-7.6974,-1.09938,2.45481
18,9.77073,0.684741,0.205901,-3.25455,-1.31316,1.32549,-18.4708,0.913799,4.10657
