x,y,z,s1,s2,s3,s4,s5,s6
9.81144,-3.55539,0.217872,-1.48136,0.788499,-0.679363,1.10565,-2.2253,1.7958
9.82341,-3.82593,0.234632,-0.752164,0.0930841,2.05141,0.481611,-1.40489,-0.183714
10.3717,-1.99916,1.13246,4.25147,0.321617,1.52218,1.67057,3.3009,0.41905
9.94072,-3.86424,0.205901,-2.05137,0.484837,-0.345209,-0.492316,5.46127,1.69115
9.67018,-3.56975,-0.0502782,-0.239685,-2.61298,1.17265,-0.661612,1.35157,2.40239
10.0317,-2.56898,0.775721,1.39144,-1.00412,-1.04703,-2.10441,1.45027,0.483614
9.84256,-3.95043,0.158017,-1.76,1.57765,0.781009,0.248615,2.82636,2.52174
9.73721,-2.56898,-0.0814028,-2.82455,-0.783077,-0.336045,3.117,0.135328,2.04608
9.66539,-3.07415,0.248997,5.86977,-2.26616,2.95305,1.8689,0.558646,-5.82208
9.79228,-2.2697,0.035913,4.13383,0.995362,-2.82281,-4.5111,-2.86436,1.08336
9.62708,-2.54504,0.134075,7.59636,0.979647,6.26774,-2.16606,-3.12596,-0.252493
9.67018,-2.45645,-0.047884,13.4684,0.221893,-0.488226,-2.26697,1.42366,0.108189
9.5361,-2.57616,-0.0407014,5.20147,-3.9321,0.275628,1.05588,-1.31163,-0.22852
9.57201,-2.33435,0.14844,9.92529,-0.850404,0.483789,2.75719,2.05648,0.165078
9.42118,-2.32238,-0.0430956,5.59929,-1.45743,-0.869147,-1.025,-1.0246,1.54582
9.57201,-2.20266,-0.0622492,8.26748,3.20979,0.0793499,1.86151,-2.72976,-1.68829
9.45709,-2.1045,-0.241814,5.7578,1.92596,2.35955,-0.315125,-3.88527,-2.78978
9.6199,-2.26013,-0.0191536,11.6869,0.673098,-3.79016,1.17514,3.02212,0.42918
9.67736,-2.42533,-0.035913,2.34851,1.74546,0.275257,1.30027,-2.62623,1.81195
9.96227,-2.35589,0.083797,2.74752,0.44988,0.326791,1.00474,-1.42608,-0.710392
9.72046,-2.43251,0.263362,12.8516,2.76157,0.710207,-3.7946,4.14149,-0.794337
9.76355,-2.37265,0.110133,1.94716,0.141869,-1.34489,4.35002,-4.43265,1.01061
9.78749,-2.17393,0.11971,-9.81978,-5.4971,2.06864,0.717559,-0.175982,-1.65401
9.64624,-2.66714,-0.150835,-8.35896,-2.96418,-0.713678,1.13154,-0.511387,1.27131
9.75158,-2.54025,0.134075,-8.80714,1.4032,0.0996364,0.927047,-0.288844,1.1127
9.58398,-2.90895,0.244209,-11.9395,1.24697,0.0892609,-2.92501,0.157422,2.02931
10.1275,-2.92093,-0.0071826,-8.65332,0.358962,1.78978,1.97781,-3.38075,0.595117
9.91199,-2.59053,0.011971,-11.462,0.153208,2.47413,1.27613,-2.57258,-4.29472
9.67018,-2.93769,0.122104,-6.33834,0.375444,-1.52393,0.652922,4.11459,2.33562
9.84974,-3.18429,-0.0430956,-10.3708,-0.0914066,-1.29539,-1.11758,3.10472,2.14885
9.96227,-3.02866,-0.126893,-5.80752,-4.38957,0.453478,0.230214,3.05928,1.14333
9.82819,-3.055,0.0407014,-4.04861,-1.10193,-1.11986,2.22761,2.84706,-1.17403
9.80665,-3.29442,-0.134075,1.09031,0.994462,0.468093,-4.78054,-1.36362,0.406244
9.98142,-2.81558,0.131681,-2.90428,4.94539,1.45847,1.67944,-4.09885,-2.29021
9.92875,-3.26808,0.107739,0.542641,-0.89074,-0.312324,1.18491,-1.7844,-1.64863
10.0628,-3.48596,-0.198719,-1.29959,0.705288,0.892129,-0.524418,-0.85419,4.90479
