x,y,z,s1,s2,s3,s4,s5,s6
-0.0134564,-0.0401026,0.0139893,-1.18542,0.358036,6.30182,-15.6847,-3.62964,2.42104
-0.0169204,-0.0399694,0.0145222,0.802767,1.93376,1.56054,0.775939,-3.56623,0.43246
0.00386371,-0.0369051,0.0115911,-0.922128,-0.0318012,0.929605,-5.29504,1.20205,10.5265
-0.0101256,-0.033441,0.0182527,2.91456,-2.98372,-0.66725,-5.20774,-0.283143,4.18547
0.00106585,-0.0358392,0.0142557,-1.45128,-0.893969,-1.2632,-5.45098,-0.519632,20.0786
0.0261133,-0.0425007,0.0293109,4.48731,0.750686,-3.88563,-25.4391,-0.8937,-0.51981
-0.00492955,-0.0297106,0.0362389,-1.27894,-1.80038,3.56204,13.7673,1.47737,3.13304
-0.0110582,-0.0421011,0.0371715,1.70991,-1.68212,8.29974,-8.40348,2.94109,-11.6527
-0.00746095,-0.0447657,0.0181194,3.09295,2.28616,-3.60884,-9.64275,-2.67933,-8.03432
-0.00333078,-0.033974,-0.00346401,3.23051,-1.47985,0.651261,-19.3054,-3.42611,-2.70604
0.00892649,-0.0301103,0.0159877,-0.537908,2.52567,-0.298322,1.3817,2.45101,-7.27758
-0.00599541,-0.0338407,0.0042634,-1.59205,-0.140249,-1.33935,4.69115,-4.41772,-2.43126
0.0290444,-0.0285115,0.0185191,3.11793,2.08247,-1.06606,-31.4393,3.01764,0.350812
-0.00479632,-0.0298438,0.012657,-3.0462,1.21402,-4.64885,-7.20968,1.10984,1.1459
0.00892649,-0.0298438,0.0313093,3.02051,-2.26771,5.08348,20.6913,-2.36936,0.951549
-0.00106585,-0.0271792,0.0266462,0.215833,0.906393,-12.0818,-3.06031,-0.285577,0.803753
0.00293109,-0.0193185,0.0154548,-0.238424,0.0929041,-0.708409,-13.0699,6.30366,-1.31818
0.00519602,-0.0201179,0.0335743,4.47459,2.89392,7.01953,6.66645,1.99831,1.17281
0.00159877,-0.0253139,0.0141225,-0.807015,-2.34323,-1.05263,23.9261,0.881034,3.61838
-0.00346401,-0.0329081,0.0149219,1.6098,-1.78909,0.519917,-16.4408,-4.50193,-6.29068
-0.0105253,-0.0365053,0.0277121,2.48127,1.34086,-1.39443,-8.61802,2.50523,2.18225
-0.0182527,-0.0293109,0.00586217,1.97294,-2.0234,-1.4365,6.26739,-1.76124,0.405511
-0.0251807,-0.0169204,0.0193185,1.03488,-4.7175,-1.90928,-11.4505,-3.70959,0.138958
-0.024781,-0.0350398,0.0250475,-1.45957,1.29868,-1.64883,-0.394461,1.6413,0.0627147
-0.0102588,-0.0458315,0.0207841,0.850206,2.40128,3.14548,34.289,-1.15964,-2.54735
-0.0275789,-0.0321087,0.0241148,1.16229,3.38027,-2.42291,-20.0406,0.997416,-0.645037
-0.0234487,-0.0189188,0.0382374,2.98384,-3.83333,-0.406401,10.7395,3.50964,3.75582
0.0101256,-0.0243813,0.0393032,-0.595839,-1.23481,1.31114,-9.0297,2.59641,-2.94838
-0.00692802,-0.0355727,0.0410352,3.00763,-0.0143416,-0.964019,18.8412,1.95594,-3.92048
-0.0231822,-0.0363721,0.0367718,2.67791,-1.92666,-3.79935,-3.39071,1.01994,-1.61107
-0.0223828,-0.0430337,0.0167871,2.02535,3.20317,2.38929,-6.88708,1.94531,1.51368
-0.0494288,-0.0490291,0.0508943,-1.2186,2.85,5.34054,-1.56981,3.4305,0.113783
-0.044366,-0.0496952,0.042634,1.2487,-3.11066,0.716938,-3.18435,1.6735,-2.88075
-0.0267795,-0.0567565,0.0307764,-0.359611,1.78533,-2.39729,-13.6721,-2.59345,0.90175
-0.0413017,-0.0588882,0.0433002,2.91875,4.65748,-0.284447,-13.7654,0.16439,-3.36755
-0.0367718,-0.0484962,0.0511608,2.61593,-2.53261,-1.49926,3.47661,5.13452,-0.322547
-0.0350398,-0.0378377,0.037438,0.553329,-2.27911,-2.90182,-10.7829,-0.974829,-2.38577
-0.0201179,-0.0423675,0.0524931,3.08557,1.66981,-0.479336,-20.1882,-2.83663,5.52808
-0.00985911,-0.0429004,0.054758,-2.25237,1.06899,1.28995,2.18715,2.41535,-4.1189
-0.0270459,-0.0326416,0.0201179,-3.48725,1.45358,2.20931,-9.28915,-0.749207,2.22005
-0.0369051,-0.054758,0.0612864,0.351932,1.40074,-2.49069,8.02303,-1.14586,2.07407
-0.0287779,-0.0624854,0.0367718,0.962702,1.65552,-1.84443,-9.71136,-1.23635,-2.30774
-0.00519602,-0.0490291,-0.00586217,2.28524,-0.84397,3.05768,11.2216,-1.50175,1.98285
-0.0145222,-0.0468974,0.00386371,0.14539,-0.26011,-1.02521,-19.2856,4.0363,1.85662
-0.00239816,-0.031709,-0.0386371,4.00114,1.02395,-3.91187,-9.62134,3.31449,-3.0282
-0.0210505,-0.0274456,-0.0540919,-0.263344,-3.71463,-0.553265,5.19173,-2.5036,-5.02064
0.00293109,-0.0503614,-0.0229158,0.275611,-2.50204,2.73162,18.0659,-1.90065,1.46958
-0.00692802,-0.0584885,-0.0468974,3.05146,3.03263,-1.27126,-3.17154,-3.33918,3.65137
-0.00106585,-0.0532925,-0.0363721,0.922497,1.86926,-0.555398,3.95899,2.6975,2.12498
0.0130567,-0.0375712,-0.0519602,-0.132319,0.950435,-0.568476,0.232881,2.619,0.466666
0.00559571,-0.0269127,-0.0520934,2.76256,1.30401,-1.21242,-1.78192,-2.61753,-2.09825
-0.0063951,-0.0262465,-0.033441,0.772928,-1.02799,-2.72293,-8.31578,2.38393,5.12724
-0.00386371,-0.0242481,-0.111115,-0.508736,0.786259,-1.82823,5.78184,-1.38189,3.44073
-0.0106585,-0.0522266,-0.0688805,0.808454,0.803764,0.19731,4.55537,0.835774,-2.24809
0.00319755,-0.0163874,-0.0463645,1.39854,-2.98129,-1.84974,-9.88163,-1.72951,2.25957
0.010392,-0.00159877,-0.0482297,-1.4997,0.510604,-3.42875,0.360567,-0.507176,-1.70071
0.0113247,-0.029977,-0.0707458,-1.5363,0.730024,0.0657058,6.40487,-0.520293,-2.82845
0.0235819,-0.0508943,-0.040369,-0.292122,-2.4791,3.37171,1.95656,-1.7194,-1.3351
0.0362389,-0.0245145,-0.0393032,0.50312,-2.07488,2.8599,-12.0357,-0.139105,-0.649632
0.0323752,-0.00786064,-0.0440995,-1.13531,1.78591,1.81244,22.2658,2.87515,1.12209
0.035706,-0.0262465,-0.00466309,-3.56066,4.00732,-0.212506,13.8913,-0.601481,2.42187
0.0250475,-0.0309096,-0.0666156,2.53528,0.575093,1.23682,7.21905,-3.35566,4.0048
0.0255804,-0.0369051,-0.0643507,-1.25251,2.50403,-1.54847,-8.42074,0.960243,-0.0592204
0.0261133,-0.012657,-0.035706,-2.58066,0.591772,0.487341,-6.10957,3.58493,-1.34856
0.017853,-0.0123905,-0.0346401,1.13606,-4.0872,2.09334,-7.33381,2.94411,0.0556477
0.0427672,-0.017853,-0.106052,-1.80488,-1.86387,-0.247351,-4.96337,-1.33051,-0.441053
0.00985911,-0.0254472,-0.0590214,3.22306,-0.900799,-0.538176,5.56629,2.28087,-0.560669
0.010392,-0.00985911,-0.107118,-0.0238292,-0.440271,-0.301237,-15.5751,2.59118,-3.79052
-0.00479632,-0.00439663,-0.0231822,2.72405,2.36197,-4.47098,4.3722,-1.4777,1.54142
0.0502282,-0.0085268,-0.103654,-1.9038,1.38936,1.13532,-2.85408,-0.971344,-0.0764229
0.014389,-0.0187856,-0.0880658,0.518071,-1.57354,2.90045,1.70861,-0.800605,-0.414697
0.0166539,-0.015588,-0.0556907,0.384432,-0.138717,1.4018,2.25447,-0.421519,-1.44675
0.0117243,-0.00999234,-0.0981914,0.200127,-1.75347,0.685133,17.677,-2.48437,-1.12323
-0.0101256,-0.023049,-0.0925957,2.14392,-3.05569,-0.197248,-8.19236,3.73285,-2.33007
-0.00826034,-0.0182527,-0.0925957,-3.08535,1.71783,0.99298,-5.4591,-2.57818,-1.07151
0.0407687,-0.0167871,-0.0724778,0.693549,-2.2817,0.887029,13.8702,3.79763,-2.56351
0.0371715,-0.000532925,-0.0752756,-1.20408,3.45365,4.79068,9.86947,1.48112,-0.906791
0.00932619,-0.00599541,-0.0591547,-0.426551,0.13094,-0.370918,9.951,-0.14362,-0.412889
0.000399694,-0.0170536,-0.0672818,2.6857,-1.81876,-0.124003,17.0004,4.17138,1.47092
0.0206508,-0.0113247,-0.0598208,-2.13869,-1.66545,-1.19317,4.78456,-1.59186,0.871337
0.0167871,-0.010392,-0.0666156,0.916328,1.99425,1.35824,9.97413,-3.98724,4.22772
-0.0150551,-0.0154548,-0.146954,-0.814223,2.6701,2.88519,10.038,4.6552,-4.18155
-0.0211838,-0.0105253,-0.119375,-3.69506,0.323114,1.91591,33.9517,-1.44415,-0.63895
0.0085268,-0.0142557,-0.115911,1.30557,-4.25034,1.28639,-13.2946,1.23231,-0.488589
0.0165207,-0.0253139,-0.104054,5.84498,0.933354,-4.79598,1.63501,-1.49678,1.18481
0.0131899,-0.00226493,-0.037438,-2.65789,0.728784,-0.865602,1.00184,-2.36248,-5.05127
