time_step,x,y,z,s1,s2,s3,s4,s5,s6
2,9.89284,1.99198,0.754173,1.87048,-1.09407,-1.09968,17.5326,-0.444414,4.60903
2,9.84735,1.71664,0.177171,-2.52898,1.56714,2.33364,0.411631,0.918826,-5.27608
2,9.8665,1.10373,0.251391,-1.8517,0.957194,3.44681,20.3887,-1.72268,-0.988195
3,9.8258,1.72143,0.126893,-0.962453,0.486062,1.06104,10.5977,2.14272,-0.340474
3,9.88565,1.36709,0.775721,0.963439,-2.6403,1.0682,-22.6597,5.63874,-0.153896
3,9.9096,1.35512,0.3304,-0.233963,1.32719,-0.564833,7.47164,-2.28162,2.80575
3,9.78989,1.25935,0.246603,-0.480586,-1.99379,0.230086,-13.7759,-3.9192,2.23893
3,9.91199,1.57299,0.339977,2.61158,-1.51733,0.993561,6.54123,-3.91493,1.77964
3,9.90002,1.58496,0.31364,-2.78409,1.48308,2.30851,11.299,3.66217,-2.17694
3,9.85693,1.5682,0.407014,-0.289948,0.927098,-1.58488,-22.6214,-0.813687,-1.34111
3,9.75158,1.51553,0.356736,-0.0453855,-1.80289,-1.62583,13.2949,3.38416,4.17096
3,9.73721,1.42216,0.229843,-0.31594,1.79344,0.86931,5.06543,2.8339,2.5503
3,9.73721,1.21386,0.299275,-0.181249,2.0269,-0.561702,-24.7059,-3.66079,-0.144774
3,9.85693,1.23541,0.442927,0.211219,1.09651,2.81828,-3.39283,0.631769,-4.21403
3,9.79947,1.03908,0.342371,2.4057,2.28899,-2.05583,5.41447,2.57268,0.139848
4,9.9503,1.31202,0.260968,0.853193,-3.57354,0.656134,3.13164,0.629088,2.84455
4,10.0604,1.08697,0.387861,5.01116,1.5416,2.21361,20.1536,4.87381,-1.46673
4,10.07,1.35991,0.52433,0.896043,1.05172,-1.62503,26.9445,3.17347,3.64625
4,10.0197,1.45807,0.0407014,0.903521,0.84441,-7.10254,-16.4945,-1.78712,-0.0956956
4,9.87129,1.13964,0.351948,-1.79067,-4.71182,0.20019,3.27051,2.00592,0.0860952
4,9.95509,1.20189,0.483629,-11.0576,2.68751,0.126925,-4.05729,-2.77535,3.53896
4,10.094,1.41258,0.47884,-2.84966,-1.71826,0.899993,0.612953,-1.77017,2.6536
4,10.0245,0.981623,0.557849,-4.88037,3.2049,-2.66601,-7.57275,-0.904306,-1.79939
4,10.1179,0.962469,0.354342,-2.17214,-0.0381919,0.15643,-21.5552,-1.35363,3.15934
4,10.0485,0.995988,0.316035,1.83538,-3.34588,-0.626896,5.65912,-0.745223,0.241374
4,10.0078,0.852335,0.462081,-1.11489,0.941071,0.767097,-11.2183,4.55226,-1.74174
4,10.0772,0.725443,0.385466,-1.33238,1.83097,1.07736,5.599,-2.48203,2.16155
4,10.1394,0.912191,0.306458,1.55159,1.02047,2.03104,24.1326,-0.502722,2.23771
5,10.1921,1.08218,0.584185,-0.17892,1.11592,-2.2823,17.4508,3.00027,-1.67745
5,10.161,1.39103,0.852335,0.1302,-2.27777,2.90669,-11.1172,0.0199287,4.38599
5,10.2927,1.58975,0.35913,0.385804,0.300083,3.52893,-11.9119,-1.56075,-0.794944
5,10.2639,1.55862,0.574608,-0.919572,-2.6055,-0.961402,0.478925,-0.0709152,-1.1873
5,10.3214,1.24738,0.603339,-0.852771,0.750772,-0.71324,-18.6801,2.3029,1.62162
5,10.4172,1.30484,0.402226,-1.05885,4.03515,1.97592,1.05321,3.98841,0.157705
5,10.5105,0.897825,0.26815,5.18347,-3.68312,0.03988,-13.6421,1.67892,-1.11765
5,10.4076,2.04944,0.308852,-1.49729,-3.22136,2.816,5.31789,1.93548,-2.69998
5,10.4196,1.92494,0.407014,0.342991,-1.17317,-0.643684,-15.5668,0.51574,3.6385
5,10.173,1.46286,0.483629,-0.872641,-0.235973,-3.67992,-1.30003,-1.45662,1.3942
5,10.2376,1.30245,0.301669,2.35874,2.49247,-1.57317,10.1708,2.61722,1.25298
5,10.228,2.01352,0.253785,-4.35344,2.36325,-0.217355,-14.8083,-0.390587,1.27004
6,10.3046,1.61609,0.411803,1.38859,-2.15204,-1.79909,11.5114,-1.47956,-2.50103
6,9.94551,1.48919,0.304064,-0.140241,2.3628,-2.77629,11.3472,2.57188,-1.50661
6,10.0173,1.25935,0.282516,-0.142572,3.51013,3.62429,-20.1486,-1.92787,-0.23073
6,10.0006,1.6927,0.385466,4.84828,-1.17873,-0.0506748,2.90456,-1.23158,-0.600188
6,10.1418,1.16119,0.102951,2.2855,1.43674,-0.79402,3.85481,2.25071,2.54207
6,10.1945,1.65679,0.0574608,-7.58582,1.18769,-0.4583,-71.3611,1.35972,2.10567
6,10.0245,1.54426,0.296881,-7.38057,3.8079,0.906806,-24.4234,0.689386,1.71398
6,10.058,1.90339,0.416591,-6.29339,-2.39419,-0.289043,-0.794563,0.944681,-1.37395
6,10.0197,2.11887,0.344765,-1.04948,-0.721369,1.23237,10.3938,-5.77529,-4.65968
6,10.0844,1.72382,-0.059855,-0.331167,0.522391,2.46992,16.8346,3.73668,3.11798
6,10.0197,2.11887,0.40462,1.2942,-1.9404,2.58781,-24.5055,-2.43084,-0.261282
6,9.95269,1.89621,0.43335,3.34284,2.56673,-0.883202,28.0284,-3.01468,-1.72904
6,10.1179,1.63763,0.0287304,2.78897,-1.83852,-0.626383,20.2748,0.0290889,3.63107
7,10.1706,1.18752,0.366313,-3.68502,1.09567,1.11565,-28.3711,2.42501,-0.697725
7,10.1227,2.28646,0.483629,2.05969,2.99176,-1.0677,-12.2517,-2.91477,0.0399838
7,10.1035,1.52989,0.169988,1.96194,-1.1211,-0.668463,27.7835,-1.49511,0.658762
7,10.0772,1.95367,-0.237026,1.65189,-2.52457,0.566579,-18.6684,-0.205825,1.82032
7,10.0269,2.04225,0.55306,1.17397,-1.41481,-1.08191,2.13105,3.12895,2.16434
7,10.0796,2.12605,0.0574608,-0.227145,-0.709256,3.6675,21.7585,-2.79852,1.77984
7,10.0485,1.97761,0.100556,0.421286,-0.348977,-0.100338,-8.16687,2.86127,2.98165
7,9.91199,2.15478,0.31364,1.99676,0.131268,-0.219928,5.37728,-3.37224,1.95326
7,9.99339,2.16675,0.131681,1.13954,2.36673,-2.70073,19.0021,-0.944491,-5.59378
7,9.96466,1.40061,0.234632,2.61767,-0.303486,0.416072,-31.9695,0.738514,-0.220149
7,10.1347,2.20745,0.373495,-1.9448,1.99481,0.360421,10.3413,0.77239,-1.6234
7,10.1083,1.81959,0.14844,-1.54582,2.61037,-0.111707,-13.6738,-0.722183,1.34334
8,10.1466,2.09971,0.0790086,-1.11321,-3.42675,0.452118,11.4132,2.95987,-0.891662
8,10.1801,2.51391,0.37589,0.257707,-2.40504,2.00956,-5.52135,-9.16662,-1.71401
8,10.2352,2.6001,0.26815,-2.37904,-2.15099,-2.5696,-32.8801,-2.10638,0.485196
8,10.1179,2.66475,0.565031,0.581588,-0.608724,-2.71658,18.613,1.76015,2.0994
8,10.2735,2.87065,0.438139,2.18464,-0.560602,3.6929,23.6072,4.82899,-2.21654
8,10.2065,2.806,0.672771,-6.54895,-1.7383,0.360876,17.1049,-1.29442,-0.240585
8,10.1466,2.55701,0.222661,-1.54754,0.989308,1.18406,2.28456,-2.10132,2.23341
8,10.149,2.28646,0.45011,-4.92877,2.39286,-1.07156,-11.3236,0.278317,3.04838
8,10.4674,2.55222,0.397437,-0.817633,3.38903,3.34388,9.09952,-3.53311,1.43917
8,10.3501,2.42293,0.814028,-1.39447,1.62971,1.75631,-0.515695,4.23133,1.60749
8,10.1777,2.73657,0.984017,2.40966,-1.47943,2.61358,-7.82838,-1.94042,1.77608
8,10.3549,2.806,0.92895,-1.42089,3.39006,1.20803,11.2503,-1.31205,-1.01357
8,10.3046,2.72939,1.12049,0.509614,1.49868,0.887798,4.1344,-0.977815,-1.271
9,10.2687,2.70305,1.08218,-0.476966,-1.85787,-0.978353,-4.031,4.11313,2.79232
9,10.1299,2.53306,1.00078,1.14089,2.03874,0.833402,29.5341,0.153539,-4.6172
9,10.161,2.63841,0.979228,0.985147,-1.3132,2.26891,23.3555,4.22766,0.61168
9,9.98382,2.1883,0.83797,-0.616527,-3.12677,1.88402,38.9989,-0.0603262,1.16319
9,9.96706,2.28407,0.732625,-2.97863,4.53719,-0.749733,20.423,-3.70622,-2.23232
9,10.0293,1.82199,0.430956,0.574784,1.32946,0.619678,10.1111,-0.40455,-2.25324
9,9.92157,1.91297,0.0694318,1.90473,0.571002,-3.32273,12.063,4.5512,-0.0708318
9,10.0006,2.05183,0.368707,0.777005,-2.90986,2.0631,-1.03814,0.382337,0.591078
9,9.88326,2.2697,0.646434,0.669063,-2.3177,1.94793,3.54587,2.90105,0.950753
9,9.96466,2.32956,0.430956,-1.08622,-0.913537,1.64361,4.75198,0.297746,-0.914633
9,10.0269,2.03507,0.61531,1.08289,-0.427647,1.16979,-15.8178,2.08955,3.44518
9,10.4411,1.78129,0.447716,-2.50642,1.23225,-0.834002,-38.2559,-3.42358,2.03854
10,9.98382,2.4349,0.282516,-1.80388,3.91596,-2.2777,-1.92125,3.07737,1.03042
10,9.67975,2.02071,0.840364,0.201886,-2.10308,-0.679498,4.21596,1.70546,-3.50985
10,9.97424,2.27928,0.407014,0.196646,0.882717,0.843947,-23.1596,-1.42175,-1.54836
10,10.1921,1.96085,0.47884,1.84755,1.20952,1.95945,68.9223,-3.24703,-1.34806
10,9.95269,2.15478,0.80924,2.8053,-1.61261,-2.61593,11.9227,-0.150172,-3.59359
10,10.1275,2.38223,0.723049,-2.472,1.89135,1.57875,5.86287,0.0560901,3.13037
10,10.2424,2.03747,0.672771,0.18492,1.1681,-0.711366,-20.1221,-2.00564,-3.48352
10,10.1969,2.15718,0.481234,-0.921329,0.594086,0.655386,-44.8334,-1.16574,-0.488089
10,10.0389,1.98719,0.474052,2.03507,0.897861,2.75869,-1.45676,2.29232,0.475331
10,9.99339,2.27449,0.521936,-1.96143,-1.47824,-4.18886,9.9162,-0.591851,-1.74758
10,10.003,1.59693,0.55306,-0.0897685,2.28543,0.0264058,-12.458,2.96844,0.10304
10,9.95509,2.03747,0.380678,-0.872767,-2.92926,-0.10235,11.6619,-3.105,3.85203
10,10.0317,1.79565,0.533907,2.07535,1.61304,1.07707,17.9837,2.69059,-2.09036
11,9.86171,1.652,0.567425,-2.24261,-0.375254,-1.94838,-12.9797,-2.32013,-1.98709
11,10.0102,2.09493,0.756567,4.06536,-2.86638,7.16004,14.7907,-2.97632,-3.33553
11,10.0844,1.78847,0.380678,-3.83599,2.67404,-1.44926,14.6806,-0.183951,1.63783
11,10.0796,1.82438,0.40462,-3.31135,-0.597844,4.30127,-2.67832,1.76696,3.97704
11,10.094,1.63284,0.0383072,1.12859,1.50812,-2.97095,13.5672,1.03294,2.83925
11,10.1873,2.13323,0.325611,0.498206,-1.97893,-2.74803,-16.4209,-1.45162,2.91138
11,9.88805,1.24977,0.263362,-1.20081,1.36331,3.99476,31.4216,-1.18989,-2.45421
11,9.99818,1.60411,0.411803,3.29916,2.01559,-2.48665,11.8782,6.57387,-4.73423
11,9.80425,1.73819,0.337582,2.87367,0.273728,-2.75603,-22.3891,-3.56507,4.79278
11,9.81862,1.37188,0.43335,-1.28676,-2.20533,-1.18643,14.1529,3.93515,-2.16661
12,9.85214,1.34794,0.543483,-0.268256,0.984042,-0.566596,-18.8696,0.769202,-0.0280042
12,9.82819,1.7334,0.519542,-0.098839,-2.212,6.3189,-22.3973,3.7574,0.914513
12,9.88087,1.62806,0.514753,0.256904,-2.23355,-2.60286,8.24655,3.35497,-2.34835
12,9.83059,1.59693,0.40462,-1.05624,2.51729,-2.09071,15.4763,-1.63262,-2.84237
12,9.79947,1.82199,0.385466,-0.321539,1.86093,-2.53783,7.38858,0.87793,-1.01222
12,9.9072,1.7334,0.658405,1.30009,-1.30688,0.89546,-11.6323,-1.16121,2.41827
12,9.93833,1.31202,0.387861,1.07063,2.34235,-0.506316,13.1738,-1.54741,2.88722
12,9.91199,1.17795,0.31364,-2.69077,-2.90381,0.502048,4.42418,0.593706,-0.404848
12,9.90242,1.72143,0.476446,-3.65266,-0.347505,-0.521685,-1.42771,5.03499,-2.63734
12,9.89284,1.53708,0.383072,0.577722,0.531303,-3.50711,-3.22638,-4.00349,6.22099
12,9.96706,1.44849,0.500388,1.10097,-0.281326,3.14408,-13.5587,-2.61607,-1.96351
12,10.082,1.4461,0.169988,2.96028,2.39102,-1.13217,2.0702,-4.22077,-2.01798
13,9.96227,1.10133,0.177171,-0.909184,-5.196,3.52469,10.2947,-2.40468,2.09855
13,10.1777,1.5682,0.189142,-10.1043,-2.88873,-3.06095,-33.1588,3.34183,-3.01384
13,9.81144,1.02472,0.397437,-7.86519,-1.51832,0.646806,6.17632,2.6491,-1.61018
13,10.0628,1.0726,0.526724,-4.41862,-0.220434,0.812533,7.07496,-5.81089,-1.40579
13,9.88326,1.13006,0.395043,-12.1951,-0.363292,3.32274,-3.45531,-0.0743481,-0.744354
13,10.0006,1.07739,0.502782,-6.57591,-3.08099,1.66096,13.1495,2.18594,3.95027
13,10.1155,1.23301,0.600945,-11.513,5.12665,-0.0183802,3.7615,1.57352,-0.484014
13,9.85932,1.18992,0.56982,-9.56996,-2.04588,1.3561,-1.72463,-2.89895,-0.454935
13,10.2615,1.10373,0.605733,-1.32765,1.46731,-0.652657,13.6226,-1.44839,3.47268
13,9.99818,1.12527,0.701501,-1.1832,1.24366,0.396855,-22.2628,3.00298,-1.37858
13,10.0437,0.960075,0.397437,1.11469,-0.783389,-2.92344,1.20362,3.24559,-1.85992
13,9.90481,0.885855,0.545878,-0.438897,1.23319,-0.877898,6.83508,-0.755584,-2.15556
14,10.1011,1.00556,0.665588,-1.44132,-3.5702,5.37974,-1.54634,2.29864,-0.937804
14,10.2783,1.02472,0.794875,-2.25661,2.72769,-1.39144,12.4529,0.228918,1.52393
14,9.76834,0.742202,0.849941,-0.107674,-4.55329,0.698119,-5.89951,1.16901,-1.34996
14,10.1538,1.33118,0.536301,-2.00773,-1.3932,-3.32093,2.85468,-4.18486,-4.63738
14,10.4004,1.37667,0.61531,3.69306,-1.21206,2.06068,-8.4665,0.703621,0.480258
14,10.3789,1.42694,0.454898,-0.0446891,-3.29115,0.808852,2.23555,5.21504,-0.352153
14,10.422,1.36948,0.282516,-0.188776,2.16218,-0.759348,-2.88043,-2.3919,2.04977
14,10.2568,1.22823,0.23942,0.194878,-2.31599,1.26631,9.44835,2.63071,-1.6756
14,10.4387,1.71425,0.418985,-4.63064,1.67177,-1.80966,-24.7193,0.191299,1.21295
14,10.1586,1.88184,0.514753,-5.50236,0.769363,0.0321601,-22.4723,1.13253,-2.10259
14,10.2137,1.38864,0.639252,-4.12477,0.142105,-3.08394,7.38101,-2.46197,-1.87779
14,10.3022,1.35751,0.263362,1.0327,-3.13391,0.787489,28.0816,-2.38508,-0.463591
14,10.2376,1.59693,-0.0550666,-1.79673,-1.59353,1.42795,11.6994,-2.41238,-7.38607
15,10.1562,1.81959,0.416591,0.35235,1.48915,2.53588,-16.8159,-1.06359,3.16692
15,10.2328,2.01592,0.361524,-2.29399,-1.64362,1.40784,-2.44999,-3.16011,-0.717462
15,10.1658,0.88346,0.351948,-0.20846,1.25623,-3.61528,19.9414,0.791648,3.23141
15,10.2065,1.92733,-0.181959,3.16266,-2.07891,-3.06615,9.98922,0.598511,1.90586
15,10.0844,1.72382,0.500388,-0.431661,2.45404,-1.31654,-5.16563,2.58743,-4.1923
15,9.98621,2.16915,0.397437,-2.43463,0.982219,0.811626,-25.8718,2.98632,2.94202
15,10.0293,1.81959,0.21069,-0.255461,0.461463,-0.306389,-31.7554,-2.70204,0.220848
15,10.0006,1.69749,0.248997,1.39921,-0.078069,6.98649,20.0908,-1.16609,-0.00165153
15,10.0844,1.70228,0.699107,0.520406,0.841567,1.25768,-11.2829,-2.60196,2.2645
15,9.92157,1.66397,0.342371,1.14732,2.83875,5.87894,22.5939,-3.20012,1.01108
15,10.1658,1.52271,0.189142,-1.0999,-4.15063,-2.63608,14.9556,-2.95092,-4.66862
15,10.058,2.01592,0.229843,1.05387,1.71544,-1.18338,-20.1429,-0.202416,-1.082
16,10.094,1.87466,0.23942,-0.175456,-1.0972,0.869891,19.1936,2.05754,-2.46647
16,10.1275,2.05183,0.112527,0.989364,-3.89442,-0.883276,6.47655,-3.7225,2.02996
16,9.99818,2.1883,0.342371,-2.60083,-4.55758,2.32934,-17.0196,0.0254037,1.89095
16,9.98382,2.05183,0.311246,2.16309,-0.801255,-1.18763,13.9486,-3.60829,1.00723
16,10.094,2.14281,0.047884,0.53409,2.01146,2.39084,1.39593,1.92367,-2.37919
16,9.97424,2.18591,0.45011,1.95678,1.20199,1.74147,4.37053,-0.467551,0.850849
16,9.55286,1.91536,-0.512359,-0.0262188,-2.27155,-2.81058,14.2093,-0.0536141,-2.28159
16,9.93833,1.86508,0.0814028,2.2457,-1.67291,2.91546,-18.3321,2.03433,-4.24084
16,9.84735,2.00395,0.167594,-7.39394,-1.17252,2.41972,2.76632,2.92467,-0.0838705
16,9.51455,1.88424,0.00957681,-8.40511,1.97132,4.75966,6.27209,-2.71341,-0.466424
16,9.57441,1.59214,-0.244209,0.606304,3.54227,-0.15411,-27.3289,-1.70275,2.31077
16,10.1299,2.31759,0.512359,1.02471,2.87479,-0.832075,14.3574,0.874459,-2.35438
16,10.228,2.15957,0.332794,-1.7076,-2.50644,-2.75102,11.3469,3.46228,-2.90744
17,9.96227,2.17393,0.071826,-0.502789,-2.48771,0.946702,-23.9896,-2.58084,0.0879111
17,10.0149,2.62404,0.289698,-0.216315,-2.23954,2.11041,-6.59515,-1.72158,9.352
17,10.0461,2.27928,0.45011,1.03431,-2.62922,-2.53291,-25.5048,2.5281,-2.54291
17,10.2161,2.25294,0.172382,0.00463618,2.28901,0.410645,15.738,2.14702,2.13029
17,10.1658,2.45406,0.517147,-4.36292,0.305974,-1.09012,12.0672,0.903376,-4.94508
17,9.95748,2.68869,0.323217,-1.99791,-1.06108,0.184815,6.14655,-1.24111,-0.686902
17,10.41,2.33435,0.414197,-1.26878,1.64628,-0.982337,17.6632,3.25791,2.09488
17,10.1011,2.53067,0.577003,1.39701,-0.438369,-0.577896,5.56721,-0.0284801,2.15252
17,10.3669,2.3128,0.567425,1.47102,-0.859647,1.98334,-7.61555,4.23181,1.15608
17,10.0413,2.75812,0.696712,0.258786,2.40073,-1.09938,9.50705,-0.957097,-1.39721
17,10.3525,2.51152,0.605733,2.66282,1.43034,0.412494,6.15232,-1.95133,-0.558961
17,10.1538,2.91614,1.02232,-2.18218,0.723723,-1.45467,-12.6909,-0.55677,4.05743
18,10.2807,2.86825,0.797269,1.49691,-0.176117,-0.559504,18.216,-0.841672,1.84515
18,10.3597,2.86586,1.04627,-0.475558,1.91073,-2.00276,-63.0062,2.71878,1.49605
18,10.1634,2.58813,0.749385,0.493363,2.02319,0.83588,13.6578,1.61401,-2.09366
18,10.252,2.45166,1.04387,-0.528077,-2.32361,-0.564473,57.7593,-1.15657,-1.2803
18,9.87368,2.6025,0.723049,1.94716,0.233474,-0.364252,43.1221,1.53321,-0.952645
18,9.99579,2.28167,0.502782,-1.42496,-2.0373,-1.62638,14.8748,0.637868,-0.496075
18,9.991,1.89621,0.469263,1.36285,-1.49434,-0.624833,12.2553,-3.41285,-3.12571
18,9.87368,2.19548,0.213084,-1.72431,3.54313,-0.895486,-52.8471,-4.35478,-0.423038
18,9.88326,2.24815,0.512359,3.8646,-1.89668,-0.261424,7.40024,0.20233,-0.107519
18,9.90242,2.35589,0.780509,-3.14009,-0.118727,-3.29453,18.8915,-0.223396,0.258701
18,10.0173,2.24337,0.507571,-1.15649,-0.59002,2.4207,9.5507,0.163903,-1.05481
18,9.97424,1.88424,0.562637,2.34771,1.93822,3.2917,-14.8489,1.54491,3.69679
18,10.0796,1.58257,0.169988,-1.16493,-1.72981,-0.472765,-17.2991,0.284025,-1.82694
19,9.84256,2.61686,0.418985,-1.38399,1.18643,0.185428,2.8325,3.279,-0.0850591
19,9.76595,1.93212,0.97444,1.29346,-2.95078,-3.3564,-11.6198,-3.8707,-4.59117
19,10.228,2.57137,0.387861,-0.0239571,-1.23098,-0.284495,6.09556,2.16079,-0.383923
19,9.83298,2.28167,0.641646,2.20426,2.59856,2.86302,48.6734,-1.98884,-0.0202069
19,10.0149,2.7246,0.782904,0.141933,-0.713749,1.97549,52.2402,4.51118,-0.599583
19,9.92396,2.61926,0.572214,0.287511,2.65383,-1.86047,-23.1976,3.6114,0.790722
19,10.1227,2.46363,0.679953,0.462899,1.5707,-1.1662,-29.3808,-4.39715,2.22747
19,10.0102,2.15718,0.596156,0.8606,2.23397,-0.29194,6.93574,1.8408,1.25706
19,9.9503,1.92494,0.421379,-0.961266,0.693638,1.5525,-24.6336,-1.61843,-2.55153
19,9.93114,1.76931,0.746991,-0.293083,-2.57621,0.913322,-17.6893,-2.45986,0.739876
19,9.8689,1.8579,0.629675,1.3124,2.49281,-0.37394,18.2729,-2.79535,-3.77835
19,9.97424,1.64721,0.521936,2.81891,1.02664,-1.69716,-2.0424,3.94478,-3.13127
20,9.93354,1.9824,0.471658,1.0443,1.69512,0.472132,8.31996,0.136042,2.06569
20,9.94072,1.77889,0.565031,-0.95863,1.8451,-2.22892,-15.4747,3.38974,1.94099
20,9.84256,2.09253,0.720654,-3.78446,-1.8846,3.00641,18.4065,2.56485,2.47468
20,9.97903,2.00873,0.421379,-0.48231,1.10076,1.84201,13.8494,2.77812,-1.45829
20,9.92157,1.92494,0.158017,-0.112844,1.02396,-2.47701,-30.291,-1.07939,1.32026
20,9.94072,1.57778,0.339977,0.258224,-0.894649,0.454902,1.39001,1.29624,-1.44513
20,9.91917,1.7358,0.37589,0.759538,0.875945,2.72027,15.7789,0.569012,2.8188
20,9.84974,1.67115,0.474052,-0.708453,-2.33249,-0.112704,-9.41356,1.41047,1.77063
20,9.80665,1.54187,0.325611,0.693199,-1.69388,0.649871,7.56746,-2.08702,-0.839736
20,10.003,1.58257,0.435745,2.1757,1.39562,-1.66291,2.37068,-2.41028,0.57246
20,9.89045,1.05105,0.114922,-1.04386,0.88416,-0.690738,-8.5059,-3.65312,1.80906
20,9.85453,2.03028,0.325611,-1.3062,-0.153543,-1.7673,4.97002,-1.78212,-2.99359
20,9.82101,1.75974,0.696712,-1.01396,-3.00805,2.41823,-0.543899,2.54027,-1.51366
21,9.80425,2.03028,0.500388,0.909516,1.97732,-1.09709,-10.6866,3.59676,0.391692
21,9.81622,1.76692,0.40462,0.572228,-0.0885132,-2.78776,11.8689,-2.87871,-2.28366
21,10.0844,1.56102,0.208295,2.33658,1.30147,2.44908,-12.5167,-3.87307,-2.249
21,9.85453,1.45567,0.531512,1.32998,0.153952,-1.03418,6.09847,3.33817,-1.50611
21,9.86171,1.52511,0.711078,0.66835,0.6367,1.86976,9.38832,-6.53305,0.0608332
21,9.89284,1.22344,0.328006,-1.11102,0.664897,0.29487,-7.48133,0.91641,5.86171
21,9.85214,1.60411,0.421379,-4.15866,1.79756,0.0885617,10.266,1.12202,-1.15329
21,9.79947,1.76213,0.337582,0.747374,-3.00434,-2.23683,-1.75098,0.610356,3.09019
21,9.71088,1.41497,0.550666,-0.823125,-1.82179,2.71633,-23.0683,-1.74026,-3.31203
21,9.76834,1.35751,-0.023942,-0.51037,-1.52895,-1.43628,0.579183,-2.77868,1.96034
21,10.0078,1.35512,0.418985,0.877882,0.863955,4.20237,14.846,-1.30448,-0.992136
21,9.85453,1.20668,0.248997,4.54927,-2.31148,-1.51689,-1.19244,0.503536,1.3109
22,9.91439,0.979228,0.366313,0.929468,2.63885,-1.06513,4.41366,-0.183215,0.804078
22,10.0365,0.936133,0.500388,-3.67914,1.09966,-2.59567,-18.5411,3.28433,2.45336
22,10.1634,1.02951,0.593762,0.402715,0.823831,1.42148,11.5731,-2.10461,-2.02531
22,10.2161,1.20668,0.557849,5.32062,-3.89067,-2.01308,-1.03792,2.95448,-1.88767
22,10.0221,1.14443,0.567425,-1.17979,2.25748,-2.67027,-2.78276,-1.30398,-1.61034
22,10.2017,1.16358,0.47884,-0.91892,-2.53669,1.42002,8.13734,1.15819,0.589255
22,10.0221,1.1971,0.584185,2.09665,0.401971,1.24378,6.49837,-0.10594,-4.20962
22,10.0844,0.945709,0.624887,-2.45861,0.34501,-3.66124,7.87422,1.93227,-0.797168
22,9.97903,0.931344,0.565031,-10.5905,0.484774,2.14164,18.6805,1.9606,0.0256908
22,10.1825,1.19471,0.277727,-3.45644,3.14596,-1.47639,-22.0278,1.35432,2.93005
22,10.2065,0.90022,0.586579,-5.2529,-1.07671,0.186842,11.1249,1.83665,-3.4569
22,10.0461,0.861912,0.849941,-0.619052,-4.47843,0.173472,15.9054,-2.70967,-1.29902
22,10.094,1.07739,0.481234,2.4502,-1.11002,-2.55722,-10.5182,-4.3022,-1.81058
23,10.1754,1.36469,0.574608,0.613224,-0.748709,0.481969,-4.29641,-4.11818,3.32715
23,10.4555,1.43173,0.656011,0.247606,2.49471,0.0899117,-6.65047,-1.06121,3.21919
