x,y,z,s1,s2,s3,s4,s5,s6
9.51934,-4.78601,-0.198719,-0.0214989,-1.48806,-2.86417,55.638,1.5132,-2.02319
9.58638,-4.45321,-0.699107,-0.311249,-1.51758,0.971985,20.8901,-0.974559,-0.101814
10.8266,-1.89621,-0.591368,0.425225,0.855835,0.387656,-16.2717,-0.631981,0.865354
9.96945,-1.78368,1.33596,1.39796,-0.876694,-1.25803,17.2171,2.25403,1.9464
9.81862,-3.87621,-0.775721,2.23206,-1.98622,3.27085,4.33869,4.21522,-1.48685
10.2137,-2.38223,-1.04866,-4.22466,1.16185,-0.322625,-20.0012,-4.55218,0.189388
9.75158,-3.19865,1.02711,-0.575934,2.20146,0.503829,7.54712,2.93385,0.175427
10.2831,-2.82276,-0.512359,-1.89014,1.83041,2.04885,-40.4462,-2.72002,3.27578
9.62469,-2.48997,-0.706289,0.901919,-0.777842,-1.71388,16.1828,2.613,0.754624
9.93593,-2.04944,1.05824,-0.531132,-3.41188,-0.782013,17.2033,0.4979,-2.81717
10.003,-2.20027,-0.0071826,1.09217,0.330623,-0.680371,-27.0382,0.173546,-0.832036
9.69173,-2.39181,-0.392649,0.959283,1.24942,-7.38733,16.7656,-4.2413,0.779252
9.69891,-1.4461,0.383072,-0.629382,1.61728,-2.81465,28.8012,-1.93481,0.79106
10.0676,-2.15957,0.083797,32.7126,1.79013,-6.76431,3.79735,-2.97994,2.77163
10.0173,-1.81002,0.184353,27.7131,-4.79305,-3.56878,-5.80687,4.34735,-2.74733
9.991,-1.60651,0.574608,21.6005,-1.18851,-4.72358,-48.6218,0.377686,0.329125
10.0628,-1.97522,0.423774,10.1686,2.70444,-1.1423,18.913,1.16493,-1.43036
10.3453,-1.31681,0.672771,0.553199,-0.654214,1.82099,15.2449,-5.10099,-4.32891
9.76355,-1.63524,0.608127,-1.79797,0.336493,-0.333455,10.2833,-2.77955,0.662706
10.489,-2.36547,0.715866,-2.95362,1.66402,-0.273708,-1.99441,-3.12958,2.62008
10.173,-1.84114,0.426168,-5.88181,-1.92971,1.90075,-17.2055,-0.0221741,2.70002
10.0365,-2.28646,0.651223,7.56199,-0.890216,-3.20549,9.36156,3.60994,1.75286
9.93354,-1.57778,0.299275,1.30455,2.44878,1.7722,2.40127,1.86435,2.63999
10.1251,-2.34871,0.679953,12.2455,1.45954,1.47163,-27.3736,-2.79308,1.5259
10.0556,-1.95846,-0.011971,-1.22071,0.738549,0.775395,8.05097,2.013,2.511
10.2639,-3.02148,0.3304,8.52956,0.96879,-1.05517,11.1903,1.29071,-0.0509183
10.0868,-2.67672,-0.356736,-20.847,1.13413,-3.82859,-50.039,1.26464,-0.140262
9.97903,-2.75812,-0.189142,-13.893,1.52227,0.936347,6.44063,2.11656,-2.65672
9.97663,-2.59292,0.035913,-16.009,4.31771,0.17912,-16.8673,1.47424,-2.13951
10.137,-2.85149,-0.555454,-25.7365,0.161937,2.94259,-19.2254,-0.678268,1.15145
9.93593,-2.40857,-0.536301,-11.946,-0.931699,-0.878793,12.6474,-0.458431,0.531801
10.0197,-2.4373,-0.732625,-5.18889,0.590083,-0.639461,-28.6518,-0.235974,-1.48473
9.7827,-2.25055,-0.794875,-3.92274,-2.19427,0.272666,13.0786,-0.649446,2.83059
9.81144,-2.29604,-0.629675,0.228838,2.7189,-0.951255,-18.4677,-1.80627,1.70722
10.0221,-2.28167,-0.538695,0.608116,-0.903868,2.01385,12.76,-1.9262,-1.71224
9.77792,-3.00472,-0.720654,-3.97738,0.493455,2.95238,16.4808,2.14486,1.50921
9.65581,-2.6432,-0.445321,-2.63611,0.628465,-2.39403,-50.9078,0.191374,-1.85715
9.56483,-2.73897,-0.428562,-0.51834,-3.37245,-6.80353,27.3178,1.75881,1.4339
9.83059,-2.86107,-0.622492,2.69562,2.33626,-3.53807,0.434988,-2.40113,1.21596
9.77552,-3.7996,-0.995988,0.751117,3.24615,-4.63205,-55.1396,2.84978,-5.79477
9.67018,-3.3423,-0.876277,-1.95842,2.08214,1.48704,32.7567,3.80357,-1.44179
9.86171,-3.19147,-0.711078,-0.866617,2.80689,-3.25325,26.7153,-2.23961,-1.1855
9.67496,-3.25372,-0.600945,0.418929,1.30578,-3.69486,2.42947,4.59569,-0.926388
9.99818,-3.03585,-0.675165,0.281196,2.07358,1.71566,0.533403,3.13866,0.652559
10.1514,-2.93769,-0.325611,2.18942,-1.43252,0.0204253,-51.9402,0.177759,0.116936
10.0125,-3.53384,-0.275333,-1.92494,-7.2871,4.55858,19.344,-2.31051,-1.09855
10.1466,-3.79002,-0.548272,-0.982613,0.387051,-3.34732,33.9725,-2.48553,-1.77991
9.8665,-4.2545,-0.703895,-2.52982,-0.289342,0.737524,28.0958,4.42028,-3.02871
9.40203,-4.6232,-0.610521,-2.02876,-1.3225,0.877779,1.37657,-1.64663,2.03704
9.15063,-4.22577,0.0143652,0.0724772,-0.451888,1.91659,1.60418,-2.58997,2.22226
9.12191,-4.66151,-0.653617,0.131505,-0.808574,-0.0646924,-8.67746,2.89043,1.19908
8.76038,-6.19619,-1.16358,-0.229318,-1.05385,-0.424442,22.4867,3.23066,1.50467
7.68538,-7.17063,-0.225055,39.5764,-0.273169,2.33427,-78.591,1.74632,-0.92257
8.00621,-6.57687,-0.890643,3.25082,3.90564,-3.2498,2.27034,2.6128,-3.78386
8.20493,-5.4899,-1.13485,-19.631,-1.13548,-4.33502,8.80024,1.20801,-0.181151
7.95114,-6.44998,-0.790086,-11.227,1.74678,3.0866,-28.6343,0.887831,2.94181
7.56568,-7.33344,-1.2378,37.5541,-3.25679,-0.596203,21.4376,-4.99593,-2.60576
7.41484,-7.19697,-1.31202,21.7437,1.44683,1.56288,-27.9483,-2.9368,-0.805882
8.29351,-6.5242,-0.964863,10.5808,-2.19962,2.67517,41.5822,-2.08782,-0.957295
7.72369,-6.57687,-0.684741,-2.02202,-2.77958,0.345072,36.9997,0.0561737,0.920299
7.88171,-6.62236,-1.30484,7.60542,-1.51515,-1.05544,-27.9659,2.70226,0.878394
7.54413,-7.1012,-1.25935,5.1051,1.2166,33.3278,9.98325,-1.61757,0.166481
7.75242,-6.71813,-0.651223,5.50556,2.51484,-7.09051,-32.418,0.68503,-1.07978
7.66144,-6.13634,-1.01514,-16.8895,-0.0350463,-10.723,49.7333,-0.366537,-0.936013
7.62314,-6.62236,-1.06063,6.79489,1.00637,-8.25388,12.1453,2.93959,0.339934
7.59919,-6.56251,-1.02711,1.50346,0.58524,-1.13196,1.7119,1.41873,-3.77916
7.75242,-5.77242,-1.43173,-19.962,-1.37534,-2.87014,15.6349,0.693219,1.50829
8.18817,-5.54497,-0.737414,-44.3755,0.616498,-0.174764,-10.3465,-4.28288,2.78387
8.16662,-5.77242,-0.864306,-21.3582,0.115809,-2.85479,-23.2793,2.33814,-1.25986
8.45871,-5.80115,-0.739808,-20.3524,0.0399833,2.36953,32.1271,3.8922,-3.2007
8.46111,-5.70299,-0.64404,-5.10251,-1.72432,1.80262,-4.30127,-5.88083,4.79434
8.65743,-4.96318,-0.474052,-6.00751,-2.74426,-1.03178,3.00049,-3.35213,0.646687
8.81305,-4.77164,-0.351948,-0.98414,2.80437,1.59727,22.666,-1.45449,1.60364
8.65504,-4.76685,-0.509965,-1.44347,4.62756,-4.18328,-30.7908,2.18423,-0.538399
9.09796,-4.87459,-0.272939,-2.23381,0.88991,0.916061,8.37213,-1.85141,-0.0806001
9.16979,-4.74052,-0.337582,-0.0943566,3.49448,-1.257,-3.65028,-2.30774,-0.0230011
9.14585,-4.91529,-0.402226,-1.69862,-0.892459,-2.20946,-27.1824,1.85355,1.43021
9.55047,-3.34949,0.337582,-1.58583,-0.066925,2.18675,35.1264,3.52404,-2.35187
9.97663,-0.653617,-0.605733,-4.02727,-3.41226,0.530554,-2.9944,-4.1002,0.54566
10.0413,-0.629675,-1.04627,-0.293084,1.43664,-1.53112,-29.1193,2.01686,-0.41501
9.85932,-4.35744,0.469263,0.00761589,0.378935,3.10615,-11.2852,1.12021,-1.70476
9.82101,-4.68066,-0.976834,-1.72506,-2.72358,-2.1485,-34.7813,1.69838,-0.740069
10.58,-2.40617,-0.926556,-0.468077,-3.03638,-1.68552,44.2173,2.14526,-0.354058
9.79707,-2.09732,1.33118,0.106996,3.21181,2.52995,31.1111,-0.501058,-0.172723
9.97903,-3.71819,-0.758962,-0.219699,0.254355,-1.87109,-29.2655,3.09959,0.520247
10.0245,-2.46842,-0.919373,3.05025,0.00588696,-0.664001,47.2028,-4.17055,0.611756
9.76355,-3.03345,0.995988,-2.23876,-1.44781,1.74219,-4.46616,-2.6276,1.77186
10.1227,-2.54025,-0.45011,-1.7354,-0.235187,5.05735,13.832,2.07271,-1.27449
9.66539,-2.74854,-0.308852,1.065,1.90024,0.883631,-0.636486,1.01565,2.96985
9.98382,-2.42772,0.603339,-0.745767,1.1125,-1.15052,-14.7887,3.07527,0.943526
