time_step,x,y,z,s1,s2,s3,s4,s5,s6
19.71567,-2.77488,0.509965,44.64,44.64,31.68,-1699.2,38.88,47.52
110.1251,-4.11084,0.0885854,-1.0512,6.192,-2.5488,-1280.36,3.6576,4.536
113.3812,-4.59687,-2.08774,-5.45832,2.22753,-0.600194,-760.267,-1.56601,3.41525
111.0684,-1.58736,-0.323217,0.898132,1.01891,6.66189,-604.177,3.25041,0.945605
17.07008,2.27928,2.54982,-2.11837,0.49273,-4.44723,-24.6615,0.816703,1.00265
17.30471,2.32238,2.6001,-5.66026,0.845647,0.00681823,-46.5698,0.330343,1.97983
110.058,-1.13964,-0.23942,-2.88713,-1.50405,-0.937518,12.1218,-0.449202,1.40648
111.1115,1.96564,-1.56102,-2.56252,3.10796,-2.89126,60.8812,23.2977,1.33324
19.18415,1.45567,1.47722,1.21866,1.03374,-1.33319,-20.6347,41.1085,0.106466
110.0054,1.58975,0.411803,-0.317767,-1.5103,-1.25054,-2.83059,55.5466,0.00295344
110.3741,2.1883,-0.248997,-1.98045,-1.52635,-0.666523,-47.6613,59.1178,2.57462
19.5385,0.632069,0.811634,-0.299445,-4.00108,2.54856,27.0717,55.8003,0.960347
210.1634,1.81959,0.0047884,-1.22395,1.99468,-1.07004,-36.9166,47.7859,2.18586
29.91199,1.45328,0.263362,-0.39428,-4.42663,-0.733011,3.78978,-23.8778,2.13265
210.1394,1.42216,0.830788,1.5677,2.19738,1.06205,18.6004,-117.332,-2.57467
210.0987,1.88902,0.416591,0.0914453,1.46969,1.78591,-6.34208,-79.0814,-3.02737
29.80665,1.2378,0.629675,1.12151,-0.684474,0.153788,36.9589,-46.6832,0.632884
210.2041,1.67594,0.383072,1.25124,0.675792,3.19284,-33.6953,-20.176,0.802984
29.98382,1.62566,0.600945,-0.763731,-4.43066,-1.56773,6.446,-13.2866,1.34501
210.0341,1.78847,0.502782,2.68425,0.510808,2.43471,-29.5657,-8.02604,0.514303
210.058,1.4054,0.385466,1.59055,4.81168,1.78367,5.76598,-0.123563,0.238984
210.0006,1.51792,0.294487,0.199337,-2.68937,1.83435,-9.99666,0.584679,-1.62647
29.96945,1.2378,0.55306,0.650271,1.10798,-1.89473,39.898,0.949365,-0.953887
29.99339,1.6113,0.600945,-1.07163,0.761225,2.00256,18.0953,-3.79515,-2.52633
310.0054,1.49877,0.531512,-0.347824,0.392648,1.84984,-48.2594,2.60973,-4.6056
39.95748,1.4868,0.426168,-2.73208,-5.56583,-4.1706,20.7332,-2.63899,3.43057
310.0269,1.34315,1.45328,1.31073,-4.4551,0.0770737,-25.0434,-3.69049,3.93523
39.8689,1.4844,0.213084,-0.256892,-0.668101,3.71343,-14.8923,-3.23371,-5.06886
310.0006,1.30484,0.56982,1.2332,-1.09823,1.01279,9.53091,2.9096,-1.14068
310.0724,1.27372,0.28491,0.726588,1.6677,2.16605,-13.6153,-2.48982,-2.18046
310.0748,1.35991,0.244209,0.669431,-0.957108,-0.458754,17.1708,-0.737211,-1.51676
39.88565,1.31442,0.392649,0.356238,-2.67346,2.5184,-14.2949,3.39743,-3.96596
39.87608,1.20428,0.64404,4.79948,3.94921,0.040907,15.5181,0.865415,-0.260574
39.99339,1.03669,0.457292,-2.0848,-2.14196,-1.52734,8.24852,-2.52789,4.27176
39.87847,1.01514,0.337582,-1.11844,2.2987,0.249939,-53.0394,-1.20195,-2.66608
39.94791,1.37188,0.497994,-0.556751,-0.242694,-3.80528,28.0862,1.68955,-3.47711
39.98621,1.08697,0.555454,-0.27359,2.63787,-0.547686,-21.8638,0.730546,-0.22876
410.0173,1.3192,0.634463,-1.57414,2.14546,1.29015,12.4756,0.349211,0.855875
49.97663,1.2402,0.550666,3.11667,1.12804,1.91004,-39.7807,1.07753,-4.41831
410.0724,1.31442,0.409408,-0.398115,-2.01795,-0.389073,-27.2374,-1.96804,1.41724
410.161,1.34794,0.354342,-1.80835,-1.82496,-2.28269,9.02546,1.69102,5.03444
49.991,1.13006,0.318429,-0.498485,1.91052,-0.169202,-86.2424,1.36998,-1.99531
49.91917,1.19949,0.541089,0.0930266,-1.08662,2.88253,29.1413,-0.417591,-1.98411
410.0556,1.05105,0.557849,0.0759364,3.0007,3.72413,27.6028,-5.22742,-5.38279
410.0341,1.05345,0.507571,1.17754,-2.22927,1.19768,-24.5299,2.67453,2.72548
410.0245,0.938527,0.708683,-2.20037,0.849895,-0.00238228,-4.57258,0.946543,0.680562
49.85453,0.730231,0.517147,5.87184,-1.38156,0.853006,-32.4008,-1.54175,-0.0278706
410.173,0.924162,0.768538,-2.18529,2.64602,0.797249,-9.53318,5.12644,2.53141
410.07,0.509965,0.476446,-0.691208,-2.42198,1.86478,-34.11,0.766128,-2.24575
510.1011,0.749385,0.565031,-0.304534,1.89136,-4.71358,-26.0881,2.86788,-0.276562
510.0293,0.811634,0.550666,1.29385,-3.1162,-1.98092,9.58591,0.794386,-2.10617
510.0604,0.600945,0.71826,0.763867,-0.75321,3.07654,-49.4497,-1.10574,-0.0717918
510.0987,0.658405,0.395043,0.990776,-0.904234,2.47655,3.74281,-1.81396,1.49125
510.0197,0.608127,0.488417,-1.20143,3.52636,-2.11208,-5.10922,1.87667,0.565688
59.9072,0.21069,0.636858,2.13948,-1.32764,2.68338,18.1116,-1.71153,-2.31526
59.97663,0.665588,0.469263,-2.42132,1.34966,-0.625697,-8.29231,2.63976,-1.06541
510.3549,0.723049,0.691924,-0.663519,4.32616,-1.92124,-29.5555,-3.24627,0.0169813
510.2017,0.866701,0.435745,-0.580466,-3.31036,-0.251521,-4.93971,4.89835,-1.68558
510.2328,0.919373,0.318429,-0.30741,-2.11079,2.21404,-20.2816,1.3138,2.73681
510.173,0.794875,0.418985,5.3049,-0.243062,-6.43756,7.41929,-2.86681,3.10169
510.1011,0.828393,0.260968,-1.1576,1.0897,3.59897,2.54803,2.29691,-0.294514
510.0844,1.16837,0.35913,-1.20775,-0.797255,1.2337,-36.3757,-0.816566,1.73719
610.0604,0.711078,0.737414,0.48815,0.0943394,0.024031,26.1657,-2.6197,-2.39224
610.5369,1.64242,0.141258,0.941199,2.13467,-1.48047,-187.397,1.92939,2.25108
610.1323,0.88346,0.229843,-0.613237,-0.20605,-0.0245298,1.43887,1.53697,3.45594
610.3429,1.7765,0.701501,-3.27718,1.83116,2.62866,28.9131,-1.77125,-1.50762
69.97663,1.32639,0.457292,-0.736125,0.768753,-2.18949,50.8053,1.7849,-0.422036
610.1562,1.25456,0.160411,1.99277,-2.51488,-0.853029,50.6273,1.71815,-4.80069
610.0125,2.02549,0.945709,1.79307,1.38747,2.4818,-34.2783,0.615416,-2.83779
610.161,1.4054,0.550666,-2.4607,-1.35956,-1.40293,-3.22131,0.281168,0.538585
610.24,1.54665,-0.0766144,2.20892,0.892662,1.95685,26.0674,-5.62406,4.75752
69.98382,1.70467,1.00796,4.57209,2.62251,1.19684,-7.01572,-1.60395,0.158018
610.2017,1.35272,0.222661,-8.7928,0.876885,0.377478,-46.1291,-0.68227,2.45944
610.1179,1.36709,0.708683,-5.30145,1.30014,-0.136248,-72.8423,-2.36978,-1.99329
710.2113,1.80762,0.351948,-4.12708,1.01781,-1.23327,67.5553,-0.206791,1.31302
710.3884,1.26893,1.10133,3.29769,-0.302204,2.17071,-51.4647,-1.75783,0.0142689
710.1131,1.6113,0.158017,-0.713346,0.615032,-0.961798,-31.2591,3.00718,1.39036
710.0485,1.6113,0.61531,1.18323,0.370047,-2.69837,67.1985,0.986475,1.71298
79.991,1.50835,0.658405,0.717733,2.2323,1.89016,22.152,5.06195,-4.22298
710.0221,1.69509,0.337582,0.0617085,-0.996776,2.12249,0.654362,2.05722,-0.249674
710.0078,1.60411,0.605733,-0.831055,0.461021,-0.292309,-47.5845,-2.74524,0.343819
710.1442,1.53947,0.373495,-4.80474,0.311342,-1.70314,-9.69993,1.19704,1.04563
710.0748,1.64242,0.191536,0.965102,-1.58215,-0.974931,21.4853,5.74015,2.3337
