time_step,x,y,z,s1,s2,s3,s4,s5,s6
7,10.2951,2.05183,0.481234,-3.16095,-3.64943,0.582989,2.57027,-3.44523,-3.00161
8,10.1873,2.1452,0.545878,1.75796,-1.63533,1.57494,10.9624,3.28293,-1.27063
8,10.161,2.63123,0.40462,-0.885777,-1.39235,-4.26744,11.9184,-1.65916,3.7154
8,10.0604,2.1883,0.543483,-2.03128,-2.78024,-0.874179,-16.4523,-0.804686,1.07337
8,10.1155,2.45884,0.71826,0.30092,0.119259,-0.923619,-2.26314,4.22885,1.6683
8,9.96227,2.3966,0.545878,0.264113,1.32938,-1.93715,-26.3631,0.515417,-1.35492
8,9.96706,2.54743,0.679953,-1.30008,2.20579,0.889981,2.92441,0.414848,-1.46422
8,9.93593,1.98,0.459687,1.8119,-2.49448,1.73922,33.3868,2.49308,-2.5319
8,9.76834,2.01592,0.423774,-1.46937,0.731124,0.134295,22.7058,-0.84751,-0.266327
8,9.7037,1.86987,0.351948,0.205467,0.534067,-3.1812,4.87138,-0.601498,-0.647614
8,10.0125,1.63045,-0.169988,-0.118423,0.277512,1.86418,34.4113,-1.14669,-0.666277
8,9.96706,1.50116,-0.112527,-2.95775,-4.1826,-0.520883,-10.1219,-2.07856,-0.660276
8,9.9503,2.32716,0.325611,0.262531,0.672255,-3.26432,25.7318,-0.924592,-0.353581
9,10.1825,2.31759,0.181959,-2.29489,1.48156,-1.63994,-5.58119,-0.4446,0.356851
9,9.7851,1.87466,0.0861912,0.0973833,-2.05035,-1.412,0.696955,-1.95949,-1.82224
9,10.0341,1.403,0.0622492,-1.58472,0.718268,-1.04904,-1.30805,3.1311,1.50497
9,10.0341,2.03507,0.174777,3.09417,0.204613,2.33383,-26.2486,-1.20795,1.55803
9,9.97903,1.90818,0.371101,0.726913,-0.517803,0.564688,-13.7985,-1.74589,0.837293
9,10.3765,1.00317,0.275333,2.32995,-2.28215,4.24219,10.132,3.66305,0.416923
9,9.85453,1.37427,0.229843,0.181716,0.974387,-0.372429,-20.0397,-3.55843,-4.41751
9,10.0341,2.14281,0.232238,-0.904561,1.57298,-1.84309,-2.66664,-2.52783,-4.32294
9,9.98142,1.55623,0.112527,4.08974,-3.45063,0.387439,-8.23732,-1.07881,3.37551
9,9.86411,1.35991,0.112527,-3.88086,1.34206,-0.831612,-16.324,4.10816,-2.40197
9,10.0748,1.67833,-0.0622492,-1.29366,-0.509433,2.38058,-11.5095,1.59511,-0.404407
9,9.73961,1.95367,0.0407014,0.256035,-1.18986,2.02221,91.662,-1.2288,-3.00862
9,9.88565,1.5706,0.533907,0.810345,1.90995,-1.5097,71.6715,-6.54305,-0.0567668
10,9.84974,2.27449,0.378284,-0.678896,-0.582156,-0.662406,-20.8648,5.66242,4.41975
10,10.0221,1.70707,0.37589,2.14811,-3.30188,-0.620023,-26.6383,3.03995,-2.89164
10,9.87129,1.47722,-0.179565,0.138239,1.52338,-3.8152,-23.3141,-1.59694,-0.734465
10,9.93593,1.85072,0.289698,-0.316943,-3.29083,1.52973,-8.86263,-0.527495,-0.903272
10,9.85453,1.76931,0.397437,3.82767,4.31694,-1.21971,-1.69298,2.94688,-0.491504
